Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1617074015.53199,1617074015.53452,2492,2.5298595428466797,40,3,3836,3,0,3704,0,
1617074025.563619,1617074025.571092,2493,7.472991943359375,40,14,13162,13,5,10625,1921,
1617074025.593143,1617074056.878344,2494,31285.20107269287,40,55,37106,31,28,27350,7336,
1617074029.93308,1617074029.938846,2495,5.766153335571289,40,14,13156,13,5,10619,1921,
1617074029.958777,1617074055.417353,2496,25458.575963974,40,35,23174,13,26,10628,11006,
1617074029.98516,1617074029.992069,2497,6.908893585205078,40,13,13075,13,4,10623,1880,
1617074030.162828,1617074030.170057,2498,7.229089736938477,40,14,13162,13,5,10625,1921,
1617074030.190684,1617074030.193459,2499,2.774953842163086,40,3,3836,3,0,3704,0,
1617074040.676025,1617074040.728476,2500,52.451133728027344,40,25,19433,21,8,16289,2044,
1617074040.749881,1617074040.801727,2501,51.84602737426758,40,28,19865,21,11,16301,2332,
1617074040.821967,1617074066.281812,2502,25459.845066070557,40,35,23162,13,26,10616,11006,
1617074041.000004,1617074041.002372,2503,2.3679733276367188,40,3,3836,3,0,3704,0,
1617074050.881476,1617074050.888589,2504,7.112979888916016,40,14,13154,13,5,10617,1921,
1617074050.907966,1617074077.853798,2505,26945.832014083862,40,37,16719,13,28,10625,4466,
1617074051.087853,1617074078.03834,2506,26950.48713684082,40,39,16853,13,30,10628,4509,
1617074053.370864,1617074053.62109,2507,250.22602081298828,40,46,38587,36,14,32874,3689,
1617074053.642452,1617074053.645271,2508,2.819061279296875,40,3,3836,3,0,3704,0,
1617074064.725092,1617074064.732161,2509,7.069110870361328,40,13,13080,13,4,10628,1880,
1617074064.903957,1617074090.36373,2510,25459.773063659668,40,35,23171,13,26,10625,11006,
1617074065.985847,1617074065.99338,2511,7.533073425292969,40,13,13078,13,4,10626,1880,
1617074066.469019,1617074066.719115,2512,250.09608268737793,40,28,19853,21,11,16291,2330,
1617074066.74027,1617074066.77454,2513,34.27004814147949,40,29,19928,21,12,16295,2357,
1617074066.796048,1617074067.031759,2514,235.71109771728516,40,27,19819,19,12,16193,2438,
1617074067.05225,1617074093.99759,2515,26945.340156555176,40,37,16721,13,28,10627,4466,
1617074067.079049,1617074067.087063,2516,8.01396369934082,40,13,13071,13,4,10619,1880,
1617074067.255942,1617074092.724653,2517,25468.710899353027,40,35,23170,13,26,10624,11006,
1617074067.735381,1617074094.688598,2518,26953.217029571533,40,37,16713,13,28,10619,4466,
1617074067.76197,1617074067.76902,2519,7.050037384033203,40,13,13070,13,4,10618,1880,
1617074068.841758,1617074095.869173,2520,27027.41503715515,40,53,32051,25,31,21785,7934,
1617074069.57613,1617074095.037973,2521,25461.843013763428,40,35,23173,13,26,10627,11006,
