Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1616976784.484208,1616976784.491982,33,7.773876190185547,0,21,19431,20,5,16586,1921,
1616976784.495627,1616976784.504134,34,8.507013320922852,0,21,19424,20,5,16579,1921,
1616976784.506791,1616976784.514755,35,7.963895797729492,0,21,19432,20,5,16587,1921,
1616976784.518578,1616976784.526926,36,8.34798812866211,0,21,19420,20,5,16575,1921,
1616976784.529628,1616976784.53981,37,10.181903839111328,0,19,19240,18,5,16483,1921,
1616976784.542534,1616976784.550244,38,7.709980010986328,0,19,19249,18,5,16492,1921,
1616976784.554105,1616976784.562045,39,7.940053939819336,0,19,19238,18,5,16481,1921,
1616976784.564831,1616976784.573011,40,8.179903030395508,0,19,19246,18,5,16489,1921,
1616976784.575659,1616976784.58565,41,9.990930557250977,0,21,19471,20,5,16626,1921,
1616976784.589036,1616976784.597927,42,8.891105651855469,0,19,19244,18,5,16487,1921,
1616976784.601643,1616976784.610861,43,9.217977523803711,0,19,19243,18,5,16486,1921,
1616976784.613828,1616976784.623449,44,9.621143341064453,0,19,19245,18,5,16488,1921,
1616976784.626776,1616976784.635998,45,9.222030639648438,0,19,19243,18,5,16486,1921,
1616976784.63949,1616976784.648387,46,8.897066116333008,0,19,19240,18,5,16483,1921,
1616976784.651626,1616976784.659702,47,8.075952529907227,0,19,19241,18,5,16484,1921,
1616976784.662626,1616976784.670217,48,7.591009140014648,0,19,19243,18,5,16486,1921,
1616976784.673215,1616976784.682238,49,9.023189544677734,0,19,19246,18,5,16489,1921,
1616976784.686023,1616976784.694477,50,8.454084396362305,0,19,19249,18,5,16492,1921,
1616976784.696877,1616976784.705337,51,8.460044860839844,0,19,19249,18,5,16492,1921,
1616976784.708222,1616976784.716203,52,7.981061935424805,0,19,19249,18,5,16492,1921,
1616976784.719603,1616976784.731578,53,11.97504997253418,0,19,19249,18,5,16492,1921,
1616976784.735239,1616976784.743902,54,8.662939071655273,0,19,19248,18,5,16491,1921,
1616976784.746726,1616976784.755835,55,9.109020233154297,0,19,19247,18,5,16490,1921,
1616976784.759417,1616976784.768685,56,9.268045425415039,0,19,19246,18,5,16489,1921,
1616976784.772354,1616976784.780582,57,8.228063583374023,0,19,19241,18,5,16484,1921,
1616976784.78382,1616976784.794402,58,10.58197021484375,0,19,19243,18,5,16486,1921,
1616976784.798186,1616976784.807661,59,9.474992752075195,0,19,19239,18,5,16482,1921,
1616976784.811522,1616976784.821166,60,9.644031524658203,0,19,19243,18,5,16486,1921,
1616976784.824325,1616976784.833604,61,9.279012680053711,0,19,19244,18,5,16487,1921,
1616976784.836852,1616976784.84495,62,8.09788703918457,0,19,19244,18,5,16487,1921,
1616976784.847853,1616976784.85698,63,9.127140045166016,0,19,19246,18,5,16489,1921,
1616976784.859927,1616976784.868077,64,8.150100708007812,0,19,19246,18,5,16489,1921,
1616976784.871036,1616976784.880327,65,9.290933609008789,0,19,19244,18,5,16487,1921,
1616976784.88342,1616976784.890537,66,7.117033004760742,0,19,19245,18,5,16488,1921,
1616976784.893761,1616976784.902243,67,8.481979370117188,0,19,19247,18,5,16490,1921,
1616976784.905073,1616976784.914481,68,9.407997131347656,0,19,19250,18,5,16493,1921,
1616976784.917287,1616976784.928051,69,10.763883590698242,0,19,19247,18,5,16490,1921,
1616976784.932145,1616976784.94044,70,8.294820785522461,0,19,19242,18,5,16485,1921,
1616976784.943693,1616976784.951719,71,8.026123046875,0,19,19249,18,5,16492,1921,
1616976784.954697,1616976784.963824,72,9.127140045166016,0,19,19238,18,5,16481,1921,
1616976784.967771,1616976784.977512,73,9.740829467773438,0,19,19238,18,5,16481,1921,
1616976784.980382,1616976784.987573,74,7.190942764282227,0,19,19239,18,5,16482,1921,
1616976784.990993,1616976784.999656,75,8.662939071655273,0,19,19240,18,5,16483,1921,
1616976785.00237,1616976785.010526,76,8.15582275390625,0,19,19247,18,5,16490,1921,
1616976785.013855,1616976785.022776,77,8.920907974243164,0,19,19245,18,5,16488,1921,
1616976785.026332,1616976785.034558,78,8.226156234741211,0,19,19248,18,5,16491,1921,
1616976785.037938,1616976785.046203,79,8.264780044555664,0,19,19247,18,5,16490,1921,
1616976785.04951,1616976785.056799,80,7.288932800292969,0,19,19243,18,5,16486,1921,
1616976785.060074,1616976785.068481,81,8.406877517700195,0,19,19249,18,5,16492,1921,
1616976785.071742,1616976785.079648,82,7.9059600830078125,0,19,19243,18,5,16486,1921,
1616976785.083312,1616976785.092216,83,8.903980255126953,0,19,19242,18,5,16485,1921,
1616976785.09598,1616976785.105236,84,9.256124496459961,0,19,19238,18,5,16481,1921,
1616976785.108365,1616976785.11763,85,9.264945983886719,0,19,19242,18,5,16485,1921,
1616976785.120792,1616976785.129499,86,8.707046508789062,0,19,19247,18,5,16490,1921,
1616976785.132995,1616976785.141711,87,8.716106414794922,0,19,19248,18,5,16491,1921,
1616976785.144806,1616976785.153291,88,8.485078811645508,0,19,19247,18,5,16490,1921,
1616976785.156308,1616976785.165676,89,9.368181228637695,0,19,19246,18,5,16489,1921,
1616976785.168867,1616976785.1771,90,8.232831954956055,0,19,19248,18,5,16491,1921,
1616976785.181511,1616976785.19124,91,9.729146957397461,0,19,19249,18,5,16492,1921,
1616976785.199185,1616976785.208641,92,9.456157684326172,0,21,19420,20,5,16575,1921,
1616976785.211661,1616976785.220054,93,8.392810821533203,0,19,19244,18,5,16487,1921,
1616976785.223992,1616976785.232929,94,8.936882019042969,0,19,19239,18,5,16482,1921,
1616976785.236061,1616976785.244643,95,8.581876754760742,0,19,19248,18,5,16491,1921,
1616976785.247857,1616976785.257524,96,9.666919708251953,0,19,19241,18,5,16484,1921,
1616976785.261022,1616976785.270737,97,9.714841842651367,0,19,19244,18,5,16487,1921,
1616976785.274537,1616976785.283604,98,9.06682014465332,0,19,19247,18,5,16490,1921,
1616976785.287503,1616976785.295073,99,7.570028305053711,0,19,19247,18,5,16490,1921,
1616976785.298668,1616976785.306829,100,8.161067962646484,0,19,19240,18,5,16483,1921,
1616976785.31051,1616976785.320983,101,10.473012924194336,0,19,19238,18,5,16481,1921,
1616976785.324113,1616976785.33259,102,8.477210998535156,0,19,19239,18,5,16482,1921,
1616976785.336584,1616976785.344997,103,8.412837982177734,0,19,19240,18,5,16483,1921,
1616976785.348758,1616976785.35841,104,9.651899337768555,0,19,19240,18,5,16483,1921,
1616976785.361599,1616976785.372711,105,11.111974716186523,0,19,19243,18,5,16486,1921,
1616976785.376888,1616976785.385887,106,8.998870849609375,0,21,19421,20,5,16576,1921,
1616976785.388799,1616976785.397976,107,9.176969528198242,0,19,19247,18,5,16490,1921,
1616976785.401016,1616976785.40969,108,8.673906326293945,0,19,19239,18,5,16482,1921,
1616976785.41296,1616976785.4212,109,8.239984512329102,0,19,19249,18,5,16492,1921,
1616976785.42549,1616976785.434297,110,8.807182312011719,0,19,19250,18,5,16493,1921,
1616976785.438932,1616976785.446986,111,8.054018020629883,0,21,19426,20,5,16581,1921,
1616976785.450049,1616976785.458947,112,8.898019790649414,0,19,19243,18,5,16486,1921,
1616976785.462457,1616976785.471689,113,9.232044219970703,0,21,19428,20,5,16583,1921,
1616976785.475561,1616976785.483534,114,7.973194122314453,0,19,19245,18,5,16488,1921,
1616976785.486596,1616976785.496053,115,9.456872940063477,0,19,19247,18,5,16490,1921,
1616976785.499572,1616976785.510826,116,11.254072189331055,0,21,19420,20,5,16575,1921,
1616976785.513877,1616976785.523234,117,9.356975555419922,0,19,19239,18,5,16482,1921,
1616976785.526844,1616976785.535271,118,8.426904678344727,0,19,19245,18,5,16488,1921,
1616976785.539082,1616976785.546671,119,7.588863372802734,0,19,19240,18,5,16483,1921,
1616976785.549696,1616976785.558323,120,8.626937866210938,0,19,19244,18,5,16487,1921,
1616976785.561967,1616976785.571105,121,9.138107299804688,0,19,19239,18,5,16482,1921,
1616976785.574513,1616976785.583602,122,9.088993072509766,0,19,19246,18,5,16489,1921,
1616976785.586947,1616976785.595097,123,8.150100708007812,0,19,19240,18,5,16483,1921,
1616976785.597803,1616976785.607878,124,10.074853897094727,0,19,19238,18,5,16481,1921,
1616976785.610873,1616976785.620558,125,9.685039520263672,0,19,19241,18,5,16484,1921,
1616976785.624341,1616976785.636967,126,12.625932693481445,0,19,19238,18,5,16481,1921,
1616976785.640104,1616976785.649337,127,9.23299789428711,0,19,19239,18,5,16482,1921,
1616976785.653181,1616976785.66104,128,7.858991622924805,0,19,19249,18,5,16492,1921,
1616976785.664314,1616976785.672474,129,8.159875869750977,0,19,19241,18,5,16484,1921,
1616976785.67639,1616976785.686144,130,9.754180908203125,0,19,19238,18,5,16481,1921,
1616976785.689104,1616976785.700338,131,11.233806610107422,0,19,19239,18,5,16482,1921,
1616976785.703206,1616976785.712251,132,9.044885635375977,0,19,19238,18,5,16481,1921,
1616976785.715314,1616976785.726579,133,11.265039443969727,0,19,19245,18,5,16488,1921,
1616976785.729452,1616976785.738194,134,8.742094039916992,0,19,19247,18,5,16490,1921,
1616976785.74171,1616976785.749767,135,8.057117462158203,0,19,19246,18,5,16489,1921,
1616976785.753213,1616976785.762306,136,9.093046188354492,0,19,19239,18,5,16482,1921,
1616976785.765817,1616976785.774507,137,8.690118789672852,0,19,19246,18,5,16489,1921,
1616976785.777933,1616976785.789031,138,11.098146438598633,0,19,19241,18,5,16484,1921,
1616976785.792413,1616976785.79971,139,7.297039031982422,0,19,19247,18,5,16490,1921,
1616976785.803082,1616976785.811736,140,8.654117584228516,0,19,19248,18,5,16491,1921,
1616976785.815273,1616976785.82531,141,10.036945343017578,0,19,19250,18,5,16493,1921,
1616976785.828806,1616976785.837328,142,8.52203369140625,0,19,19250,18,5,16493,1921,
1616976785.841043,1616976785.85051,143,9.466886520385742,0,19,19240,18,5,16483,1921,
1616976785.852968,1616976785.86245,144,9.48190689086914,0,19,19247,18,5,16490,1921,
1616976785.86604,1616976785.873664,145,7.623910903930664,0,19,19247,18,5,16490,1921,
1616976785.877528,1616976785.885119,146,7.591009140014648,0,19,19241,18,5,16484,1921,
1616976785.888135,1616976785.894142,147,6.006956100463867,0,19,19240,18,5,16483,1921,
1616976785.896847,1616976785.903641,148,6.793975830078125,0,19,19249,18,5,16492,1921,
1616976785.906904,1616976785.915527,149,8.623123168945312,0,19,19245,18,5,16488,1921,
1616976785.918796,1616976785.926492,150,7.695913314819336,0,19,19241,18,5,16484,1921,
1616976785.929521,1616976785.937354,151,7.833003997802734,0,19,19243,18,5,16486,1921,
1616976785.939892,1616976785.947739,152,7.846832275390625,0,19,19245,18,5,16488,1921,
1616976785.950353,1616976785.957903,153,7.55000114440918,0,19,19244,18,5,16487,1921,
1616976785.961361,1616976785.967704,154,6.34312629699707,0,19,19240,18,5,16483,1921,
1616976785.970862,1616976785.981307,155,10.445117950439453,0,19,19242,18,5,16485,1921,
1616976785.984155,1616976785.992333,156,8.177995681762695,0,19,19241,18,5,16484,1921,
1616976785.995477,1616976786.002497,157,7.019996643066406,0,19,19244,18,5,16487,1921,
1616976786.005828,1616976786.0143,158,8.472204208374023,0,19,19239,18,5,16482,1921,
1616976786.017495,1616976786.025747,159,8.252143859863281,0,19,19238,18,5,16481,1921,
1616976786.028803,1616976786.037147,160,8.343935012817383,0,19,19249,18,5,16492,1921,
1616976786.039827,1616976786.049253,161,9.425878524780273,0,19,19250,18,5,16493,1921,
1616976786.052632,1616976786.060583,162,7.951021194458008,0,19,19243,18,5,16486,1921,
1616976786.064465,1616976786.074068,163,9.603023529052734,0,19,19245,18,5,16488,1921,
1616976786.078234,1616976786.088363,164,10.128974914550781,0,19,19246,18,5,16489,1921,
1616976786.091999,1616976786.10157,165,9.570837020874023,0,19,19242,18,5,16485,1921,
1616976786.10483,1616976786.113647,166,8.816957473754883,0,19,19251,18,5,16494,1921,
1616976786.11732,1616976786.125932,167,8.611917495727539,0,19,19244,18,5,16487,1921,
1616976786.129454,1616976786.138199,168,8.745193481445312,0,19,19240,18,5,16483,1921,
1616976786.141324,1616976786.15003,169,8.705854415893555,0,19,19241,18,5,16484,1921,
1616976786.152652,1616976786.16154,170,8.888006210327148,0,19,19242,18,5,16485,1921,
1616976786.16595,1616976786.175076,171,9.125947952270508,0,19,19249,18,5,16492,1921,
1616976786.17873,1616976786.186146,172,7.416009902954102,0,19,19240,18,5,16483,1921,
1616976786.189307,1616976786.199852,173,10.545015335083008,0,19,19239,18,5,16482,1921,
1616976786.203239,1616976786.211693,174,8.454084396362305,0,19,19241,18,5,16484,1921,
1616976786.215594,1616976786.226849,175,11.255025863647461,0,21,19426,20,5,16581,1921,
1616976786.229791,1616976786.239534,176,9.742975234985352,0,19,19247,18,5,16490,1921,
1616976786.242494,1616976786.25177,177,9.27591323852539,0,19,19247,18,5,16490,1921,
1616976786.254457,1616976786.264415,178,9.958028793334961,0,19,19250,18,5,16493,1921,
1616976786.268665,1616976786.27774,179,9.074926376342773,0,19,19241,18,5,16484,1921,
1616976786.281687,1616976786.290317,180,8.630037307739258,0,19,19248,18,5,16491,1921,
1616976786.293835,1616976786.302823,181,8.988142013549805,0,19,19239,18,5,16482,1921,
1616976786.306341,1616976786.315442,182,9.101152420043945,0,19,19249,18,5,16492,1921,
1616976786.318811,1616976786.327637,183,8.826017379760742,0,19,19238,18,5,16481,1921,
1616976786.330511,1616976786.339313,184,8.801937103271484,0,19,19250,18,5,16493,1921,
1616976786.342567,1616976786.349912,185,7.344961166381836,0,19,19244,18,5,16487,1921,
1616976786.353064,1616976786.361632,186,8.568048477172852,0,19,19243,18,5,16486,1921,
1616976786.364634,1616976786.374988,187,10.354042053222656,0,19,19248,18,5,16491,1921,
1616976786.378208,1616976786.387682,188,9.474039077758789,0,21,19432,20,5,16587,1921,
1616976786.390583,1616976786.399779,189,9.196043014526367,0,19,19249,18,5,16492,1921,
1616976786.403069,1616976786.412626,190,9.557008743286133,0,19,19240,18,5,16483,1921,
1616976786.41541,1616976786.424955,191,9.544849395751953,0,19,19249,18,5,16492,1921,
1616976786.428627,1616976786.437903,192,9.27591323852539,0,19,19240,18,5,16483,1921,
1616976786.441599,1616976786.449747,193,8.148193359375,0,19,19249,18,5,16492,1921,
1616976786.45293,1616976786.460964,194,8.033990859985352,0,19,19243,18,5,16486,1921,
1616976786.464346,1616976786.473004,195,8.658170700073242,0,19,19248,18,5,16491,1921,
1616976786.476566,1616976786.486131,196,9.564876556396484,0,21,19390,18,7,16483,1983,
1616976786.488828,1616976786.497402,197,8.57400894165039,0,19,19247,18,5,16490,1921,
1616976786.501045,1616976786.509938,198,8.893013000488281,0,19,19240,18,5,16483,1921,
1616976786.512915,1616976786.52087,199,7.955074310302734,0,19,19240,18,5,16483,1921,
1616976786.523641,1616976786.531883,200,8.241891860961914,0,19,19250,18,5,16493,1921,
1616976786.535183,1616976786.546361,201,11.178016662597656,0,21,19422,20,5,16577,1921,
1616976786.549815,1616976786.559175,202,9.360074996948242,0,19,19243,18,5,16486,1921,
1616976786.562782,1616976786.57018,203,7.397890090942383,0,19,19243,18,5,16486,1921,
1616976786.574727,1616976786.584632,204,9.904861450195312,0,19,19245,18,5,16488,1921,
1616976786.587559,1616976786.596175,205,8.615970611572266,0,19,19238,18,5,16481,1921,
1616976786.600042,1616976786.609355,206,9.312868118286133,0,19,19245,18,5,16488,1921,
1616976786.612128,1616976786.62004,207,7.911920547485352,0,19,19243,18,5,16486,1921,
1616976786.623551,1616976786.634722,208,11.171102523803711,0,19,19246,18,5,16489,1921,
1616976786.637711,1616976786.64523,209,7.519006729125977,0,19,19247,18,5,16490,1921,
1616976786.648325,1616976786.658122,210,9.797096252441406,0,19,19241,18,5,16484,1921,
1616976786.661283,1616976786.672045,211,10.76197624206543,0,19,19247,18,5,16490,1921,
1616976786.674916,1616976786.683433,212,8.517026901245117,0,19,19244,18,5,16487,1921,
1616976786.686396,1616976786.697907,213,11.511087417602539,0,19,19242,18,5,16485,1921,
1616976786.700745,1616976786.709114,214,8.368968963623047,0,21,19431,20,5,16586,1921,
