Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
1616976500.651005,1616976500.659093,624,8.087873458862305,0,16,15729,15,5,13104,1921,
1616976500.662937,1616976500.670558,625,7.621049880981445,0,16,15732,15,5,13107,1921,
1616976500.673562,1616976500.680719,626,7.156848907470703,0,16,15730,15,5,13105,1921,
1616976500.684186,1616976500.691208,627,7.021903991699219,0,16,15723,15,5,13098,1921,
1616976500.694792,1616976500.701206,628,6.413936614990234,0,16,15733,15,5,13108,1921,
1616976500.704186,1616976500.711991,629,7.805109024047852,0,16,15724,15,5,13099,1921,
1616976500.716619,1616976500.725662,630,9.042978286743164,0,16,15733,15,5,13108,1921,
1616976500.72941,1616976500.736036,631,6.626129150390625,0,16,15722,15,5,13097,1921,
1616976500.739234,1616976500.74726,632,8.026123046875,0,16,15728,15,5,13103,1921,
1616976500.750672,1616976500.757899,633,7.2269439697265625,0,16,15725,15,5,13100,1921,
1616976500.761334,1616976500.769281,634,7.946968078613281,0,16,15728,15,5,13103,1921,
1616976500.772816,1616976500.779863,635,7.047176361083984,0,16,15723,15,5,13098,1921,
1616976500.782781,1616976500.791459,636,8.678197860717773,0,16,15732,15,5,13107,1921,
1616976500.794551,1616976500.802684,637,8.133172988891602,0,16,15731,15,5,13106,1921,
1616976500.806739,1616976500.813904,638,7.164955139160156,0,16,15733,15,5,13108,1921,
1616976500.816827,1616976500.823173,639,6.345987319946289,0,16,15730,15,5,13105,1921,
1616976500.826349,1616976500.83456,640,8.210897445678711,0,16,15730,15,5,13105,1921,
1616976500.83812,1616976500.845796,641,7.676124572753906,0,16,15729,15,5,13104,1921,
1616976500.849113,1616976500.857605,642,8.491992950439453,0,16,15729,15,5,13104,1921,
1616976500.860663,1616976500.868154,643,7.491111755371094,0,16,15732,15,5,13107,1921,
1616976500.87158,1616976500.879563,644,7.983207702636719,0,16,15725,15,5,13100,1921,
1616976500.883978,1616976500.890395,645,6.417036056518555,0,16,15725,15,5,13100,1921,
1616976500.893654,1616976500.90094,646,7.285833358764648,0,16,15731,15,5,13106,1921,
1616976500.904494,1616976500.912857,647,8.363008499145508,0,16,15732,15,5,13107,1921,
1616976500.915768,1616976500.923643,648,7.875204086303711,0,16,15724,15,5,13099,1921,
1616976500.927045,1616976500.934542,649,7.496833801269531,0,16,15728,15,5,13103,1921,
1616976500.937786,1616976500.944751,650,6.964921951293945,0,16,15723,15,5,13098,1921,
1616976500.947718,1616976500.955003,651,7.285118103027344,0,16,15723,15,5,13098,1921,
1616976500.958395,1616976500.966042,652,7.647037506103516,0,16,15728,15,5,13103,1921,
1616976500.969464,1616976500.976778,653,7.313966751098633,0,16,15729,15,5,13104,1921,
1616976500.980725,1616976500.988645,654,7.920026779174805,0,16,15730,15,5,13105,1921,
1616976500.991903,1616976500.999261,655,7.35783576965332,0,16,15733,15,5,13108,1921,
1616976501.002763,1616976501.011206,656,8.442878723144531,0,16,15733,15,5,13108,1921,
1616976501.01469,1616976501.022387,657,7.697105407714844,0,16,15722,15,5,13097,1921,
1616976501.025307,1616976501.03205,658,6.742954254150391,0,16,15733,15,5,13108,1921,
1616976501.03574,1616976501.04345,659,7.71021842956543,0,16,15728,15,5,13103,1921,
1616976501.04787,1616976501.055322,660,7.4520111083984375,0,16,15733,15,5,13108,1921,
1616976501.058895,1616976501.068033,661,9.137868881225586,0,16,15722,15,5,13097,1921,
1616976501.070686,1616976501.077912,662,7.225990295410156,0,16,15730,15,5,13105,1921,
1616976501.081904,1616976501.089374,663,7.470130920410156,0,16,15721,15,5,13096,1921,
1616976501.093042,1616976501.101901,664,8.85915756225586,0,16,15732,15,5,13107,1921,
