Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,
2021-01-22 19:10:00.011772,1611342600.011772,1.0,,16.1,416227328,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.022524,1611342600.022524,40.0,,16.1,417067008,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.033123,1611342600.033123,20.0,,16.1,417067008,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.043684,1611342600.043684,0.0,,16.1,417091584,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.054285,1611342600.054285,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.064840,1611342600.06484,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.075590,1611342600.07559,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.086419,1611342600.086419,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.097277,1611342600.097277,20.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.107885,1611342600.107885,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.118483,1611342600.118483,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.129329,1611342600.129329,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.140141,1611342600.140141,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.150619,1611342600.150619,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.161968,1611342600.161968,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.173318,1611342600.173318,20.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.184112,1611342600.184112,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.194734,1611342600.194734,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.205486,1611342600.205486,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.216292,1611342600.216292,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.226961,1611342600.226961,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.237512,1611342600.237512,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.248088,1611342600.248088,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.259160,1611342600.25916,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.269708,1611342600.269708,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.280301,1611342600.280301,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.291340,1611342600.29134,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.301938,1611342600.301938,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.312509,1611342600.312509,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.323574,1611342600.323574,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.334243,1611342600.334243,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.344844,1611342600.344844,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.355388,1611342600.355388,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.365999,1611342600.365999,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.376604,1611342600.376604,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.387402,1611342600.387402,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
2021-01-22 19:10:00.398014,1611342600.398014,0.0,,16.1,417107968,0.0,0,14.3,8974925824,
