Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
80,7.085084915161133,0,12,11141,11,5,8692,1921,
81,6.628990173339844,0,12,11144,11,5,8695,1921,
82,6.994009017944336,0,12,11146,11,5,8697,1921,
83,9.330034255981445,0,12,11140,11,5,8691,1921,
84,7.486104965209961,0,12,11145,11,5,8696,1921,
85,8.044004440307617,0,12,11147,11,5,8698,1921,
86,7.193088531494141,0,12,11142,11,5,8693,1921,
87,8.087873458862305,0,12,11141,11,5,8692,1921,
88,7.701873779296875,0,12,11138,11,5,8689,1921,
89,8.037090301513672,0,12,11143,11,5,8694,1921,
90,7.445096969604492,0,12,11143,11,5,8694,1921,
91,8.044958114624023,0,12,11147,11,5,8698,1921,
92,8.633852005004883,0,12,11144,11,5,8695,1921,
93,8.440017700195312,0,12,11144,11,5,8695,1921,
94,7.82012939453125,0,12,11148,11,5,8699,1921,
95,7.256031036376953,0,12,11143,11,5,8694,1921,
96,7.302999496459961,0,12,11144,11,5,8695,1921,
97,6.721973419189453,0,12,11139,11,5,8690,1921,
98,6.979942321777344,0,12,11140,11,5,8691,1921,
99,6.675004959106445,0,12,11144,11,5,8695,1921,
100,7.61103630065918,0,12,11145,11,5,8696,1921,
101,8.30388069152832,0,12,11142,11,5,8693,1921,
102,8.764028549194336,0,12,11139,11,5,8690,1921,
103,7.48896598815918,0,12,11146,11,5,8697,1921,
104,8.249044418334961,0,12,11150,11,5,8701,1921,
105,8.1329345703125,0,12,11144,11,5,8695,1921,
106,8.018016815185547,0,12,11143,11,5,8694,1921,
107,6.332874298095703,0,12,11143,11,5,8694,1921,
108,7.112026214599609,0,12,11150,11,5,8701,1921,
109,7.771968841552734,0,12,11141,11,5,8692,1921,
110,7.400989532470703,0,12,11139,11,5,8690,1921,
111,7.88116455078125,0,12,11137,11,5,8688,1921,
112,7.850170135498047,0,12,11138,11,5,8689,1921,
113,6.845951080322266,0,12,11144,11,5,8695,1921,
114,7.630109786987305,0,12,11136,11,5,8687,1921,
115,7.00688362121582,0,12,11146,11,5,8697,1921,
116,8.226156234741211,0,12,11137,11,5,8688,1921,
117,7.766008377075195,0,12,11144,11,5,8695,1921,
118,7.924079895019531,0,12,11147,11,5,8698,1921,
119,8.057117462158203,0,12,11139,11,5,8690,1921,
120,8.015155792236328,0,12,11137,11,5,8688,1921,
121,7.648229598999023,0,12,11154,11,5,8705,1921,
122,8.419036865234375,0,12,11143,11,5,8694,1921,
123,6.262063980102539,0,12,11152,11,5,8703,1921,
124,8.512020111083984,0,12,11145,11,5,8696,1921,
125,8.121967315673828,0,12,11143,11,5,8694,1921,
126,7.962942123413086,0,12,11138,11,5,8689,1921,
127,7.55620002746582,0,12,11132,11,5,8683,1921,
128,8.86988639831543,0,12,11148,11,5,8699,1921,
129,8.768796920776367,0,14,11287,11,7,8688,1983,
130,6.730079650878906,0,12,11149,11,5,8700,1921,
131,7.548093795776367,0,12,11141,11,5,8692,1921,
132,7.5969696044921875,0,12,11139,11,5,8690,1921,
133,8.762836456298828,0,12,11140,11,5,8691,1921,
134,7.1201324462890625,0,12,11150,11,5,8701,1921,
135,6.2351226806640625,0,12,11145,11,5,8696,1921,
136,8.372068405151367,0,12,11147,11,5,8698,1921,
137,7.353067398071289,0,12,11138,11,5,8689,1921,
138,5.655050277709961,0,12,11143,11,5,8694,1921,
139,8.061885833740234,0,12,11150,11,5,8701,1921,
140,6.960153579711914,0,12,11149,11,5,8700,1921,
141,6.709098815917969,0,12,11148,11,5,8699,1921,
142,8.323907852172852,0,12,11142,11,5,8693,1921,
143,7.497072219848633,0,12,11147,11,5,8698,1921,
144,5.554914474487305,0,12,11149,11,5,8700,1921,
145,8.90207290649414,0,12,11147,11,5,8698,1921,
146,8.376836776733398,0,12,11140,11,5,8691,1921,
147,8.210897445678711,0,12,11140,11,5,8691,1921,
148,8.96596908569336,0,12,11147,11,5,8698,1921,
149,7.440805435180664,0,12,11146,11,5,8697,1921,
150,8.060932159423828,0,12,11144,11,5,8695,1921,
151,6.933927536010742,0,12,11140,11,5,8691,1921,
152,8.33582878112793,0,12,11135,11,5,8686,1921,
153,8.275032043457031,0,12,11143,11,5,8694,1921,
154,8.293867111206055,0,12,11140,11,5,8691,1921,
155,8.358955383300781,0,12,11138,11,5,8689,1921,
156,7.95292854309082,0,12,11138,11,5,8689,1921,
157,5.89299201965332,0,12,11148,11,5,8699,1921,
158,7.274866104125977,0,12,11143,11,5,8694,1921,
159,9.001970291137695,0,12,11144,11,5,8695,1921,
160,7.760047912597656,0,12,11144,11,5,8695,1921,
161,7.833003997802734,0,12,11139,11,5,8690,1921,
162,7.896900177001953,0,12,11150,11,5,8701,1921,
163,7.153987884521484,0,12,11137,11,5,8688,1921,
164,9.028911590576172,0,12,11144,11,5,8695,1921,
165,7.484197616577148,0,12,11150,11,5,8701,1921,
166,8.038997650146484,0,12,11130,11,5,8681,1921,
167,8.746862411499023,0,12,11136,11,5,8687,1921,
168,7.632017135620117,0,12,11143,11,5,8694,1921,
169,7.896900177001953,0,12,11146,11,5,8697,1921,
170,7.4901580810546875,0,12,11139,11,5,8690,1921,
171,5.732059478759766,0,12,11136,11,5,8687,1921,
172,7.6999664306640625,0,12,11138,11,5,8689,1921,
173,8.155107498168945,0,12,11139,11,5,8690,1921,
174,7.756948471069336,0,12,11142,11,5,8693,1921,
175,7.441043853759766,0,12,11152,11,5,8703,1921,
176,9.23919677734375,0,12,11138,11,5,8689,1921,
177,7.620811462402344,0,12,11148,11,5,8699,1921,
178,7.683992385864258,0,14,11291,11,7,8692,1983,
179,6.16908073425293,0,12,11145,11,5,8696,1921,
180,6.030082702636719,0,12,11132,11,5,8683,1921,
181,6.469011306762695,0,12,11150,11,5,8701,1921,
182,8.203983306884766,0,12,11140,11,5,8691,1921,
183,7.534027099609375,0,12,11144,11,5,8695,1921,
184,8.086204528808594,0,14,11372,13,5,8835,1921,
185,7.206916809082031,0,12,11135,11,5,8686,1921,
186,8.330106735229492,0,12,11152,11,5,8703,1921,
187,6.716012954711914,0,12,11138,11,5,8689,1921,
188,7.843017578125,0,12,11141,11,5,8692,1921,
189,7.853984832763672,0,12,11143,11,5,8694,1921,
190,9.974002838134766,0,12,11139,11,5,8690,1921,
191,8.734941482543945,0,12,11142,11,5,8693,1921,
192,8.298158645629883,0,12,11147,11,5,8698,1921,
193,7.851123809814453,0,12,11144,11,5,8695,1921,
194,6.638050079345703,0,12,11147,11,5,8698,1921,
195,8.397102355957031,0,12,11150,11,5,8701,1921,
196,8.586883544921875,0,12,11142,11,5,8693,1921,
197,7.922172546386719,0,12,11136,11,5,8687,1921,
198,6.965875625610352,0,12,11137,11,5,8688,1921,
199,8.315086364746094,0,12,11143,11,5,8694,1921,
200,7.125139236450195,0,12,11138,11,5,8689,1921,
201,8.346080780029297,0,14,11297,11,7,8698,1983,
202,7.750034332275391,0,12,11150,11,5,8701,1921,
203,7.941961288452148,0,12,11143,11,5,8694,1921,
204,8.330106735229492,0,12,11141,11,5,8691,1922,
205,7.905006408691406,0,12,11146,11,5,8697,1921,
206,7.132053375244141,0,12,11139,11,5,8690,1921,
207,8.846044540405273,0,12,11139,11,5,8690,1921,
208,5.732059478759766,0,12,11148,11,5,8699,1921,
209,6.343841552734375,0,12,11142,11,5,8693,1921,
210,7.056951522827148,0,12,11144,11,5,8695,1921,
211,6.524085998535156,0,12,11134,11,5,8685,1921,
212,6.639003753662109,0,12,11143,11,5,8694,1921,
213,7.114887237548828,0,12,11149,11,5,8700,1921,
214,7.105112075805664,0,12,11132,11,5,8683,1921,
215,8.65316390991211,0,12,11148,11,5,8699,1921,
216,6.332159042358398,0,12,11146,11,5,8697,1921,
217,7.296085357666016,0,12,11142,11,5,8693,1921,
218,9.325027465820312,0,12,11138,11,5,8689,1921,
219,8.11004638671875,0,12,11143,11,5,8694,1921,
220,8.270025253295898,0,12,11142,11,5,8693,1921,
221,6.819009780883789,0,12,11139,11,5,8690,1921,
222,5.8078765869140625,0,12,11135,11,5,8686,1921,
223,8.015871047973633,0,12,11136,11,5,8687,1921,
224,7.595062255859375,0,12,11145,11,5,8696,1921,
225,7.812023162841797,0,12,11145,11,5,8696,1921,
226,9.137153625488281,0,12,11143,11,5,8694,1921,
227,8.494138717651367,0,12,11145,11,5,8696,1921,
228,6.875038146972656,0,12,11140,11,5,8691,1921,
229,5.136966705322266,0,12,11141,11,5,8692,1921,
230,6.082057952880859,0,12,11149,11,5,8700,1921,
231,5.594968795776367,0,12,11137,11,5,8688,1921,
232,6.196022033691406,0,12,11144,11,5,8695,1921,
233,6.4830780029296875,0,12,11151,11,5,8702,1921,
234,7.806062698364258,0,12,11140,11,5,8691,1921,
235,7.781982421875,0,12,11151,11,5,8702,1921,
236,7.534027099609375,0,12,11140,11,5,8691,1921,
237,7.266998291015625,0,12,11142,11,5,8693,1921,
238,8.013010025024414,0,12,11139,11,5,8690,1921,
239,8.160114288330078,0,12,11156,11,5,8707,1921,
240,7.840156555175781,0,12,11142,11,5,8693,1921,
241,9.979009628295898,0,12,11138,11,5,8689,1921,
242,6.830930709838867,0,12,11145,11,5,8696,1921,
243,8.31913948059082,0,12,11143,11,5,8694,1921,
244,7.490873336791992,0,12,11146,11,5,8697,1921,
245,7.874965667724609,0,12,11151,11,5,8702,1921,
246,7.701873779296875,0,12,11150,11,5,8701,1921,
247,7.750988006591797,0,12,11143,11,5,8694,1921,
248,7.702112197875977,0,12,11140,11,5,8691,1921,
249,6.8302154541015625,0,14,11323,13,5,8786,1921,
250,6.533145904541016,0,12,11145,11,5,8696,1921,
251,7.178068161010742,0,12,11142,11,5,8693,1921,
252,7.539987564086914,0,12,11147,11,5,8698,1921,
253,8.529901504516602,0,12,11145,11,5,8696,1921,
254,6.489992141723633,0,12,11137,11,5,8688,1921,
255,7.941007614135742,0,12,11148,11,5,8699,1921,
256,7.027149200439453,0,12,11146,11,5,8697,1921,
257,7.95292854309082,0,12,11154,11,5,8705,1921,
258,7.417201995849609,0,12,11149,11,5,8700,1921,
259,8.013010025024414,0,12,11137,11,5,8688,1921,
260,6.936073303222656,0,12,11137,11,5,8688,1921,
261,7.598876953125,0,12,11150,11,5,8701,1921,
262,7.45081901550293,0,12,11147,11,5,8698,1921,
263,7.8411102294921875,0,12,11157,11,5,8708,1921,
264,8.072853088378906,0,12,11148,11,5,8699,1921,
265,7.996082305908203,0,12,11140,11,5,8691,1921,
266,8.316993713378906,0,12,11144,11,5,8695,1921,
267,8.527994155883789,0,12,11151,11,5,8702,1921,
268,5.882024765014648,0,14,11381,13,5,8844,1921,
269,7.843017578125,0,12,11147,11,5,8698,1921,
270,8.37087631225586,0,12,11146,11,5,8697,1921,
271,8.585929870605469,0,12,11142,11,5,8693,1921,
272,6.365060806274414,0,12,11141,11,5,8692,1921,
273,8.89897346496582,0,12,11143,11,5,8694,1921,
274,8.603096008300781,0,12,11143,11,5,8694,1921,
275,7.146120071411133,0,12,11149,11,5,8700,1921,
276,6.194114685058594,0,12,11145,11,5,8696,1921,
277,8.316993713378906,0,12,11151,11,5,8702,1921,
278,7.025003433227539,0,12,11153,11,5,8704,1921,
279,7.644176483154297,0,12,11144,11,5,8695,1921,
280,9.345054626464844,0,12,11137,11,5,8688,1921,
281,8.829116821289062,0,12,11150,11,5,8701,1921,
282,6.403923034667969,0,12,11146,11,5,8697,1921,
283,6.499052047729492,0,12,11139,11,5,8690,1921,
284,9.886980056762695,0,12,11137,11,5,8688,1921,
285,5.827903747558594,0,12,11147,11,5,8698,1921,
286,8.202075958251953,0,12,11153,11,5,8704,1921,
287,7.296085357666016,0,12,11152,11,5,8703,1921,
288,8.663177490234375,0,12,11142,11,5,8693,1921,
289,8.016824722290039,0,12,11149,11,5,8700,1921,
290,7.710933685302734,0,12,11147,11,5,8698,1921,
291,8.794784545898438,0,12,11143,11,5,8694,1921,
292,8.660078048706055,0,12,11148,11,5,8699,1921,
293,7.997035980224609,0,12,11144,11,5,8695,1921,
294,7.22503662109375,0,12,11145,11,5,8696,1921,
295,8.582115173339844,0,12,11135,11,5,8686,1921,
296,7.730007171630859,0,12,11134,11,5,8685,1921,
297,8.08405876159668,0,12,11138,11,5,8689,1921,
298,8.61501693725586,0,12,11146,11,5,8697,1921,
299,9.274959564208984,0,14,11287,11,7,8688,1983,
300,8.089065551757812,0,12,11148,11,5,8699,1921,
301,8.307933807373047,0,12,11147,11,5,8698,1921,
302,6.72602653503418,0,12,11138,11,5,8689,1921,
303,7.398128509521484,0,12,11143,11,5,8694,1921,
304,7.90095329284668,0,12,11142,11,5,8693,1921,
305,6.453037261962891,0,12,11145,11,5,8696,1921,
306,6.999015808105469,0,12,11141,11,5,8692,1921,
307,8.318901062011719,0,12,11146,11,5,8697,1921,
308,7.385969161987305,0,12,11148,11,5,8699,1921,
309,8.354902267456055,0,12,11144,11,5,8695,1921,
310,8.456945419311523,0,12,11146,11,5,8697,1921,
311,7.510900497436523,0,12,11150,11,5,8701,1921,
312,7.323026657104492,0,12,11142,11,5,8693,1921,
313,6.397008895874023,0,12,11142,11,5,8693,1921,
314,8.327960968017578,0,12,11147,11,5,8698,1921,
315,7.305145263671875,0,12,11139,11,5,8690,1921,
316,8.004903793334961,0,12,11145,11,5,8696,1921,
317,8.067131042480469,0,12,11140,11,5,8691,1921,
318,7.409095764160156,0,12,11153,11,5,8704,1921,
319,8.573055267333984,0,12,11148,11,5,8699,1921,
320,7.638216018676758,0,12,11149,11,5,8700,1921,
321,7.630825042724609,0,12,11142,11,5,8693,1921,
322,7.404804229736328,0,12,11153,11,5,8704,1921,
323,7.951021194458008,0,12,11144,11,5,8695,1921,
324,7.327079772949219,0,12,11147,11,5,8698,1921,
325,7.2460174560546875,0,12,11146,11,5,8697,1921,
326,7.857084274291992,0,12,11137,11,5,8688,1921,
327,8.270978927612305,0,12,11137,11,5,8688,1921,
328,8.569955825805664,0,12,11136,11,5,8687,1921,
329,6.897211074829102,0,12,11147,11,5,8698,1921,
330,8.307933807373047,0,12,11144,11,5,8695,1921,
331,8.229970932006836,0,12,11144,11,5,8695,1921,
332,7.704973220825195,0,12,11146,11,5,8697,1921,
333,7.9898834228515625,0,12,11144,11,5,8695,1921,
334,8.048057556152344,0,12,11140,11,5,8691,1921,
335,8.069038391113281,0,12,11141,11,5,8692,1921,
336,7.69495964050293,0,12,11138,11,5,8689,1921,
337,6.89387321472168,0,12,11138,11,5,8689,1921,
338,7.297992706298828,0,12,11147,11,5,8698,1921,
339,7.585048675537109,0,12,11141,11,5,8692,1921,
340,8.04591178894043,0,12,11139,11,5,8690,1921,
341,7.686853408813477,0,12,11132,11,5,8683,1921,
342,7.606029510498047,0,12,11143,11,5,8694,1921,
343,6.922006607055664,0,12,11137,11,5,8688,1921,
344,7.484912872314453,0,12,11138,11,5,8689,1921,
345,8.359909057617188,0,12,11138,11,5,8689,1921,
346,7.424116134643555,0,12,11143,11,5,8694,1921,
347,6.101846694946289,0,12,11136,11,5,8687,1921,
348,8.359909057617188,0,12,11140,11,5,8691,1921,
349,7.449150085449219,0,12,11147,11,5,8698,1921,
350,7.996082305908203,0,12,11136,11,5,8687,1921,
351,6.649017333984375,0,12,11147,11,5,8698,1921,
352,7.605075836181641,0,12,11137,11,5,8688,1921,
353,8.646965026855469,0,12,11142,11,5,8693,1921,
354,8.648872375488281,0,12,11143,11,5,8694,1921,
355,7.877826690673828,0,12,11141,11,5,8692,1921,
356,8.150815963745117,0,12,11147,11,5,8698,1921,
357,7.350921630859375,0,12,11148,11,5,8699,1921,
358,6.910800933837891,0,12,11151,11,5,8702,1921,
359,8.048057556152344,0,12,11145,11,5,8696,1921,
360,8.046150207519531,0,12,11146,11,5,8697,1921,
361,8.34798812866211,0,12,11139,11,5,8690,1921,
362,7.626056671142578,0,12,11145,11,5,8696,1921,
363,7.935762405395508,0,12,11151,11,5,8702,1921,
364,7.333993911743164,0,12,11139,11,5,8690,1921,
365,7.55000114440918,0,12,11142,11,5,8693,1921,
366,8.018016815185547,0,12,11129,11,5,8680,1921,
367,7.786989212036133,0,12,11147,11,5,8698,1921,
368,7.996082305908203,0,12,11150,11,5,8701,1921,
369,7.263898849487305,0,12,11149,11,5,8700,1921,
370,8.970022201538086,0,12,11140,11,5,8691,1921,
371,8.12983512878418,0,12,11139,11,5,8690,1921,
372,8.211851119995117,0,12,11145,11,5,8696,1921,
373,8.322954177856445,0,12,11149,11,5,8700,1921,
374,8.486032485961914,0,12,11141,11,5,8692,1921,
375,7.122039794921875,0,12,11149,11,5,8700,1921,
376,7.3089599609375,0,12,11153,11,5,8704,1921,
377,6.816864013671875,0,12,11141,11,5,8692,1921,
378,7.365942001342773,0,12,11147,11,5,8698,1921,
379,7.580041885375977,0,12,11151,11,5,8702,1921,
380,8.59212875366211,0,12,11150,11,5,8701,1921,
381,10.471105575561523,0,12,11149,11,5,8700,1921,
382,5.86700439453125,0,12,11146,11,5,8697,1921,
383,5.876064300537109,0,12,11139,11,5,8690,1921,
384,9.179115295410156,0,12,11143,11,5,8694,1921,
385,7.941007614135742,0,12,11140,11,5,8691,1921,
386,8.204936981201172,0,12,11147,11,5,8698,1921,
387,8.157014846801758,0,12,11148,11,5,8699,1921,
388,8.12387466430664,0,12,11141,11,5,8692,1921,
389,7.569074630737305,0,12,11151,11,5,8702,1921,
390,7.333993911743164,0,12,11146,11,5,8697,1921,
391,6.897926330566406,0,12,11145,11,5,8696,1921,
392,6.072998046875,0,12,11139,11,5,8690,1921,
393,8.050918579101562,0,12,11139,11,5,8690,1921,
394,8.219003677368164,0,12,11142,11,5,8693,1921,
395,7.3070526123046875,0,12,11143,11,5,8694,1921,
396,5.8441162109375,0,12,11143,11,5,8694,1921,
397,8.641958236694336,0,12,11135,11,5,8686,1921,
398,7.585048675537109,0,12,11148,11,5,8699,1921,
399,8.399009704589844,0,12,11145,11,5,8696,1921,
400,7.702112197875977,0,12,11139,11,5,8690,1921,
401,7.910013198852539,0,14,11326,13,5,8789,1921,
402,7.737874984741211,0,12,11145,11,5,8696,1921,
403,6.8531036376953125,0,12,11141,11,5,8692,1921,
404,9.148120880126953,0,12,11146,11,5,8697,1921,
405,6.545066833496094,0,12,11151,11,5,8702,1921,
406,7.091045379638672,0,12,11147,11,5,8698,1921,
407,6.771087646484375,0,12,11138,11,5,8689,1921,
408,6.550073623657227,0,12,11140,11,5,8691,1921,
409,8.198976516723633,0,12,11153,11,5,8704,1921,
410,8.41522216796875,0,12,11139,11,5,8690,1921,
411,7.777929306030273,0,12,11144,11,5,8695,1921,
412,10.221004486083984,0,12,11152,11,5,8703,1921,
413,8.747100830078125,0,12,11143,11,5,8694,1921,
414,5.861997604370117,0,12,11144,11,5,8695,1921,
415,7.495880126953125,0,12,11142,11,5,8693,1921,
416,7.387876510620117,0,12,11145,11,5,8696,1921,
417,6.937980651855469,0,12,11135,11,5,8686,1921,
418,7.504940032958984,0,12,11148,11,5,8699,1921,
419,8.29005241394043,0,12,11142,11,5,8693,1921,
420,5.540132522583008,0,12,11144,11,5,8695,1921,
421,7.534980773925781,0,12,11143,11,5,8694,1921,
422,6.88481330871582,0,12,11149,11,5,8700,1921,
423,7.103204727172852,0,12,11151,11,5,8702,1921,
424,9.135961532592773,0,12,11144,11,5,8695,1921,
425,8.774042129516602,0,12,11138,11,5,8689,1921,
426,6.943941116333008,0,12,11145,11,5,8696,1921,
427,7.431983947753906,0,12,11139,11,5,8690,1921,
428,7.523059844970703,0,12,11145,11,5,8696,1921,
429,8.610963821411133,0,12,11145,11,5,8696,1921,
430,8.283853530883789,0,12,11146,11,5,8697,1921,
431,7.294893264770508,0,12,11135,11,5,8686,1921,
432,8.297920227050781,0,12,11138,11,5,8689,1921,
433,6.705999374389648,0,12,11143,11,5,8694,1921,
434,8.107185363769531,0,12,11136,11,5,8687,1921,
435,7.177114486694336,0,12,11141,11,5,8692,1921,
436,8.239984512329102,0,12,11136,11,5,8687,1921,
437,7.49516487121582,0,12,11145,11,5,8696,1921,
438,6.859064102172852,0,12,11148,11,5,8699,1921,
439,8.448123931884766,0,12,11146,11,5,8697,1921,
440,7.025003433227539,0,12,11148,11,5,8699,1921,
441,8.746147155761719,0,12,11135,11,5,8686,1921,
442,8.348941802978516,0,12,11145,11,5,8696,1921,
443,8.2550048828125,0,12,11138,11,5,8689,1921,
444,6.921052932739258,0,12,11138,11,5,8689,1921,
445,6.6509246826171875,0,12,11141,11,5,8692,1921,
446,8.880138397216797,0,12,11148,11,5,8699,1921,
447,7.8830718994140625,0,12,11138,11,5,8689,1921,
448,6.632089614868164,0,12,11145,11,5,8696,1921,
449,6.367921829223633,0,12,11142,11,5,8693,1921,
450,7.562875747680664,0,12,11148,11,5,8699,1921,
451,8.280038833618164,0,12,11144,11,5,8695,1921,
452,9.174108505249023,0,12,11145,11,5,8696,1921,
453,7.793903350830078,0,12,11148,11,5,8699,1921,
454,7.200002670288086,0,12,11141,11,5,8692,1921,
455,6.891012191772461,0,12,11144,11,5,8695,1921,
456,8.511781692504883,0,12,11134,11,5,8685,1921,
457,8.397102355957031,0,12,11137,11,5,8688,1921,
458,8.034944534301758,0,12,11143,11,5,8694,1921,
459,8.069992065429688,0,12,11149,11,5,8700,1921,
460,7.089138031005859,0,12,11148,11,5,8699,1921,
461,7.201910018920898,0,12,11145,11,5,8696,1921,
462,7.894992828369141,0,12,11140,11,5,8691,1921,
463,7.903099060058594,0,12,11140,11,5,8691,1921,
464,7.541894912719727,0,12,11139,11,5,8690,1921,
465,7.698774337768555,0,12,11149,11,5,8700,1921,
466,8.665084838867188,0,12,11144,11,5,8695,1921,
467,6.800174713134766,0,12,11147,11,5,8698,1921,
468,7.22193717956543,0,12,11144,11,5,8695,1921,
469,7.812023162841797,0,12,11141,11,5,8692,1921,
470,8.558034896850586,0,12,11141,11,5,8692,1921,
471,6.04701042175293,0,12,11146,11,5,8697,1921,
472,6.597995758056641,0,12,11143,11,5,8694,1921,
473,8.234977722167969,0,12,11147,11,5,8698,1921,
474,7.173061370849609,0,12,11143,11,5,8694,1921,
475,7.076025009155273,0,12,11151,11,5,8702,1921,
476,6.264925003051758,0,12,11139,11,5,8690,1921,
477,8.582115173339844,0,12,11146,11,5,8697,1921,
478,7.356166839599609,0,12,11148,11,5,8699,1921,
479,8.201122283935547,0,12,11131,11,5,8682,1921,
480,9.604930877685547,0,12,11140,11,5,8691,1921,
481,6.836891174316406,0,12,11145,11,5,8696,1921,
482,8.675098419189453,0,12,11144,11,5,8695,1921,
483,8.148193359375,0,12,11137,11,5,8688,1921,
484,8.589029312133789,0,12,11140,11,5,8691,1921,
485,7.642984390258789,0,12,11141,11,5,8692,1921,
486,7.816076278686523,0,12,11135,11,5,8686,1921,
487,8.272886276245117,0,12,11148,11,5,8699,1921,
488,9.028911590576172,0,12,11141,11,5,8692,1921,
489,6.36601448059082,0,12,11141,11,5,8692,1921,
490,7.6160430908203125,0,12,11148,11,5,8699,1921,
491,9.413957595825195,0,12,11150,11,5,8701,1921,
492,8.082866668701172,0,12,11140,11,5,8691,1921,
493,8.589982986450195,0,12,11143,11,5,8693,1922,
