Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
336,7.336854934692383,0,9,7426,8,5,5109,1921,
337,7.158994674682617,0,9,7432,8,5,5115,1921,
338,8.599042892456055,0,9,7436,8,5,5119,1921,
339,7.058858871459961,0,9,7425,8,5,5108,1921,
340,7.363080978393555,0,9,7433,8,5,5116,1921,
341,8.394002914428711,0,9,7430,8,5,5113,1921,
342,8.975982666015625,0,9,7427,8,5,5110,1921,
343,8.085012435913086,0,9,7433,8,5,5116,1921,
344,9.280920028686523,0,9,7433,8,5,5116,1921,
345,7.136821746826172,0,9,7426,8,5,5109,1921,
346,7.482051849365234,0,9,7428,8,5,5111,1921,
347,7.527828216552734,0,9,7434,8,5,5117,1921,
348,8.521080017089844,0,9,7426,8,5,5109,1921,
349,8.358955383300781,0,9,7429,8,5,5112,1921,
350,7.462024688720703,0,9,7424,8,5,5107,1921,
351,8.65793228149414,0,9,7425,8,5,5108,1921,
352,11.481046676635742,0,9,7426,8,5,5109,1921,
353,8.37397575378418,0,9,7434,8,5,5117,1921,
354,6.54292106628418,0,9,7424,8,5,5107,1921,
355,9.228944778442383,0,9,7425,8,5,5108,1921,
356,8.563995361328125,0,9,7429,8,5,5112,1921,
357,8.527040481567383,0,9,7436,8,5,5119,1921,
358,9.572029113769531,0,9,7431,8,5,5114,1921,
359,8.805990219116211,0,9,7436,8,5,5119,1921,
360,8.55398178100586,0,9,7434,8,5,5117,1921,
361,9.60397720336914,0,9,7430,8,5,5113,1921,
362,8.104085922241211,0,9,7436,8,5,5119,1921,
363,7.061958312988281,0,9,7434,8,5,5117,1921,
364,6.597995758056641,0,9,7431,8,5,5114,1921,
365,8.809089660644531,0,9,7425,8,5,5108,1921,
366,7.776975631713867,0,9,7425,8,5,5108,1921,
367,8.116006851196289,0,9,7425,8,5,5108,1921,
368,8.577108383178711,0,9,7435,8,5,5118,1921,
369,8.925914764404297,0,9,7430,8,5,5113,1921,
370,8.461952209472656,0,9,7429,8,5,5112,1921,
371,7.129907608032227,0,9,7436,8,5,5119,1921,
372,9.093046188354492,0,9,7427,8,5,5110,1921,
373,8.666038513183594,0,9,7434,8,5,5117,1921,
374,9.976863861083984,0,9,7426,8,5,5109,1921,
375,8.588075637817383,0,9,7427,8,5,5110,1921,
376,8.89897346496582,0,9,7429,8,5,5112,1921,
377,10.26606559753418,0,11,7582,8,7,5115,1983,
378,7.786035537719727,0,9,7425,8,5,5108,1921,
379,9.335041046142578,0,9,7431,8,5,5114,1921,
380,6.994962692260742,0,9,7427,8,5,5110,1921,
381,9.234905242919922,0,9,7424,8,5,5107,1921,
382,9.088993072509766,0,9,7431,8,5,5114,1921,
383,7.709026336669922,0,9,7427,8,5,5110,1921,
384,11.379003524780273,0,9,7435,8,5,5118,1921,
385,9.686946868896484,0,9,7427,8,5,5110,1921,
386,8.64100456237793,0,9,7432,8,5,5115,1921,
387,7.858991622924805,0,9,7425,8,5,5108,1921,
388,9.132862091064453,0,9,7426,8,5,5109,1921,
389,8.632898330688477,0,9,7429,8,5,5112,1921,
390,8.221864700317383,0,9,7425,8,5,5108,1921,
391,7.917165756225586,0,9,7427,8,5,5110,1921,
392,9.724855422973633,0,9,7429,8,5,5112,1921,
393,9.616851806640625,0,9,7433,8,5,5116,1921,
394,8.7890625,0,9,7425,8,5,5108,1921,
395,8.55112075805664,0,9,7428,8,5,5111,1921,
396,8.433103561401367,0,9,7433,8,5,5116,1921,
397,8.305072784423828,0,9,7425,8,5,5108,1921,
398,6.337881088256836,0,9,7432,8,5,5115,1921,
399,9.324789047241211,0,9,7435,8,5,5118,1921,
400,9.612083435058594,0,9,7431,8,5,5114,1921,
401,9.366035461425781,0,9,7436,8,5,5119,1921,
402,9.40394401550293,0,9,7435,8,5,5118,1921,
403,6.685972213745117,0,9,7425,8,5,5108,1921,
404,7.974863052368164,0,9,7434,8,5,5117,1921,
405,7.311105728149414,0,9,7430,8,5,5113,1921,
406,8.231163024902344,0,9,7433,8,5,5116,1921,
407,8.779048919677734,0,9,7434,8,5,5117,1921,
408,10.009050369262695,0,9,7432,8,5,5115,1921,
409,8.800983428955078,0,9,7430,8,5,5113,1921,
410,7.185935974121094,0,9,7429,8,5,5112,1921,
411,7.6198577880859375,0,9,7432,8,5,5115,1921,
412,8.964061737060547,0,9,7424,8,5,5107,1921,
413,8.43501091003418,0,9,7430,8,5,5113,1921,
414,9.172201156616211,0,9,7434,8,5,5117,1921,
415,8.291959762573242,0,9,7425,8,5,5108,1921,
416,12.456893920898438,0,9,7433,8,5,5116,1921,
417,8.685111999511719,0,9,7431,8,5,5114,1921,
418,6.736040115356445,0,9,7424,8,5,5107,1921,
419,8.32986831665039,0,9,7430,8,5,5113,1921,
420,9.278059005737305,0,9,7431,8,5,5114,1921,
421,9.371042251586914,0,9,7436,8,5,5119,1921,
422,8.801937103271484,0,9,7427,8,5,5110,1921,
423,8.700132369995117,0,9,7424,8,5,5107,1921,
424,8.42595100402832,0,9,7424,8,5,5107,1921,
425,6.402015686035156,0,9,7431,8,5,5114,1921,
426,8.827924728393555,0,9,7425,8,5,5108,1921,
427,8.060932159423828,0,9,7431,8,5,5114,1921,
428,9.311914443969727,0,9,7431,8,5,5114,1921,
429,7.647991180419922,0,9,7425,8,5,5108,1921,
430,7.585048675537109,0,9,7432,8,5,5115,1921,
431,9.348869323730469,0,9,7430,8,5,5113,1921,
432,8.45193862915039,0,9,7426,8,5,5109,1921,
433,7.877111434936523,0,9,7433,8,5,5116,1921,
434,9.769916534423828,0,9,7431,8,5,5114,1921,
435,10.387182235717773,0,9,7427,8,5,5110,1921,
436,8.415937423706055,0,9,7433,8,5,5116,1921,
437,8.414030075073242,0,9,7427,8,5,5110,1921,
438,8.507966995239258,0,9,7434,8,5,5117,1921,
439,9.733915328979492,0,9,7424,8,5,5107,1921,
440,8.560895919799805,0,9,7424,8,5,5107,1921,
441,7.920980453491211,0,9,7427,8,5,5110,1921,
442,9.582042694091797,0,9,7429,8,5,5112,1921,
443,8.054018020629883,0,9,7431,8,5,5114,1921,
444,8.96310806274414,0,9,7429,8,5,5112,1921,
445,7.333040237426758,0,9,7428,8,5,5111,1921,
446,9.543895721435547,0,9,7426,8,5,5109,1921,
447,8.834123611450195,0,9,7431,8,5,5114,1921,
448,12.115955352783203,0,9,7435,8,5,5118,1921,
449,8.294820785522461,0,9,7426,8,5,5109,1921,
450,8.405923843383789,0,9,7433,8,5,5116,1921,
451,6.990909576416016,0,9,7436,8,5,5119,1921,
452,8.803129196166992,0,9,7430,8,5,5113,1921,
453,8.713960647583008,0,9,7425,8,5,5108,1921,
454,6.810188293457031,0,9,7434,8,5,5117,1921,
455,8.894920349121094,0,9,7426,8,5,5109,1921,
456,7.915973663330078,0,9,7430,8,5,5113,1921,
457,8.78596305847168,0,9,7428,8,5,5111,1921,
458,7.4481964111328125,0,9,7430,8,5,5113,1921,
459,9.238958358764648,0,9,7433,8,5,5116,1921,
460,9.020090103149414,0,9,7431,8,5,5114,1921,
461,7.622957229614258,0,9,7426,8,5,5109,1921,
462,6.536006927490234,0,9,7431,8,5,5114,1921,
463,8.68988037109375,0,9,7425,8,5,5108,1921,
464,6.664037704467773,0,9,7425,8,5,5108,1921,
465,9.299039840698242,0,9,7428,8,5,5111,1921,
466,9.072065353393555,0,9,7430,8,5,5113,1921,
467,8.896827697753906,0,9,7434,8,5,5117,1921,
468,8.720874786376953,0,9,7429,8,5,5112,1921,
469,8.21685791015625,0,9,7430,8,5,5113,1921,
