Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
314,5.227088928222656,0,11,8922,10,5,6517,1921,
315,6.890058517456055,0,11,8931,10,5,6526,1921,
316,5.416154861450195,0,11,8932,10,5,6527,1921,
317,7.191896438598633,0,11,8924,10,5,6519,1921,
318,7.822990417480469,0,11,8925,10,5,6520,1921,
319,6.049871444702148,0,11,8927,10,5,6522,1921,
320,6.152868270874023,0,11,8925,10,5,6520,1921,
321,6.833791732788086,0,11,8921,10,5,6516,1921,
322,5.959033966064453,0,11,8926,10,5,6521,1921,
323,7.053136825561523,0,11,8935,10,5,6530,1921,
324,5.061864852905273,0,11,8928,10,5,6523,1921,
325,5.321979522705078,0,11,8930,10,5,6525,1921,
326,6.845951080322266,0,11,8920,10,5,6515,1921,
327,5.478143692016602,0,11,8928,10,5,6523,1921,
328,6.409883499145508,0,11,8934,10,5,6529,1921,
329,5.960226058959961,0,11,8931,10,5,6526,1921,
330,5.913019180297852,0,11,8926,10,5,6521,1921,
331,6.536960601806641,0,11,8929,10,5,6524,1921,
332,5.767107009887695,0,13,9154,12,5,6661,1921,
333,6.781101226806641,0,11,8924,10,5,6519,1921,
334,5.429983139038086,0,11,8925,10,5,6520,1921,
335,5.5751800537109375,0,11,8924,10,5,6519,1921,
336,5.779027938842773,0,11,8923,10,5,6518,1921,
337,5.872011184692383,0,11,8924,10,5,6519,1921,
338,7.316112518310547,0,11,8930,10,5,6525,1921,
339,6.129026412963867,0,11,8934,10,5,6529,1921,
340,6.924867630004883,0,11,8924,10,5,6519,1921,
341,4.719018936157227,0,11,8933,10,5,6528,1921,
342,5.993127822875977,0,11,8926,10,5,6521,1921,
343,5.410909652709961,0,11,8929,10,5,6524,1921,
344,6.5860748291015625,0,11,8931,10,5,6526,1921,
345,5.36799430847168,0,11,8923,10,5,6518,1921,
346,5.318164825439453,0,11,8921,10,5,6516,1921,
347,4.8809051513671875,0,11,8920,10,5,6515,1921,
348,7.364034652709961,0,11,8925,10,5,6520,1921,
349,6.657838821411133,0,11,8928,10,5,6523,1921,
350,6.793975830078125,0,11,8924,10,5,6519,1921,
351,5.775928497314453,0,11,8928,10,5,6523,1921,
352,6.541967391967773,0,11,8939,10,5,6534,1921,
353,6.991863250732422,0,11,8924,10,5,6519,1921,
354,6.000995635986328,0,11,8927,10,5,6522,1921,
355,9.967803955078125,0,11,8938,10,5,6533,1921,
356,6.973028182983398,0,11,8926,10,5,6521,1921,
357,7.1868896484375,0,11,8927,10,5,6522,1921,
358,6.078004837036133,0,11,8925,10,5,6520,1921,
359,6.33692741394043,0,11,8928,10,5,6523,1921,
360,5.764007568359375,0,11,8937,10,5,6532,1921,
361,7.34400749206543,0,11,8934,10,5,6529,1921,
362,7.531166076660156,0,11,8934,10,5,6529,1921,
363,5.609989166259766,0,11,8928,10,5,6523,1921,
364,7.048845291137695,0,11,8925,10,5,6520,1921,
365,6.623983383178711,0,11,8924,10,5,6519,1921,
366,4.798173904418945,0,11,8925,10,5,6520,1921,
367,7.163047790527344,0,11,8927,10,5,6522,1921,
368,5.623102188110352,0,11,8930,10,5,6525,1921,
369,6.7081451416015625,0,11,8927,10,5,6522,1921,
370,6.691932678222656,0,11,8935,10,5,6530,1921,
371,5.264997482299805,0,11,8934,10,5,6529,1921,
372,6.124019622802734,0,11,8929,10,5,6524,1921,
373,5.3539276123046875,0,11,8930,10,5,6525,1921,
374,6.115913391113281,0,11,8926,10,5,6521,1921,
375,5.708217620849609,0,11,8928,10,5,6523,1921,
376,5.423069000244141,0,11,8926,10,5,6521,1921,
377,5.075931549072266,0,11,8933,10,5,6528,1921,
378,6.070137023925781,0,11,8930,10,5,6525,1921,
379,6.014823913574219,0,11,8936,10,5,6531,1921,
380,5.644083023071289,0,11,8922,10,5,6516,1922,
381,6.443023681640625,0,11,8927,10,5,6522,1921,
382,6.677150726318359,0,11,8929,10,5,6524,1921,
383,5.4149627685546875,0,11,8929,10,5,6524,1921,
384,7.047891616821289,0,11,8929,10,5,6524,1921,
385,6.973981857299805,0,11,8927,10,5,6522,1921,
386,6.2808990478515625,0,11,8936,10,5,6531,1921,
387,6.3228607177734375,0,11,8926,10,5,6521,1921,
388,6.588935852050781,0,11,8928,10,5,6523,1921,
389,6.8759918212890625,0,11,8919,10,5,6514,1921,
390,5.388975143432617,0,11,8934,10,5,6529,1921,
391,6.694793701171875,0,11,8927,10,5,6522,1921,
392,5.9490203857421875,0,11,8922,10,5,6517,1921,
393,5.961894989013672,0,11,8930,10,5,6525,1921,
394,5.766153335571289,0,11,8927,10,5,6522,1921,
395,5.908012390136719,0,11,8928,10,5,6523,1921,
396,8.790969848632812,0,11,8934,10,5,6529,1921,
397,7.003068923950195,0,11,8934,10,5,6529,1921,
398,6.106138229370117,0,11,8927,10,5,6522,1921,
399,7.3299407958984375,0,11,8928,10,5,6523,1921,
400,6.820917129516602,0,11,8926,10,5,6521,1921,
401,7.107973098754883,0,11,8936,10,5,6531,1921,
402,7.092952728271484,0,11,8923,10,5,6518,1921,
403,6.596088409423828,0,11,8924,10,5,6519,1921,
404,6.2160491943359375,0,11,8924,10,5,6519,1921,
405,8.488893508911133,0,11,8926,10,5,6521,1921,
406,6.289005279541016,0,11,8933,10,5,6528,1921,
407,4.872798919677734,0,11,8929,10,5,6524,1921,
408,5.4340362548828125,0,11,8927,10,5,6522,1921,
409,6.103038787841797,0,11,8932,10,5,6527,1921,
410,6.721019744873047,0,11,8935,10,5,6530,1921,
411,5.944967269897461,0,11,8926,10,5,6521,1921,
412,7.256984710693359,0,11,8932,10,5,6527,1921,
413,5.803108215332031,0,11,8923,10,5,6518,1921,
414,5.578041076660156,0,11,8931,10,5,6526,1921,
415,5.666017532348633,0,11,8926,10,5,6521,1921,
416,6.762981414794922,0,11,8922,10,5,6517,1921,
417,5.327939987182617,0,11,8932,10,5,6527,1921,
418,6.627082824707031,0,11,8929,10,5,6524,1921,
419,5.415916442871094,0,11,8933,10,5,6528,1921,
420,5.357980728149414,0,11,8928,10,5,6523,1921,
421,6.560087203979492,0,11,8923,10,5,6518,1921,
422,7.182836532592773,0,11,8926,10,5,6521,1921,
423,4.952907562255859,0,11,8930,10,5,6525,1921,
