Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
111,6.722927093505859,0,16,15732,15,5,13107,1921,
112,7.851839065551758,0,16,15731,15,5,13106,1921,
113,7.740974426269531,0,16,15723,15,5,13098,1921,
114,7.816076278686523,0,16,15728,15,5,13103,1921,
115,8.412837982177734,0,16,15721,15,5,13096,1921,
116,7.704019546508789,0,16,15727,15,5,13102,1921,
117,8.336782455444336,0,16,15729,15,5,13104,1921,
118,8.18490982055664,0,16,15726,15,5,13101,1921,
119,9.073019027709961,0,16,15721,15,5,13096,1921,
120,7.148027420043945,0,16,15721,15,5,13096,1921,
121,8.606910705566406,0,16,15727,15,5,13102,1921,
122,7.5778961181640625,0,16,15721,15,5,13096,1921,
123,6.392002105712891,0,16,15731,15,5,13106,1921,
124,7.767915725708008,0,16,15726,15,5,13101,1921,
125,6.8531036376953125,0,16,15726,15,5,13101,1921,
126,7.789850234985352,0,16,15728,15,5,13103,1921,
127,8.168935775756836,0,16,15727,15,5,13102,1921,
128,8.625984191894531,0,16,15729,15,5,13104,1921,
129,11.40904426574707,0,16,15733,15,5,13107,1922,
130,8.337974548339844,0,16,15721,15,5,13096,1921,
131,8.056163787841797,0,16,15721,15,5,13096,1921,
132,8.755922317504883,0,16,15730,15,5,13105,1921,
133,7.600069046020508,0,16,15726,15,5,13101,1921,
134,6.77490234375,0,16,15730,15,5,13105,1921,
135,7.393121719360352,0,16,15724,15,5,13099,1921,
136,8.068084716796875,0,16,15721,15,5,13096,1921,
137,8.227109909057617,0,16,15730,15,5,13105,1921,
138,7.919073104858398,0,16,15731,15,5,13106,1921,
139,7.750988006591797,0,16,15727,15,5,13102,1921,
140,8.953094482421875,0,18,15903,17,5,13190,1921,
141,7.917881011962891,0,16,15726,15,5,13101,1921,
142,7.517099380493164,0,16,15723,15,5,13098,1921,
143,8.394956588745117,0,16,15727,15,5,13102,1921,
144,7.478952407836914,0,16,15725,15,5,13100,1921,
145,7.664918899536133,0,16,15729,15,5,13104,1921,
146,7.066011428833008,0,16,15721,15,5,13096,1921,
147,7.885932922363281,0,16,15732,15,5,13107,1921,
148,7.995843887329102,0,16,15723,15,5,13098,1921,
149,6.421804428100586,0,16,15730,15,5,13105,1921,
150,7.482051849365234,0,16,15732,15,5,13107,1921,
151,7.357120513916016,0,16,15728,15,5,13103,1921,
152,7.242918014526367,0,16,15731,15,5,13106,1921,
153,6.803035736083984,0,16,15725,15,5,13100,1921,
154,9.593009948730469,0,16,15728,15,5,13103,1921,
155,9.057044982910156,0,16,15728,15,5,13103,1921,
156,8.152961730957031,0,16,15721,15,5,13096,1921,
157,8.07499885559082,0,16,15726,15,5,13101,1921,
158,7.33494758605957,0,16,15726,15,5,13101,1921,
159,8.005857467651367,0,16,15731,15,5,13106,1921,
160,7.899999618530273,0,16,15724,15,5,13099,1921,
161,7.3680877685546875,0,16,15732,15,5,13107,1921,
162,6.820917129516602,0,16,15729,15,5,13104,1921,
163,8.114099502563477,0,16,15729,15,5,13104,1921,
164,7.78508186340332,0,16,15731,15,5,13106,1921,
165,8.677959442138672,0,16,15733,15,5,13108,1921,
166,7.862091064453125,0,16,15727,15,5,13102,1921,
167,7.093906402587891,0,16,15724,15,5,13099,1921,
168,7.3299407958984375,0,16,15732,15,5,13107,1921,
169,8.748054504394531,0,16,15723,15,5,13098,1921,
170,7.835865020751953,0,16,15725,15,5,13100,1921,
171,7.468938827514648,0,18,15906,17,5,13193,1921,
172,8.170127868652344,0,16,15729,15,5,13104,1921,
173,9.160995483398438,0,16,15726,15,5,13101,1921,
174,8.460044860839844,0,16,15723,15,5,13098,1921,
175,8.424997329711914,0,16,15729,15,5,13104,1921,
176,7.781982421875,0,16,15721,15,5,13096,1921,
177,8.468151092529297,0,16,15723,15,5,13098,1921,
178,7.011890411376953,0,16,15729,15,5,13104,1921,
179,7.822990417480469,0,16,15725,15,5,13100,1921,
180,6.95490837097168,0,16,15731,15,5,13106,1921,
181,7.968902587890625,0,16,15731,15,5,13106,1921,
182,9.321928024291992,0,16,15726,15,5,13101,1921,
183,7.658958435058594,0,16,15721,15,5,13096,1921,
184,8.882999420166016,0,16,15721,15,5,13096,1921,
185,7.910966873168945,0,16,15723,15,5,13098,1921,
186,6.9179534912109375,0,16,15725,15,5,13100,1921,
187,8.300065994262695,0,16,15730,15,5,13105,1921,
188,8.502960205078125,0,16,15723,15,5,13098,1921,
189,7.874011993408203,0,16,15733,15,5,13108,1921,
190,8.221864700317383,0,16,15727,15,5,13102,1921,
191,7.835865020751953,0,16,15733,15,5,13108,1921,
192,7.449865341186523,0,16,15733,15,5,13108,1921,
193,7.283926010131836,0,16,15733,15,5,13108,1921,
194,8.059024810791016,0,16,15724,15,5,13099,1921,
195,7.5359344482421875,0,16,15726,15,5,13101,1921,
196,7.593870162963867,0,16,15728,15,5,13103,1921,
197,8.366107940673828,0,16,15730,15,5,13105,1921,
198,8.950233459472656,0,16,15729,15,5,13104,1921,
199,7.82012939453125,0,16,15729,15,5,13104,1921,
200,6.855964660644531,0,16,15727,15,5,13102,1921,
201,9.1400146484375,0,16,15728,15,5,13103,1921,
202,8.11004638671875,0,16,15727,15,5,13102,1921,
203,8.466005325317383,0,16,15722,15,5,13097,1921,
204,6.812095642089844,0,16,15721,15,5,13096,1921,
205,8.855104446411133,0,16,15727,15,5,13102,1921,
206,8.337020874023438,0,16,15721,15,5,13096,1921,
207,7.709026336669922,0,16,15732,15,5,13107,1921,
208,6.949901580810547,0,16,15732,15,5,13107,1921,
209,9.395837783813477,0,16,15723,15,5,13098,1921,
210,8.432149887084961,0,16,15725,15,5,13100,1921,
211,8.044958114624023,0,16,15730,15,5,13105,1921,
212,8.813142776489258,0,16,15723,15,5,13098,1921,
213,7.664203643798828,0,16,15732,15,5,13107,1921,
214,7.791996002197266,0,16,15725,15,5,13100,1921,
215,8.079051971435547,0,16,15724,15,5,13099,1921,
216,7.569074630737305,0,16,15721,15,5,13096,1921,
217,7.634878158569336,0,16,15729,15,5,13104,1921,
218,7.606983184814453,0,16,15732,15,5,13107,1921,
219,8.044004440307617,0,16,15723,15,5,13098,1921,
220,8.173942565917969,0,18,15914,17,5,13201,1921,
221,8.481025695800781,0,16,15727,15,5,13102,1921,
222,6.823062896728516,0,16,15731,15,5,13106,1921,
223,7.962942123413086,0,16,15726,15,5,13101,1921,
224,7.31205940246582,0,16,15730,15,5,13105,1921,
225,9.006977081298828,0,18,15876,15,7,13101,1983,
226,7.858037948608398,0,16,15731,15,5,13106,1921,
227,7.4520111083984375,0,16,15730,15,5,13105,1921,
228,8.628129959106445,0,16,15729,15,5,13104,1921,
229,8.499860763549805,0,16,15729,15,5,13104,1921,
230,6.382942199707031,0,16,15732,15,5,13107,1921,
231,10.41412353515625,0,16,15728,15,5,13103,1921,
232,8.133888244628906,0,16,15724,15,5,13099,1921,
233,9.527206420898438,0,16,15728,15,5,13103,1921,
234,7.818937301635742,0,16,15726,15,5,13101,1921,
235,7.848978042602539,0,16,15730,15,5,13105,1921,
236,7.548809051513672,0,16,15729,15,5,13104,1921,
237,7.637977600097656,0,16,15730,15,5,13105,1921,
238,8.314132690429688,0,16,15723,15,5,13098,1921,
239,7.198810577392578,0,16,15724,15,5,13099,1921,
240,7.718801498413086,0,16,15727,15,5,13102,1921,
241,7.907867431640625,0,16,15729,15,5,13104,1921,
242,6.940126419067383,0,16,15726,15,5,13101,1921,
243,7.157802581787109,0,16,15732,15,5,13107,1921,
244,8.073091506958008,0,16,15724,15,5,13099,1921,
245,7.790803909301758,0,16,15732,15,5,13107,1921,
246,8.274078369140625,0,16,15721,15,5,13096,1921,
247,9.131908416748047,0,16,15729,15,5,13104,1921,
248,8.308887481689453,0,16,15728,15,5,13103,1921,
249,8.198976516723633,0,16,15732,15,5,13107,1921,
250,6.96110725402832,0,16,15733,15,5,13108,1921,
251,9.116888046264648,0,16,15723,15,5,13098,1921,
252,7.076025009155273,0,16,15732,15,5,13107,1921,
253,9.265899658203125,0,16,15733,15,5,13108,1921,
254,8.149862289428711,0,16,15724,15,5,13099,1921,
255,9.73820686340332,0,16,15721,15,5,13096,1921,
256,6.7310333251953125,0,16,15726,15,5,13101,1921,
257,7.411956787109375,0,16,15728,15,5,13103,1921,
258,8.213996887207031,0,16,15726,15,5,13101,1921,
259,7.31205940246582,0,16,15728,15,5,13103,1921,
260,7.922887802124023,0,16,15721,15,5,13096,1921,
261,8.548974990844727,0,16,15731,15,5,13106,1921,
262,8.832931518554688,0,16,15728,15,5,13103,1921,
263,5.953073501586914,0,16,15726,15,5,13101,1921,
264,6.654024124145508,0,16,15726,15,5,13101,1921,
265,8.305072784423828,0,16,15728,15,5,13103,1921,
266,9.870052337646484,0,16,15730,15,5,13105,1921,
267,8.34202766418457,0,16,15724,15,5,13099,1921,
268,7.642984390258789,0,16,15731,15,5,13106,1921,
269,7.919073104858398,0,18,15911,17,5,13198,1921,
270,8.563041687011719,0,16,15731,15,5,13106,1921,
271,8.72492790222168,0,16,15721,15,5,13096,1921,
272,7.365942001342773,0,16,15732,15,5,13107,1921,
273,6.469011306762695,0,16,15732,15,5,13107,1921,
274,9.111881256103516,0,16,15722,15,5,13097,1921,
275,8.383989334106445,0,16,15721,15,5,13096,1921,
276,7.170915603637695,0,16,15722,15,5,13097,1921,
277,7.687091827392578,0,16,15732,15,5,13107,1921,
278,8.719921112060547,0,16,15724,15,5,13099,1921,
279,8.584976196289062,0,16,15733,15,5,13108,1921,
280,7.983922958374023,0,16,15724,15,5,13099,1921,
281,7.8830718994140625,0,16,15732,15,5,13107,1921,
282,7.865190505981445,0,16,15721,15,5,13096,1921,
283,6.572961807250977,0,16,15726,15,5,13101,1921,
284,8.35108757019043,0,16,15730,15,5,13105,1921,
285,8.687973022460938,0,16,15731,15,5,13106,1921,
286,7.080793380737305,0,16,15721,15,5,13096,1921,
287,7.498025894165039,0,16,15733,15,5,13108,1921,
288,10.806083679199219,0,16,15726,15,5,13101,1921,
289,6.220102310180664,0,16,15726,15,5,13101,1921,
290,7.401943206787109,0,16,15725,15,5,13100,1921,
291,8.775949478149414,0,16,15724,15,5,13099,1921,
292,6.722927093505859,0,16,15732,15,5,13107,1921,
293,6.269216537475586,0,16,15727,15,5,13102,1921,
294,6.077051162719727,0,16,15722,15,5,13097,1921,
295,7.070779800415039,0,16,15727,15,5,13102,1921,
296,7.3261260986328125,0,16,15725,15,5,13100,1921,
297,7.640838623046875,0,16,15733,15,5,13108,1921,
298,6.311178207397461,0,16,15731,15,5,13106,1921,
299,7.834911346435547,0,16,15725,15,5,13100,1921,
300,9.612083435058594,0,16,15723,15,5,13098,1921,
301,8.238792419433594,0,16,15725,15,5,13100,1921,
302,7.731914520263672,0,16,15721,15,5,13096,1921,
303,8.818864822387695,0,16,15733,15,5,13108,1921,
304,8.26406478881836,0,16,15724,15,5,13099,1921,
305,7.443904876708984,0,16,15729,15,5,13104,1921,
306,8.340835571289062,0,16,15726,15,5,13101,1921,
307,7.559061050415039,0,16,15728,15,5,13103,1921,
308,6.974935531616211,0,16,15727,15,5,13102,1921,
309,8.234977722167969,0,16,15727,15,5,13102,1921,
310,7.983207702636719,0,16,15723,15,5,13098,1921,
311,8.205175399780273,0,18,15960,17,5,13247,1921,
312,8.009910583496094,0,16,15732,15,5,13107,1921,
313,6.458044052124023,0,16,15732,15,5,13107,1921,
314,9.729146957397461,0,16,15727,15,5,13102,1921,
315,9.02104377746582,0,16,15724,15,5,13099,1921,
316,10.033845901489258,0,16,15722,15,5,13097,1921,
317,6.922006607055664,0,16,15729,15,5,13104,1921,
318,7.506132125854492,0,16,15730,15,5,13105,1921,
319,8.651971817016602,0,16,15723,15,5,13098,1921,
320,8.651018142700195,0,16,15724,15,5,13099,1921,
321,7.069110870361328,0,16,15725,15,5,13100,1921,
322,8.931875228881836,0,16,15729,15,5,13104,1921,
323,7.035017013549805,0,16,15725,15,5,13100,1921,
324,8.083105087280273,0,16,15727,15,5,13102,1921,
325,7.606029510498047,0,18,15910,17,5,13197,1921,
326,7.604837417602539,0,16,15729,15,5,13104,1921,
327,7.103919982910156,0,16,15725,15,5,13100,1921,
328,8.866071701049805,0,16,15728,15,5,13103,1921,
329,7.3699951171875,0,16,15729,15,5,13104,1921,
330,8.025169372558594,0,16,15723,15,5,13098,1921,
331,6.955862045288086,0,16,15725,15,5,13100,1921,
332,7.6198577880859375,0,16,15732,15,5,13107,1921,
333,9.063005447387695,0,16,15723,15,5,13098,1921,
334,8.456945419311523,0,16,15722,15,5,13097,1921,
335,7.731914520263672,0,16,15727,15,5,13102,1921,
336,9.11092758178711,0,16,15726,15,5,13101,1921,
337,9.045839309692383,0,16,15722,15,5,13097,1921,
338,7.057905197143555,0,16,15723,15,5,13098,1921,
339,7.638216018676758,0,16,15725,15,5,13100,1921,
340,7.197141647338867,0,16,15731,15,5,13106,1921,
341,7.60197639465332,0,16,15725,15,5,13100,1921,
342,9.344100952148438,0,16,15724,15,5,13099,1921,
343,7.182121276855469,0,16,15723,15,5,13098,1921,
344,8.579015731811523,0,18,15914,17,5,13201,1921,
345,7.044076919555664,0,16,15721,15,5,13096,1921,
346,8.59689712524414,0,16,15733,15,5,13108,1921,
347,7.595062255859375,0,16,15733,15,5,13108,1921,
348,8.327960968017578,0,16,15730,15,5,13105,1921,
349,7.584810256958008,0,16,15726,15,5,13101,1921,
350,8.979082107543945,0,16,15728,15,5,13103,1921,
351,8.3770751953125,0,16,15732,15,5,13107,1921,
352,9.06991958618164,0,16,15722,15,5,13097,1921,
353,7.298946380615234,0,16,15722,15,5,13097,1921,
354,8.079051971435547,0,16,15722,15,5,13097,1921,
355,7.699012756347656,0,16,15732,15,5,13107,1921,
356,7.962942123413086,0,16,15731,15,5,13106,1921,
357,8.18181037902832,0,16,15729,15,5,13104,1921,
358,7.956981658935547,0,16,15726,15,5,13101,1921,
359,6.823062896728516,0,16,15728,15,5,13103,1921,
360,9.144067764282227,0,16,15730,15,5,13105,1921,
361,7.380008697509766,0,16,15732,15,5,13107,1921,
362,6.114959716796875,0,16,15729,15,5,13104,1921,
363,7.916927337646484,0,18,15913,17,5,13200,1921,
364,8.101940155029297,0,16,15726,15,5,13101,1921,
365,7.997989654541016,0,16,15727,15,5,13102,1921,
366,9.509086608886719,0,16,15724,15,5,13099,1921,
367,8.701086044311523,0,16,15724,15,5,13099,1921,
368,8.242130279541016,0,16,15725,15,5,13100,1921,
369,8.152961730957031,0,16,15728,15,5,13103,1921,
370,8.213996887207031,0,16,15723,15,5,13098,1921,
371,8.655071258544922,0,16,15722,15,5,13097,1921,
372,6.850004196166992,0,16,15732,15,5,13107,1921,
373,7.217884063720703,0,16,15727,15,5,13102,1921,
374,6.943941116333008,0,18,15908,17,5,13195,1921,
375,8.143901824951172,0,16,15727,15,5,13102,1921,
376,7.609128952026367,0,16,15722,15,5,13097,1921,
377,7.426023483276367,0,16,15725,15,5,13100,1921,
378,7.481098175048828,0,16,15729,15,5,13104,1921,
379,8.092880249023438,0,16,15727,15,5,13102,1921,
380,7.6160430908203125,0,16,15733,15,5,13108,1921,
381,7.758140563964844,0,16,15727,15,5,13102,1921,
382,8.147954940795898,0,16,15726,15,5,13101,1921,
383,8.340835571289062,0,16,15726,15,5,13101,1921,
384,8.19087028503418,0,16,15722,15,5,13097,1921,
385,6.745100021362305,0,16,15730,15,5,13105,1921,
386,7.188081741333008,0,16,15727,15,5,13102,1921,
387,9.217977523803711,0,16,15731,15,5,13106,1921,
388,9.356975555419922,0,16,15733,15,5,13108,1921,
389,7.853031158447266,0,16,15729,15,5,13104,1921,
390,7.542133331298828,0,16,15724,15,5,13099,1921,
391,7.721185684204102,0,16,15730,15,5,13105,1921,
392,8.15892219543457,0,16,15729,15,5,13104,1921,
393,7.56382942199707,0,16,15724,15,5,13099,1921,
394,7.923126220703125,0,16,15727,15,5,13102,1921,
395,8.13913345336914,0,16,15725,15,5,13100,1921,
396,8.027076721191406,0,16,15731,15,5,13106,1921,
397,8.399009704589844,0,16,15732,15,5,13107,1921,
398,9.212970733642578,0,16,15721,15,5,13096,1921,
399,7.575035095214844,0,16,15731,15,5,13106,1921,
400,8.908987045288086,0,16,15733,15,5,13108,1921,
401,8.860111236572266,0,16,15727,15,5,13102,1921,
402,6.937980651855469,0,16,15733,15,5,13108,1921,
403,7.936000823974609,0,16,15733,15,5,13108,1921,
404,8.111000061035156,0,16,15727,15,5,13102,1921,
405,8.580923080444336,0,16,15723,15,5,13098,1921,
406,9.211063385009766,0,16,15726,15,5,13101,1921,
407,7.6160430908203125,0,16,15732,15,5,13107,1921,
408,6.257057189941406,0,16,15724,15,5,13099,1921,
409,8.81814956665039,0,16,15733,15,5,13108,1921,
410,9.456872940063477,0,16,15724,15,5,13099,1921,
411,7.581949234008789,0,16,15729,15,5,13104,1921,
412,8.117198944091797,0,16,15732,15,5,13107,1921,
413,8.013010025024414,0,16,15724,15,5,13099,1921,
414,7.717132568359375,0,16,15727,15,5,13102,1921,
415,8.257865905761719,0,16,15724,15,5,13099,1921,
416,7.558107376098633,0,16,15730,15,5,13105,1921,
417,6.572961807250977,0,16,15732,15,5,13107,1921,
418,8.222103118896484,0,16,15726,15,5,13101,1921,
419,8.516073226928711,0,16,15721,15,5,13096,1921,
420,8.620023727416992,0,16,15722,15,5,13097,1921,
421,8.738040924072266,0,16,15722,15,5,13097,1921,
422,9.151935577392578,0,16,15727,15,5,13102,1921,
423,6.2999725341796875,0,16,15732,15,5,13107,1921,
424,8.031129837036133,0,16,15721,15,5,13096,1921,
425,8.764028549194336,0,18,15905,17,5,13192,1921,
426,7.837057113647461,0,16,15731,15,5,13106,1921,
427,8.517980575561523,0,16,15722,15,5,13097,1921,
428,7.7610015869140625,0,18,15911,17,5,13198,1921,
429,8.15582275390625,0,16,15731,15,5,13106,1921,
430,7.428169250488281,0,16,15731,15,5,13106,1921,
431,10.01596450805664,0,16,15722,15,5,13097,1921,
432,7.454156875610352,0,16,15732,15,5,13107,1921,
433,7.833957672119141,0,16,15729,15,5,13104,1921,
434,7.405996322631836,0,16,15733,15,5,13108,1921,
435,8.114099502563477,0,16,15731,15,5,13106,1921,
436,6.608009338378906,0,16,15722,15,5,13097,1921,
437,7.751941680908203,0,16,15722,15,5,13097,1921,
438,7.932901382446289,0,16,15730,15,5,13105,1921,
439,6.582975387573242,0,16,15724,15,5,13099,1921,
440,7.809877395629883,0,16,15730,15,5,13105,1921,
441,8.59689712524414,0,16,15730,15,5,13105,1921,
442,8.198976516723633,0,16,15731,15,5,13106,1921,
443,8.325815200805664,0,16,15732,15,5,13107,1921,
444,6.738185882568359,0,16,15721,15,5,13096,1921,
445,8.663177490234375,0,16,15728,15,5,13103,1921,
446,8.78000259399414,0,16,15726,15,5,13101,1921,
447,7.655143737792969,0,16,15733,15,5,13108,1921,
448,8.142948150634766,0,16,15722,15,5,13097,1921,
449,8.213996887207031,0,16,15725,15,5,13100,1921,
450,7.412910461425781,0,16,15726,15,5,13101,1921,
451,8.424043655395508,0,16,15721,15,5,13096,1921,
452,8.241891860961914,0,16,15721,15,5,13096,1921,
453,8.745908737182617,0,16,15732,15,5,13107,1921,
454,7.919073104858398,0,16,15725,15,5,13100,1921,
455,8.808135986328125,0,16,15723,15,5,13098,1921,
456,8.719921112060547,0,16,15722,15,5,13097,1921,
457,7.005929946899414,0,16,15723,15,5,13098,1921,
458,8.508920669555664,0,16,15729,15,5,13104,1921,
459,6.412029266357422,0,16,15729,15,5,13104,1921,
460,8.800983428955078,0,16,15723,15,5,13098,1921,
461,8.054018020629883,0,16,15724,15,5,13099,1921,
462,8.618831634521484,0,16,15732,15,5,13107,1921,
463,7.441997528076172,0,16,15726,15,5,13101,1921,
464,8.016109466552734,0,16,15732,15,5,13107,1921,
465,9.021997451782227,0,16,15724,15,5,13099,1921,
466,8.922100067138672,0,18,15915,17,5,13202,1921,
467,7.256984710693359,0,16,15728,15,5,13103,1921,
468,7.055044174194336,0,16,15726,15,5,13101,1921,
469,9.768009185791016,0,16,15730,15,5,13105,1921,
470,6.860017776489258,0,16,15728,15,5,13103,1921,
471,9.045839309692383,0,16,15727,15,5,13102,1921,
472,8.009910583496094,0,16,15733,15,5,13108,1921,
473,8.801937103271484,0,16,15729,15,5,13104,1921,
474,9.124040603637695,0,16,15723,15,5,13098,1921,
475,8.938074111938477,0,16,15725,15,5,13100,1921,
476,6.862878799438477,0,16,15721,15,5,13096,1921,
477,8.063077926635742,0,16,15729,15,5,13104,1921,
478,9.351015090942383,0,16,15732,15,5,13107,1921,
479,7.843971252441406,0,16,15722,15,5,13097,1921,
480,7.792949676513672,0,16,15727,15,5,13102,1921,
481,7.8449249267578125,0,16,15732,15,5,13107,1921,
482,7.943868637084961,0,16,15728,15,5,13103,1921,
483,6.99305534362793,0,16,15721,15,5,13096,1921,
484,8.28409194946289,0,16,15721,15,5,13096,1921,
485,8.30698013305664,0,16,15726,15,5,13101,1921,
486,8.141040802001953,0,16,15729,15,5,13104,1921,
487,7.065057754516602,0,16,15724,15,5,13099,1921,
488,7.777929306030273,0,16,15725,15,5,13100,1921,
489,8.044004440307617,0,16,15721,15,5,13096,1921,
490,8.32986831665039,0,16,15733,15,5,13108,1921,
491,8.47005844116211,0,16,15726,15,5,13101,1921,
492,8.675813674926758,0,16,15729,15,5,13104,1921,
493,8.006095886230469,0,16,15724,15,5,13099,1921,
