Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
117,8.548974990844727,0,16,15725,15,5,13100,1921,
118,6.969928741455078,0,16,15727,15,5,13102,1921,
119,6.867885589599609,0,16,15729,15,5,13104,1921,
120,7.575035095214844,0,16,15725,15,5,13100,1921,
121,8.126020431518555,0,16,15729,15,5,13104,1921,
122,7.10606575012207,0,16,15728,15,5,13103,1921,
123,8.394956588745117,0,16,15729,15,5,13104,1921,
124,7.899999618530273,0,16,15733,15,5,13108,1921,
125,8.115053176879883,0,16,15728,15,5,13103,1921,
126,6.964921951293945,0,16,15721,15,5,13096,1921,
127,8.75997543334961,0,16,15723,15,5,13098,1921,
128,8.147001266479492,0,16,15732,15,5,13107,1921,
129,8.486032485961914,0,16,15728,15,5,13103,1921,
130,6.773948669433594,0,16,15721,15,5,13096,1921,
131,8.33582878112793,0,16,15725,15,5,13100,1921,
132,6.215095520019531,0,16,15732,15,5,13107,1921,
133,8.021116256713867,0,16,15722,15,5,13097,1921,
134,8.189916610717773,0,16,15724,15,5,13099,1921,
135,8.32509994506836,0,16,15728,15,5,13103,1921,
136,6.592035293579102,0,16,15729,15,5,13104,1921,
137,7.649898529052734,0,18,15907,17,5,13194,1921,
138,8.424043655395508,0,16,15726,15,5,13101,1921,
139,7.316112518310547,0,16,15727,15,5,13102,1921,
140,8.075952529907227,0,16,15725,15,5,13100,1921,
141,8.615970611572266,0,16,15730,15,5,13105,1921,
142,8.611202239990234,0,16,15728,15,5,13103,1921,
143,6.394863128662109,0,16,15725,15,5,13100,1921,
144,8.095979690551758,0,16,15732,15,5,13107,1921,
145,8.261919021606445,0,16,15722,15,5,13097,1921,
146,6.332159042358398,0,16,15726,15,5,13101,1921,
147,8.347034454345703,0,16,15731,15,5,13106,1921,
148,7.718801498413086,0,16,15723,15,5,13098,1921,
149,7.795810699462891,0,16,15730,15,5,13105,1921,
150,8.332967758178711,0,16,15732,15,5,13107,1921,
151,8.785009384155273,0,18,15914,17,5,13201,1921,
152,6.348848342895508,0,16,15728,15,5,13103,1921,
153,7.215023040771484,0,16,15732,15,5,13107,1921,
154,8.592844009399414,0,16,15733,15,5,13108,1921,
155,6.312131881713867,0,16,15728,15,5,13103,1921,
156,8.23211669921875,0,16,15721,15,5,13096,1921,
157,7.075071334838867,0,18,15914,17,5,13201,1921,
158,7.025003433227539,0,16,15732,15,5,13107,1921,
159,6.696939468383789,0,16,15728,15,5,13103,1921,
160,8.453845977783203,0,16,15726,15,5,13101,1921,
161,7.732868194580078,0,16,15730,15,5,13105,1921,
162,6.892204284667969,0,16,15727,15,5,13102,1921,
163,9.022951126098633,0,16,15733,15,5,13108,1921,
164,7.444858551025391,0,16,15725,15,5,13100,1921,
165,7.277011871337891,0,16,15731,15,5,13106,1921,
166,7.297992706298828,0,18,15910,17,5,13197,1921,
167,7.765054702758789,0,16,15732,15,5,13107,1921,
168,6.906032562255859,0,16,15726,15,5,13101,1921,
169,7.227897644042969,0,16,15721,15,5,13096,1921,
170,8.018016815185547,0,16,15724,15,5,13099,1921,
171,7.385969161987305,0,16,15725,15,5,13100,1921,
172,7.819175720214844,0,16,15723,15,5,13098,1921,
173,7.745981216430664,0,16,15728,15,5,13103,1921,
174,9.454011917114258,0,16,15728,15,5,13103,1921,
175,6.963014602661133,0,16,15731,15,5,13106,1921,
176,8.692026138305664,0,16,15733,15,5,13108,1921,
177,7.736921310424805,0,16,15727,15,5,13102,1921,
178,8.177995681762695,0,16,15725,15,5,13100,1921,
179,7.031917572021484,0,16,15729,15,5,13104,1921,
180,6.716012954711914,0,16,15721,15,5,13096,1921,
181,7.586002349853516,0,16,15729,15,5,13104,1921,
182,8.765935897827148,0,16,15730,15,5,13105,1921,
183,7.152080535888672,0,16,15731,15,5,13106,1921,
184,6.973981857299805,0,16,15724,15,5,13099,1921,
185,8.660078048706055,0,16,15726,15,5,13101,1921,
186,7.77888298034668,0,16,15725,15,5,13100,1921,
187,6.896018981933594,0,16,15729,15,5,13104,1921,
188,8.652925491333008,0,16,15730,15,5,13105,1921,
189,7.809877395629883,0,16,15732,15,5,13107,1921,
190,8.085012435913086,0,16,15721,15,5,13096,1921,
191,6.937980651855469,0,16,15723,15,5,13098,1921,
192,7.618904113769531,0,16,15727,15,5,13102,1921,
193,7.112026214599609,0,16,15731,15,5,13106,1921,
194,8.53586196899414,0,16,15722,15,5,13097,1921,
195,7.216930389404297,0,16,15730,15,5,13105,1921,
196,7.417201995849609,0,16,15732,15,5,13107,1921,
197,7.692098617553711,0,16,15722,15,5,13097,1921,
198,6.199121475219727,0,16,15721,15,5,13096,1921,
199,8.47315788269043,0,16,15727,15,5,13102,1921,
200,7.851123809814453,0,16,15725,15,5,13100,1921,
201,9.202957153320312,0,16,15721,15,5,13096,1921,
202,7.501125335693359,0,16,15731,15,5,13106,1921,
203,7.997989654541016,0,16,15726,15,5,13101,1921,
204,6.058931350708008,0,16,15725,15,5,13100,1921,
205,8.875131607055664,0,16,15729,15,5,13104,1921,
206,7.019996643066406,0,16,15732,15,5,13107,1921,
207,6.952047348022461,0,16,15723,15,5,13098,1921,
208,6.960868835449219,0,16,15728,15,5,13103,1921,
209,7.269859313964844,0,16,15729,15,5,13104,1921,
210,7.126092910766602,0,16,15733,15,5,13108,1921,
211,7.269144058227539,0,16,15733,15,5,13108,1921,
212,6.965875625610352,0,16,15732,15,5,13107,1921,
213,6.886005401611328,0,16,15730,15,5,13105,1921,
214,6.963014602661133,0,16,15728,15,5,13103,1921,
215,6.151914596557617,0,16,15729,15,5,13104,1921,
216,5.687952041625977,0,16,15723,15,5,13098,1921,
217,7.229804992675781,0,16,15730,15,5,13105,1921,
218,7.426977157592773,0,16,15724,15,5,13099,1921,
219,7.192850112915039,0,16,15725,15,5,13100,1921,
220,7.8830718994140625,0,16,15722,15,5,13097,1921,
221,7.521867752075195,0,16,15726,15,5,13101,1921,
222,6.859064102172852,0,16,15721,15,5,13096,1921,
223,8.120059967041016,0,18,15905,17,5,13192,1921,
224,7.673025131225586,0,16,15727,15,5,13102,1921,
225,7.214069366455078,0,16,15729,15,5,13104,1921,
226,8.172988891601562,0,16,15723,15,5,13098,1921,
227,8.298873901367188,0,16,15732,15,5,13107,1921,
228,7.995843887329102,0,16,15722,15,5,13097,1921,
229,7.415056228637695,0,16,15728,15,5,13103,1921,
230,8.711099624633789,0,16,15724,15,5,13099,1921,
231,6.322145462036133,0,16,15727,15,5,13102,1921,
232,7.645845413208008,0,16,15723,15,5,13098,1921,
233,8.16202163696289,0,16,15732,15,5,13107,1921,
234,9.96088981628418,0,16,15733,15,5,13108,1921,
235,6.556987762451172,0,16,15726,15,5,13101,1921,
236,8.702993392944336,0,16,15730,15,5,13105,1921,
237,7.227897644042969,0,18,15903,17,5,13190,1921,
238,7.647037506103516,0,16,15730,15,5,13105,1921,
239,6.022214889526367,0,16,15725,15,5,13100,1921,
240,8.130073547363281,0,16,15724,15,5,13099,1921,
241,8.820056915283203,0,16,15724,15,5,13099,1921,
242,7.797002792358398,0,16,15727,15,5,13102,1921,
243,7.443904876708984,0,16,15725,15,5,13100,1921,
244,8.371114730834961,0,16,15724,15,5,13099,1921,
245,8.456945419311523,0,16,15728,15,5,13103,1921,
246,6.654977798461914,0,16,15727,15,5,13102,1921,
247,7.824897766113281,0,16,15726,15,5,13101,1921,
248,8.854150772094727,0,16,15721,15,5,13096,1921,
249,6.3629150390625,0,16,15726,15,5,13101,1921,
250,7.072925567626953,0,16,15732,15,5,13107,1921,
251,7.690191268920898,0,16,15722,15,5,13097,1921,
252,7.662057876586914,0,18,15903,17,5,13190,1921,
253,6.709098815917969,0,16,15726,15,5,13101,1921,
254,7.348060607910156,0,16,15721,15,5,13096,1921,
255,7.69805908203125,0,16,15730,15,5,13105,1921,
256,7.958889007568359,0,16,15723,15,5,13098,1921,
257,7.030963897705078,0,18,15915,17,5,13202,1921,
258,8.584976196289062,0,16,15732,15,5,13107,1921,
259,7.695913314819336,0,16,15724,15,5,13099,1921,
260,7.376909255981445,0,16,15725,15,5,13100,1921,
261,7.114171981811523,0,16,15726,15,5,13101,1921,
262,8.079051971435547,0,16,15733,15,5,13108,1921,
263,7.272958755493164,0,16,15724,15,5,13099,1921,
264,7.1849822998046875,0,16,15731,15,5,13106,1921,
265,8.973836898803711,0,16,15722,15,5,13097,1921,
266,6.633996963500977,0,16,15728,15,5,13103,1921,
267,6.9179534912109375,0,16,15732,15,5,13107,1921,
268,8.122920989990234,0,16,15725,15,5,13100,1921,
269,7.597923278808594,0,16,15728,15,5,13103,1921,
270,7.105827331542969,0,16,15725,15,5,13100,1921,
271,7.93004035949707,0,16,15722,15,5,13097,1921,
272,7.22193717956543,0,16,15724,15,5,13099,1921,
273,6.91986083984375,0,16,15722,15,5,13097,1921,
274,7.345914840698242,0,18,15912,17,5,13199,1921,
275,6.151914596557617,0,16,15727,15,5,13102,1921,
276,8.516073226928711,0,16,15731,15,5,13106,1921,
277,7.642030715942383,0,16,15733,15,5,13108,1921,
278,7.652997970581055,0,16,15721,15,5,13096,1921,
279,8.219003677368164,0,16,15721,15,5,13096,1921,
280,7.51805305480957,0,16,15729,15,5,13104,1921,
281,8.224964141845703,0,16,15731,15,5,13106,1921,
282,8.561134338378906,0,18,15905,17,5,13192,1921,
283,9.405136108398438,0,16,15723,15,5,13098,1921,
284,7.838010787963867,0,16,15723,15,5,13098,1921,
285,7.606029510498047,0,16,15727,15,5,13102,1921,
286,7.807016372680664,0,16,15729,15,5,13104,1921,
287,7.201910018920898,0,16,15722,15,5,13097,1921,
288,7.184028625488281,0,16,15725,15,5,13100,1921,
289,6.371021270751953,0,16,15730,15,5,13105,1921,
290,7.652044296264648,0,16,15731,15,5,13106,1921,
291,7.299900054931641,0,16,15724,15,5,13099,1921,
292,7.896900177001953,0,16,15724,15,5,13099,1921,
293,9.099006652832031,0,16,15730,15,5,13105,1921,
294,8.33892822265625,0,16,15723,15,5,13098,1921,
295,7.282018661499023,0,16,15724,15,5,13099,1921,
296,9.320974349975586,0,16,15726,15,5,13101,1921,
297,6.289958953857422,0,16,15724,15,5,13099,1921,
298,7.78508186340332,0,16,15729,15,5,13104,1921,
299,6.836175918579102,0,18,15953,17,5,13240,1921,
300,7.938861846923828,0,16,15724,15,5,13099,1921,
301,7.63702392578125,0,16,15733,15,5,13108,1921,
302,7.51495361328125,0,16,15725,15,5,13100,1921,
303,7.929086685180664,0,16,15724,15,5,13099,1921,
304,8.279085159301758,0,16,15727,15,5,13102,1921,
305,6.767034530639648,0,16,15725,15,5,13100,1921,
306,8.352041244506836,0,16,15729,15,5,13104,1921,
307,8.164167404174805,0,16,15722,15,5,13097,1921,
308,8.301973342895508,0,16,15724,15,5,13099,1921,
309,6.479978561401367,0,16,15731,15,5,13106,1921,
310,7.938861846923828,0,16,15732,15,5,13107,1921,
311,7.298946380615234,0,16,15724,15,5,13099,1921,
312,8.697032928466797,0,16,15733,15,5,13108,1921,
313,7.665157318115234,0,16,15727,15,5,13102,1921,
314,6.361961364746094,0,16,15730,15,5,13105,1921,
315,8.210897445678711,0,16,15731,15,5,13106,1921,
316,6.354808807373047,0,16,15722,15,5,13097,1921,
317,7.846832275390625,0,16,15724,15,5,13099,1921,
318,7.767915725708008,0,16,15721,15,5,13096,1921,
319,7.159948348999023,0,16,15725,15,5,13100,1921,
320,7.615089416503906,0,16,15721,15,5,13096,1921,
321,7.221221923828125,0,16,15726,15,5,13101,1921,
322,8.44883918762207,0,16,15729,15,5,13104,1921,
323,8.028984069824219,0,16,15728,15,5,13103,1921,
324,9.804010391235352,0,16,15723,15,5,13098,1921,
325,7.276058197021484,0,16,15721,15,5,13096,1921,
326,8.04591178894043,0,16,15724,15,5,13099,1921,
327,7.472991943359375,0,16,15722,15,5,13097,1921,
328,8.602142333984375,0,16,15732,15,5,13107,1921,
329,8.393049240112305,0,16,15722,15,5,13097,1921,
330,7.694005966186523,0,16,15726,15,5,13101,1921,
331,6.834983825683594,0,16,15729,15,5,13104,1921,
332,9.062051773071289,0,16,15721,15,5,13096,1921,
333,8.182048797607422,0,16,15730,15,5,13105,1921,
334,7.8639984130859375,0,16,15733,15,5,13108,1921,
335,7.289886474609375,0,16,15723,15,5,13098,1921,
336,7.631063461303711,0,16,15732,15,5,13107,1921,
337,7.442951202392578,0,16,15726,15,5,13101,1921,
338,8.318901062011719,0,16,15727,15,5,13102,1921,
339,6.977081298828125,0,16,15724,15,5,13099,1921,
340,7.75909423828125,0,16,15723,15,5,13098,1921,
341,8.421897888183594,0,16,15735,15,5,13110,1921,
342,7.564067840576172,0,16,15725,15,5,13100,1921,
343,6.9828033447265625,0,18,15953,17,5,13240,1921,
344,8.693933486938477,0,16,15732,15,5,13107,1921,
345,6.7348480224609375,0,16,15731,15,5,13106,1921,
346,6.901979446411133,0,16,15729,15,5,13104,1921,
347,7.636070251464844,0,16,15732,15,5,13107,1921,
348,7.4329376220703125,0,16,15731,15,5,13106,1921,
349,6.93511962890625,0,16,15733,15,5,13108,1921,
350,7.371187210083008,0,16,15731,15,5,13106,1921,
351,6.4868927001953125,0,16,15721,15,5,13096,1921,
352,8.893013000488281,0,16,15730,15,5,13105,1921,
353,8.473873138427734,0,16,15728,15,5,13103,1921,
354,7.688045501708984,0,16,15733,15,5,13108,1921,
355,8.445024490356445,0,16,15721,15,5,13096,1921,
356,8.03685188293457,0,16,15732,15,5,13107,1921,
357,8.486032485961914,0,16,15727,15,5,13102,1921,
358,8.530139923095703,0,16,15732,15,5,13107,1921,
359,6.994009017944336,0,16,15721,15,5,13096,1921,
360,7.632017135620117,0,16,15733,15,5,13108,1921,
361,7.078886032104492,0,16,15731,15,5,13106,1921,
362,7.349967956542969,0,16,15723,15,5,13098,1921,
363,7.725954055786133,0,16,15726,15,5,13101,1921,
364,7.355928421020508,0,16,15725,15,5,13100,1921,
365,7.984161376953125,0,16,15723,15,5,13098,1921,
366,7.171154022216797,0,16,15724,15,5,13099,1921,
367,6.7729949951171875,0,16,15727,15,5,13102,1921,
368,8.950948715209961,0,16,15731,15,5,13106,1921,
369,8.491039276123047,0,16,15729,15,5,13104,1921,
370,7.302999496459961,0,16,15729,15,5,13104,1921,
371,6.252050399780273,0,16,15728,15,5,13103,1921,
372,7.6999664306640625,0,16,15731,15,5,13106,1921,
373,7.586956024169922,0,16,15728,15,5,13103,1921,
374,7.798194885253906,0,16,15728,15,5,13103,1921,
375,7.838964462280273,0,16,15733,15,5,13108,1921,
376,6.538867950439453,0,16,15722,15,5,13097,1921,
377,8.908987045288086,0,18,15952,17,5,13239,1921,
378,6.865978240966797,0,16,15726,15,5,13101,1921,
379,8.774995803833008,0,16,15732,15,5,13107,1921,
380,7.499933242797852,0,16,15728,15,5,13103,1921,
381,8.295059204101562,0,16,15728,15,5,13103,1921,
382,8.710861206054688,0,16,15722,15,5,13097,1921,
383,8.450984954833984,0,16,15732,15,5,13107,1921,
384,8.563041687011719,0,16,15732,15,5,13107,1921,
385,7.3947906494140625,0,16,15724,15,5,13099,1921,
386,6.77490234375,0,16,15725,15,5,13100,1921,
387,7.253885269165039,0,16,15731,15,5,13106,1921,
388,7.938146591186523,0,16,15730,15,5,13105,1921,
389,8.282899856567383,0,16,15730,15,5,13105,1921,
390,6.609916687011719,0,16,15722,15,5,13097,1921,
391,8.270025253295898,0,16,15727,15,5,13102,1921,
392,6.161928176879883,0,16,15723,15,5,13098,1921,
393,8.363008499145508,0,16,15721,15,5,13096,1921,
394,8.019208908081055,0,18,15906,17,5,13193,1921,
395,7.529020309448242,0,16,15725,15,5,13100,1921,
396,6.94584846496582,0,16,15730,15,5,13105,1921,
397,8.460044860839844,0,18,15914,17,5,13201,1921,
398,8.960962295532227,0,16,15732,15,5,13107,1921,
399,7.04503059387207,0,16,15726,15,5,13101,1921,
400,7.550954818725586,0,16,15727,15,5,13102,1921,
401,7.712841033935547,0,16,15723,15,5,13098,1921,
402,5.852937698364258,0,16,15727,15,5,13102,1921,
403,6.973981857299805,0,16,15733,15,5,13108,1921,
404,7.488012313842773,0,16,15727,15,5,13102,1921,
405,7.996082305908203,0,16,15724,15,5,13099,1921,
406,8.047103881835938,0,16,15726,15,5,13101,1921,
407,8.300065994262695,0,16,15726,15,5,13101,1921,
408,7.725000381469727,0,16,15733,15,5,13108,1921,
409,7.358074188232422,0,16,15727,15,5,13102,1921,
410,7.468938827514648,0,16,15723,15,5,13098,1921,
411,8.270978927612305,0,16,15725,15,5,13100,1921,
412,6.991147994995117,0,16,15727,15,5,13102,1921,
413,6.771087646484375,0,16,15721,15,5,13096,1921,
414,7.980823516845703,0,16,15721,15,5,13096,1921,
415,8.411884307861328,0,16,15727,15,5,13102,1921,
416,7.826089859008789,0,16,15722,15,5,13097,1921,
417,8.72492790222168,0,16,15722,15,5,13097,1921,
418,7.809877395629883,0,16,15728,15,5,13103,1921,
419,8.854866027832031,0,16,15722,15,5,13097,1921,
420,7.04193115234375,0,16,15726,15,5,13101,1921,
421,7.965087890625,0,16,15733,15,5,13108,1921,
422,7.2460174560546875,0,16,15731,15,5,13106,1921,
423,7.017850875854492,0,16,15724,15,5,13099,1921,
424,7.611989974975586,0,16,15733,15,5,13108,1921,
425,6.7501068115234375,0,16,15723,15,5,13098,1921,
426,8.135080337524414,0,16,15730,15,5,13105,1921,
427,7.256031036376953,0,16,15721,15,5,13096,1921,
428,6.229162216186523,0,16,15725,15,5,13100,1921,
429,7.840156555175781,0,16,15727,15,5,13102,1921,
430,7.969856262207031,0,16,15729,15,5,13104,1921,
431,7.543802261352539,0,16,15726,15,5,13101,1921,
432,6.467103958129883,0,16,15730,15,5,13105,1921,
433,7.366180419921875,0,16,15725,15,5,13100,1921,
434,8.386850357055664,0,16,15728,15,5,13103,1921,
435,8.366823196411133,0,16,15724,15,5,13099,1921,
436,7.160186767578125,0,16,15721,15,5,13096,1921,
437,7.964134216308594,0,18,15914,17,5,13201,1921,
438,5.918979644775391,0,16,15730,15,5,13105,1921,
439,6.215095520019531,0,16,15721,15,5,13096,1921,
440,8.635997772216797,0,18,15903,17,5,13190,1921,
441,7.786989212036133,0,16,15732,15,5,13107,1921,
442,8.98599624633789,0,16,15726,15,5,13101,1921,
443,7.256031036376953,0,16,15723,15,5,13098,1921,
444,7.869958877563477,0,16,15728,15,5,13103,1921,
445,7.718801498413086,0,16,15730,15,5,13105,1921,
446,7.735013961791992,0,16,15729,15,5,13104,1921,
447,7.392168045043945,0,16,15728,15,5,13103,1921,
448,7.545948028564453,0,16,15727,15,5,13102,1921,
449,7.887125015258789,0,16,15728,15,5,13103,1921,
450,9.475231170654297,0,16,15725,15,5,13100,1921,
451,6.9580078125,0,16,15731,15,5,13106,1921,
452,7.1430206298828125,0,16,15725,15,5,13100,1921,
453,8.031845092773438,0,16,15733,15,5,13108,1921,
454,6.7272186279296875,0,16,15722,15,5,13097,1921,
455,7.391929626464844,0,16,15726,15,5,13101,1921,
456,7.656097412109375,0,16,15728,15,5,13103,1921,
457,8.183002471923828,0,16,15725,15,5,13100,1921,
458,8.019208908081055,0,16,15722,15,5,13097,1921,
459,7.421970367431641,0,18,15915,17,5,13202,1921,
460,6.06989860534668,0,16,15733,15,5,13108,1921,
461,7.834911346435547,0,16,15732,15,5,13107,1921,
462,7.03883171081543,0,16,15731,15,5,13106,1921,
463,6.166934967041016,0,16,15723,15,5,13098,1921,
464,8.284807205200195,0,16,15733,15,5,13108,1921,
465,8.027076721191406,0,16,15729,15,5,13104,1921,
466,6.891012191772461,0,18,15906,17,5,13193,1921,
467,7.75599479675293,0,16,15724,15,5,13099,1921,
468,8.24880599975586,0,16,15726,15,5,13101,1921,
469,7.080078125,0,16,15725,15,5,13100,1921,
470,7.910013198852539,0,16,15728,15,5,13103,1921,
471,7.046937942504883,0,16,15727,15,5,13102,1921,
472,10.357141494750977,0,16,15731,15,5,13106,1921,
473,7.860898971557617,0,16,15728,15,5,13103,1921,
474,8.18014144897461,0,16,15730,15,5,13105,1921,
475,7.551908493041992,0,16,15723,15,5,13098,1921,
476,8.20302963256836,0,16,15733,15,5,13108,1921,
477,6.808042526245117,0,16,15727,15,5,13102,1921,
478,6.181955337524414,0,16,15723,15,5,13098,1921,
479,9.100914001464844,0,16,15733,15,5,13108,1921,
480,8.450984954833984,0,16,15729,15,5,13104,1921,
481,7.477998733520508,0,16,15729,15,5,13104,1921,
482,7.990121841430664,0,16,15725,15,5,13100,1921,
483,7.380962371826172,0,16,15726,15,5,13101,1921,
484,8.914947509765625,0,18,15872,15,7,13097,1983,
485,6.704807281494141,0,16,15725,15,5,13100,1921,
486,7.472038269042969,0,16,15721,15,5,13096,1921,
487,7.93910026550293,0,16,15721,15,5,13096,1921,
488,7.76219367980957,0,16,15730,15,5,13105,1921,
489,7.468938827514648,0,16,15729,15,5,13104,1921,
490,8.635997772216797,0,18,15913,17,5,13200,1921,
491,7.266998291015625,0,16,15724,15,5,13099,1921,
492,7.171154022216797,0,16,15730,15,5,13105,1921,
493,8.989095687866211,0,16,15722,15,5,13097,1921,
