Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
40,8.179903030395508,0,19,19246,18,5,16489,1921,
41,9.990930557250977,0,21,19471,20,5,16626,1921,
42,8.891105651855469,0,19,19244,18,5,16487,1921,
43,9.217977523803711,0,19,19243,18,5,16486,1921,
44,9.621143341064453,0,19,19245,18,5,16488,1921,
45,9.222030639648438,0,19,19243,18,5,16486,1921,
46,8.897066116333008,0,19,19240,18,5,16483,1921,
47,8.075952529907227,0,19,19241,18,5,16484,1921,
48,7.591009140014648,0,19,19243,18,5,16486,1921,
49,9.023189544677734,0,19,19246,18,5,16489,1921,
50,8.454084396362305,0,19,19249,18,5,16492,1921,
51,8.460044860839844,0,19,19249,18,5,16492,1921,
52,7.981061935424805,0,19,19249,18,5,16492,1921,
53,11.97504997253418,0,19,19249,18,5,16492,1921,
54,8.662939071655273,0,19,19248,18,5,16491,1921,
55,9.109020233154297,0,19,19247,18,5,16490,1921,
56,9.268045425415039,0,19,19246,18,5,16489,1921,
57,8.228063583374023,0,19,19241,18,5,16484,1921,
58,10.58197021484375,0,19,19243,18,5,16486,1921,
59,9.474992752075195,0,19,19239,18,5,16482,1921,
60,9.644031524658203,0,19,19243,18,5,16486,1921,
61,9.279012680053711,0,19,19244,18,5,16487,1921,
62,8.09788703918457,0,19,19244,18,5,16487,1921,
63,9.127140045166016,0,19,19246,18,5,16489,1921,
64,8.150100708007812,0,19,19246,18,5,16489,1921,
65,9.290933609008789,0,19,19244,18,5,16487,1921,
66,7.117033004760742,0,19,19245,18,5,16488,1921,
67,8.481979370117188,0,19,19247,18,5,16490,1921,
68,9.407997131347656,0,19,19250,18,5,16493,1921,
69,10.763883590698242,0,19,19247,18,5,16490,1921,
70,8.294820785522461,0,19,19242,18,5,16485,1921,
71,8.026123046875,0,19,19249,18,5,16492,1921,
72,9.127140045166016,0,19,19238,18,5,16481,1921,
73,9.740829467773438,0,19,19238,18,5,16481,1921,
74,7.190942764282227,0,19,19239,18,5,16482,1921,
75,8.662939071655273,0,19,19240,18,5,16483,1921,
76,8.15582275390625,0,19,19247,18,5,16490,1921,
77,8.920907974243164,0,19,19245,18,5,16488,1921,
78,8.226156234741211,0,19,19248,18,5,16491,1921,
79,8.264780044555664,0,19,19247,18,5,16490,1921,
80,7.288932800292969,0,19,19243,18,5,16486,1921,
81,8.406877517700195,0,19,19249,18,5,16492,1921,
82,7.9059600830078125,0,19,19243,18,5,16486,1921,
83,8.903980255126953,0,19,19242,18,5,16485,1921,
84,9.256124496459961,0,19,19238,18,5,16481,1921,
85,9.264945983886719,0,19,19242,18,5,16485,1921,
86,8.707046508789062,0,19,19247,18,5,16490,1921,
87,8.716106414794922,0,19,19248,18,5,16491,1921,
88,8.485078811645508,0,19,19247,18,5,16490,1921,
89,9.368181228637695,0,19,19246,18,5,16489,1921,
90,8.232831954956055,0,19,19248,18,5,16491,1921,
91,9.729146957397461,0,19,19249,18,5,16492,1921,
92,9.456157684326172,0,21,19420,20,5,16575,1921,
93,8.392810821533203,0,19,19244,18,5,16487,1921,
94,8.936882019042969,0,19,19239,18,5,16482,1921,
95,8.581876754760742,0,19,19248,18,5,16491,1921,
96,9.666919708251953,0,19,19241,18,5,16484,1921,
97,9.714841842651367,0,19,19244,18,5,16487,1921,
98,9.06682014465332,0,19,19247,18,5,16490,1921,
99,7.570028305053711,0,19,19247,18,5,16490,1921,
100,8.161067962646484,0,19,19240,18,5,16483,1921,
101,10.473012924194336,0,19,19238,18,5,16481,1921,
102,8.477210998535156,0,19,19239,18,5,16482,1921,
103,8.412837982177734,0,19,19240,18,5,16483,1921,
104,9.651899337768555,0,19,19240,18,5,16483,1921,
105,11.111974716186523,0,19,19243,18,5,16486,1921,
106,8.998870849609375,0,21,19421,20,5,16576,1921,
107,9.176969528198242,0,19,19247,18,5,16490,1921,
108,8.673906326293945,0,19,19239,18,5,16482,1921,
109,8.239984512329102,0,19,19249,18,5,16492,1921,
110,8.807182312011719,0,19,19250,18,5,16493,1921,
111,8.054018020629883,0,21,19426,20,5,16581,1921,
112,8.898019790649414,0,19,19243,18,5,16486,1921,
113,9.232044219970703,0,21,19428,20,5,16583,1921,
114,7.973194122314453,0,19,19245,18,5,16488,1921,
115,9.456872940063477,0,19,19247,18,5,16490,1921,
116,11.254072189331055,0,21,19420,20,5,16575,1921,
117,9.356975555419922,0,19,19239,18,5,16482,1921,
118,8.426904678344727,0,19,19245,18,5,16488,1921,
119,7.588863372802734,0,19,19240,18,5,16483,1921,
120,8.626937866210938,0,19,19244,18,5,16487,1921,
121,9.138107299804688,0,19,19239,18,5,16482,1921,
122,9.088993072509766,0,19,19246,18,5,16489,1921,
123,8.150100708007812,0,19,19240,18,5,16483,1921,
124,10.074853897094727,0,19,19238,18,5,16481,1921,
125,9.685039520263672,0,19,19241,18,5,16484,1921,
126,12.625932693481445,0,19,19238,18,5,16481,1921,
127,9.23299789428711,0,19,19239,18,5,16482,1921,
128,7.858991622924805,0,19,19249,18,5,16492,1921,
129,8.159875869750977,0,19,19241,18,5,16484,1921,
130,9.754180908203125,0,19,19238,18,5,16481,1921,
131,11.233806610107422,0,19,19239,18,5,16482,1921,
132,9.044885635375977,0,19,19238,18,5,16481,1921,
133,11.265039443969727,0,19,19245,18,5,16488,1921,
134,8.742094039916992,0,19,19247,18,5,16490,1921,
135,8.057117462158203,0,19,19246,18,5,16489,1921,
136,9.093046188354492,0,19,19239,18,5,16482,1921,
137,8.690118789672852,0,19,19246,18,5,16489,1921,
138,11.098146438598633,0,19,19241,18,5,16484,1921,
139,7.297039031982422,0,19,19247,18,5,16490,1921,
140,8.654117584228516,0,19,19248,18,5,16491,1921,
141,10.036945343017578,0,19,19250,18,5,16493,1921,
142,8.52203369140625,0,19,19250,18,5,16493,1921,
143,9.466886520385742,0,19,19240,18,5,16483,1921,
144,9.48190689086914,0,19,19247,18,5,16490,1921,
145,7.623910903930664,0,19,19247,18,5,16490,1921,
146,7.591009140014648,0,19,19241,18,5,16484,1921,
147,6.006956100463867,0,19,19240,18,5,16483,1921,
148,6.793975830078125,0,19,19249,18,5,16492,1921,
149,8.623123168945312,0,19,19245,18,5,16488,1921,
150,7.695913314819336,0,19,19241,18,5,16484,1921,
151,7.833003997802734,0,19,19243,18,5,16486,1921,
152,7.846832275390625,0,19,19245,18,5,16488,1921,
153,7.55000114440918,0,19,19244,18,5,16487,1921,
154,6.34312629699707,0,19,19240,18,5,16483,1921,
155,10.445117950439453,0,19,19242,18,5,16485,1921,
156,8.177995681762695,0,19,19241,18,5,16484,1921,
157,7.019996643066406,0,19,19244,18,5,16487,1921,
158,8.472204208374023,0,19,19239,18,5,16482,1921,
159,8.252143859863281,0,19,19238,18,5,16481,1921,
160,8.343935012817383,0,19,19249,18,5,16492,1921,
161,9.425878524780273,0,19,19250,18,5,16493,1921,
162,7.951021194458008,0,19,19243,18,5,16486,1921,
163,9.603023529052734,0,19,19245,18,5,16488,1921,
164,10.128974914550781,0,19,19246,18,5,16489,1921,
165,9.570837020874023,0,19,19242,18,5,16485,1921,
166,8.816957473754883,0,19,19251,18,5,16494,1921,
167,8.611917495727539,0,19,19244,18,5,16487,1921,
168,8.745193481445312,0,19,19240,18,5,16483,1921,
169,8.705854415893555,0,19,19241,18,5,16484,1921,
170,8.888006210327148,0,19,19242,18,5,16485,1921,
171,9.125947952270508,0,19,19249,18,5,16492,1921,
172,7.416009902954102,0,19,19240,18,5,16483,1921,
173,10.545015335083008,0,19,19239,18,5,16482,1921,
174,8.454084396362305,0,19,19241,18,5,16484,1921,
175,11.255025863647461,0,21,19426,20,5,16581,1921,
176,9.742975234985352,0,19,19247,18,5,16490,1921,
177,9.27591323852539,0,19,19247,18,5,16490,1921,
178,9.958028793334961,0,19,19250,18,5,16493,1921,
179,9.074926376342773,0,19,19241,18,5,16484,1921,
180,8.630037307739258,0,19,19248,18,5,16491,1921,
181,8.988142013549805,0,19,19239,18,5,16482,1921,
182,9.101152420043945,0,19,19249,18,5,16492,1921,
183,8.826017379760742,0,19,19238,18,5,16481,1921,
184,8.801937103271484,0,19,19250,18,5,16493,1921,
185,7.344961166381836,0,19,19244,18,5,16487,1921,
186,8.568048477172852,0,19,19243,18,5,16486,1921,
187,10.354042053222656,0,19,19248,18,5,16491,1921,
188,9.474039077758789,0,21,19432,20,5,16587,1921,
189,9.196043014526367,0,19,19249,18,5,16492,1921,
190,9.557008743286133,0,19,19240,18,5,16483,1921,
191,9.544849395751953,0,19,19249,18,5,16492,1921,
192,9.27591323852539,0,19,19240,18,5,16483,1921,
193,8.148193359375,0,19,19249,18,5,16492,1921,
194,8.033990859985352,0,19,19243,18,5,16486,1921,
195,8.658170700073242,0,19,19248,18,5,16491,1921,
196,9.564876556396484,0,21,19390,18,7,16483,1983,
197,8.57400894165039,0,19,19247,18,5,16490,1921,
198,8.893013000488281,0,19,19240,18,5,16483,1921,
199,7.955074310302734,0,19,19240,18,5,16483,1921,
200,8.241891860961914,0,19,19250,18,5,16493,1921,
201,11.178016662597656,0,21,19422,20,5,16577,1921,
202,9.360074996948242,0,19,19243,18,5,16486,1921,
203,7.397890090942383,0,19,19243,18,5,16486,1921,
204,9.904861450195312,0,19,19245,18,5,16488,1921,
205,8.615970611572266,0,19,19238,18,5,16481,1921,
206,9.312868118286133,0,19,19245,18,5,16488,1921,
207,7.911920547485352,0,19,19243,18,5,16486,1921,
208,11.171102523803711,0,19,19246,18,5,16489,1921,
209,7.519006729125977,0,19,19247,18,5,16490,1921,
210,9.797096252441406,0,19,19241,18,5,16484,1921,
211,10.76197624206543,0,19,19247,18,5,16490,1921,
212,8.517026901245117,0,19,19244,18,5,16487,1921,
213,11.511087417602539,0,19,19242,18,5,16485,1921,
214,8.368968963623047,0,21,19431,20,5,16586,1921,
215,8.732080459594727,0,19,19247,18,5,16490,1921,
216,8.19087028503418,0,21,19421,20,5,16576,1921,
217,8.24594497680664,0,21,19431,20,5,16586,1921,
218,10.807991027832031,0,19,19241,18,5,16484,1921,
219,7.8411102294921875,0,19,19238,18,5,16481,1921,
220,8.800983428955078,0,19,19250,18,5,16493,1921,
221,10.84589958190918,0,19,19241,18,5,16484,1921,
222,8.101940155029297,0,19,19239,18,5,16482,1921,
223,10.648012161254883,0,19,19248,18,5,16491,1921,
224,9.366035461425781,0,19,19250,18,5,16493,1921,
225,9.799957275390625,0,19,19240,18,5,16483,1921,
226,9.129047393798828,0,19,19243,18,5,16486,1921,
227,8.279085159301758,0,19,19244,18,5,16487,1921,
228,6.828069686889648,0,19,19244,18,5,16487,1921,
229,10.136127471923828,0,19,19242,18,5,16485,1921,
230,10.204076766967773,0,19,19246,18,5,16489,1921,
231,6.819009780883789,0,19,19238,18,5,16481,1921,
232,7.3909759521484375,0,19,19244,18,5,16487,1921,
233,7.889032363891602,0,19,19242,18,5,16485,1921,
234,8.485078811645508,0,19,19248,18,5,16491,1921,
235,8.840084075927734,0,19,19249,18,5,16492,1921,
236,9.991884231567383,0,19,19249,18,5,16492,1921,
237,9.37795639038086,0,19,19246,18,5,16489,1921,
238,8.357048034667969,0,19,19240,18,5,16483,1921,
239,7.8639984130859375,0,19,19239,18,5,16482,1921,
240,7.523775100708008,0,19,19247,18,5,16490,1921,
241,9.19198989868164,0,19,19245,18,5,16488,1921,
242,7.915019989013672,0,19,19244,18,5,16487,1921,
243,9.655952453613281,0,19,19238,18,5,16481,1921,
244,8.281946182250977,0,19,19250,18,5,16493,1921,
245,8.22591781616211,0,19,19239,18,5,16482,1921,
246,9.186029434204102,0,19,19241,18,5,16484,1921,
247,7.8830718994140625,0,19,19244,18,5,16487,1921,
248,9.326934814453125,0,19,19245,18,5,16488,1921,
249,9.292840957641602,0,19,19247,18,5,16490,1921,
250,9.289979934692383,0,19,19243,18,5,16486,1921,
251,8.754968643188477,0,21,19429,20,5,16584,1921,
252,8.318901062011719,0,19,19242,18,5,16485,1921,
253,11.076927185058594,0,19,19238,18,5,16481,1921,
254,8.745908737182617,0,19,19242,18,5,16485,1921,
255,9.764909744262695,0,19,19238,18,5,16481,1921,
256,9.976863861083984,0,19,19241,18,5,16484,1921,
257,8.569002151489258,0,19,19242,18,5,16485,1921,
258,10.067939758300781,0,19,19250,18,5,16493,1921,
259,8.862018585205078,0,19,19250,18,5,16493,1921,
260,10.421037673950195,0,19,19244,18,5,16486,1922,
261,8.682966232299805,0,19,19239,18,5,16482,1921,
262,7.813215255737305,0,19,19245,18,5,16488,1921,
263,8.102893829345703,0,19,19244,18,5,16487,1921,
264,8.903980255126953,0,19,19244,18,5,16487,1921,
265,8.177042007446289,0,19,19248,18,5,16491,1921,
266,10.834217071533203,0,19,19248,18,5,16491,1921,
267,8.455038070678711,0,19,19241,18,5,16484,1921,
268,7.533073425292969,0,19,19243,18,5,16486,1921,
269,8.685111999511719,0,19,19247,18,5,16490,1921,
270,8.308172225952148,0,19,19240,18,5,16483,1921,
271,9.365081787109375,0,19,19238,18,5,16481,1921,
272,8.229970932006836,0,19,19248,18,5,16491,1921,
273,6.855010986328125,0,19,19240,18,5,16483,1921,
274,10.161876678466797,0,19,19245,18,5,16488,1921,
275,8.105993270874023,0,19,19249,18,5,16492,1921,
276,9.647130966186523,0,19,19241,18,5,16484,1921,
277,9.358882904052734,0,19,19248,18,5,16491,1921,
278,7.238864898681641,0,19,19241,18,5,16484,1921,
279,10.10894775390625,0,19,19244,18,5,16487,1921,
280,7.598161697387695,0,19,19249,18,5,16492,1921,
281,8.642911911010742,0,19,19242,18,5,16485,1921,
282,9.269952774047852,0,19,19240,18,5,16483,1921,
283,9.005069732666016,0,19,19244,18,5,16487,1921,
284,9.426116943359375,0,19,19246,18,5,16489,1921,
285,8.268117904663086,0,19,19241,18,5,16484,1921,
286,8.709907531738281,0,19,19244,18,5,16487,1921,
287,7.57288932800293,0,19,19247,18,5,16490,1921,
288,9.413003921508789,0,19,19246,18,5,16489,1921,
289,10.067939758300781,0,19,19242,18,5,16485,1921,
290,8.210897445678711,0,19,19239,18,5,16482,1921,
291,8.787870407104492,0,19,19246,18,5,16489,1921,
292,8.40306282043457,0,19,19247,18,5,16490,1921,
293,7.902860641479492,0,19,19238,18,5,16481,1921,
294,8.730888366699219,0,19,19239,18,5,16482,1921,
295,8.707046508789062,0,19,19240,18,5,16483,1921,
296,7.236003875732422,0,21,19423,20,5,16578,1921,
297,9.58108901977539,0,19,19240,18,5,16483,1921,
298,8.32819938659668,0,19,19248,18,5,16491,1921,
299,9.270191192626953,0,19,19242,18,5,16485,1921,
300,9.037971496582031,0,19,19247,18,5,16490,1921,
301,8.234977722167969,0,19,19244,18,5,16487,1921,
302,9.06515121459961,0,19,19250,18,5,16493,1921,
303,9.911060333251953,0,19,19249,18,5,16492,1921,
304,8.43191146850586,0,19,19240,18,5,16483,1921,
305,8.415937423706055,0,19,19243,18,5,16486,1921,
306,9.332895278930664,0,19,19238,18,5,16481,1921,
307,11.066198348999023,0,19,19242,18,5,16485,1921,
308,9.577035903930664,0,19,19239,18,5,16482,1921,
309,7.500171661376953,0,19,19245,18,5,16488,1921,
310,8.558988571166992,0,19,19240,18,5,16483,1921,
311,9.927034378051758,0,19,19246,18,5,16489,1921,
312,9.089946746826172,0,19,19247,18,5,16490,1921,
313,9.006023406982422,0,19,19238,18,5,16481,1921,
314,7.880926132202148,0,19,19243,18,5,16486,1921,
315,8.029937744140625,0,19,19248,18,5,16491,1921,
316,7.51805305480957,0,19,19249,18,5,16492,1921,
317,7.143974304199219,0,19,19247,18,5,16490,1921,
318,7.93910026550293,0,19,19244,18,5,16487,1921,
319,9.541034698486328,0,19,19248,18,5,16491,1921,
320,10.741949081420898,0,19,19250,18,5,16493,1921,
321,9.13381576538086,0,19,19244,18,5,16487,1921,
322,7.751941680908203,0,19,19241,18,5,16484,1921,
323,7.797002792358398,0,19,19241,18,5,16484,1921,
324,8.507013320922852,0,19,19239,18,5,16482,1921,
325,7.672786712646484,0,19,19247,18,5,16490,1921,
326,9.163856506347656,0,19,19238,18,5,16481,1921,
327,7.272958755493164,0,19,19245,18,5,16488,1921,
328,8.327960968017578,0,19,19250,18,5,16493,1921,
329,7.556915283203125,0,19,19249,18,5,16492,1921,
330,7.32111930847168,0,19,19246,18,5,16489,1921,
331,9.16600227355957,0,19,19246,18,5,16489,1921,
332,8.648872375488281,0,19,19247,18,5,16490,1921,
333,11.693954467773438,0,19,19243,18,5,16486,1921,
334,9.382963180541992,0,19,19243,18,5,16486,1921,
335,8.617877960205078,0,19,19242,18,5,16485,1921,
336,9.160995483398438,0,19,19239,18,5,16482,1921,
337,8.733034133911133,0,19,19244,18,5,16487,1921,
338,9.523868560791016,0,19,19243,18,5,16486,1921,
339,8.96310806274414,0,19,19238,18,5,16481,1921,
340,9.591817855834961,0,19,19248,18,5,16491,1921,
341,10.4827880859375,0,19,19250,18,5,16493,1921,
342,8.278846740722656,0,19,19240,18,5,16483,1921,
343,8.83793830871582,0,19,19240,18,5,16483,1921,
344,8.252143859863281,0,19,19239,18,5,16482,1921,
345,8.785009384155273,0,19,19240,18,5,16483,1921,
346,8.208990097045898,0,19,19248,18,5,16491,1921,
347,8.896827697753906,0,19,19245,18,5,16488,1921,
348,10.573863983154297,0,19,19248,18,5,16491,1921,
349,6.624937057495117,0,19,19242,18,5,16485,1921,
350,7.873058319091797,0,19,19245,18,5,16488,1921,
351,10.043144226074219,0,19,19242,18,5,16485,1921,
352,9.799003601074219,0,19,19241,18,5,16484,1921,
353,8.810043334960938,0,19,19245,18,5,16488,1921,
354,8.297920227050781,0,19,19241,18,5,16484,1921,
355,8.268117904663086,0,19,19240,18,5,16483,1921,
356,8.893966674804688,0,19,19242,18,5,16485,1921,
357,9.936094284057617,0,19,19240,18,5,16483,1921,
358,9.431838989257812,0,19,19249,18,5,16492,1921,
359,9.176969528198242,0,19,19245,18,5,16488,1921,
360,8.78596305847168,0,19,19244,18,5,16487,1921,
361,10.226964950561523,0,21,19394,18,7,16487,1983,
362,9.404182434082031,0,19,19249,18,5,16492,1921,
363,9.000062942504883,0,19,19250,18,5,16493,1921,
364,9.54294204711914,0,19,19244,18,5,16487,1921,
365,7.956981658935547,0,19,19246,18,5,16489,1921,
366,9.596109390258789,0,21,19423,20,5,16578,1921,
367,9.089946746826172,0,19,19239,18,5,16482,1921,
368,9.774923324584961,0,19,19248,18,5,16491,1921,
369,8.830070495605469,0,19,19241,18,5,16484,1921,
370,9.290933609008789,0,19,19238,18,5,16481,1921,
371,8.183002471923828,0,19,19240,18,5,16483,1921,
372,8.846044540405273,0,19,19238,18,5,16481,1921,
373,8.295059204101562,0,19,19248,18,5,16491,1921,
374,7.317066192626953,0,19,19246,18,5,16489,1921,
375,8.353948593139648,0,19,19243,18,5,16486,1921,
376,9.39488410949707,0,19,19239,18,5,16482,1921,
377,9.595870971679688,0,19,19238,18,5,16481,1921,
378,7.9250335693359375,0,19,19239,18,5,16482,1921,
379,9.464025497436523,0,19,19244,18,5,16487,1921,
380,8.955001831054688,0,19,19247,18,5,16490,1921,
381,9.135007858276367,0,19,19250,18,5,16493,1921,
382,8.708000183105469,0,19,19243,18,5,16486,1921,
383,9.402990341186523,0,19,19243,18,5,16486,1921,
384,10.525941848754883,0,21,19423,20,5,16578,1921,
385,8.96596908569336,0,19,19239,18,5,16482,1921,
386,7.7838897705078125,0,19,19248,18,5,16491,1921,
387,9.113788604736328,0,19,19239,18,5,16482,1921,
388,10.496854782104492,0,19,19248,18,5,16491,1921,
389,9.133100509643555,0,19,19238,18,5,16481,1921,
390,8.855104446411133,0,19,19248,18,5,16491,1921,
391,8.379936218261719,0,19,19241,18,5,16484,1921,
392,7.962226867675781,0,19,19242,18,5,16485,1921,
393,10.135889053344727,0,19,19247,18,5,16490,1921,
394,8.751869201660156,0,19,19238,18,5,16481,1921,
395,6.739139556884766,0,19,19239,18,5,16482,1921,
396,9.016036987304688,0,19,19242,18,5,16485,1921,
397,9.377002716064453,0,21,19422,20,5,16576,1922,
398,9.300947189331055,0,19,19240,18,5,16483,1921,
399,10.251998901367188,0,21,19430,20,5,16585,1921,
400,9.212017059326172,0,19,19246,18,5,16489,1921,
401,8.760929107666016,0,19,19250,18,5,16493,1921,
402,9.002208709716797,0,19,19250,18,5,16493,1921,
403,8.206844329833984,0,21,19432,20,5,16587,1921,
404,9.260892868041992,0,19,19242,18,5,16485,1921,
405,8.569955825805664,0,21,19427,20,5,16582,1921,
406,8.239030838012695,0,21,19421,20,5,16576,1921,
407,9.975910186767578,0,19,19238,18,5,16481,1921,
408,9.106874465942383,0,19,19245,18,5,16488,1921,
409,11.189937591552734,0,19,19239,18,5,16482,1921,
410,8.115053176879883,0,19,19249,18,5,16492,1921,
411,8.852005004882812,0,19,19248,18,5,16491,1921,
412,9.123086929321289,0,19,19248,18,5,16491,1921,
413,8.183956146240234,0,19,19250,18,5,16493,1921,
414,8.973121643066406,0,19,19240,18,5,16483,1921,
415,7.910013198852539,0,19,19248,18,5,16491,1921,
416,9.551048278808594,0,19,19249,18,5,16492,1921,
417,9.04703140258789,0,19,19244,18,5,16487,1921,
418,10.05697250366211,0,19,19247,18,5,16490,1921,
419,11.011838912963867,0,19,19240,18,5,16483,1921,
420,8.738040924072266,0,19,19239,18,5,16482,1921,
421,7.750988006591797,0,19,19244,18,5,16487,1921,
422,8.712053298950195,0,19,19242,18,5,16485,1921,
423,7.882118225097656,0,19,19242,18,5,16485,1921,
424,8.327007293701172,0,19,19241,18,5,16484,1921,
425,8.361101150512695,0,19,19240,18,5,16483,1921,
426,8.706092834472656,0,19,19247,18,5,16490,1921,
427,10.262012481689453,0,19,19240,18,5,16483,1921,
428,10.123968124389648,0,19,19249,18,5,16492,1921,
429,9.476900100708008,0,19,19238,18,5,16481,1921,
430,8.471965789794922,0,19,19247,18,5,16490,1921,
431,7.755041122436523,0,19,19249,18,5,16492,1921,
432,9.40394401550293,0,21,19424,20,5,16579,1921,
433,10.069131851196289,0,19,19242,18,5,16485,1921,
434,10.670900344848633,0,19,19244,18,5,16487,1921,
435,9.238958358764648,0,19,19247,18,5,16490,1921,
436,9.046077728271484,0,19,19243,18,5,16486,1921,
437,8.506059646606445,0,19,19238,18,5,16481,1921,
438,8.156061172485352,0,19,19241,18,5,16484,1921,
439,10.73598861694336,0,19,19239,18,5,16482,1921,
440,9.21010971069336,0,19,19243,18,5,16486,1921,
441,8.296012878417969,0,19,19245,18,5,16488,1921,
442,9.598970413208008,0,21,19428,20,5,16583,1921,
443,9.536981582641602,0,21,19425,20,5,16580,1921,
444,9.334802627563477,0,19,19238,18,5,16481,1921,
445,7.734060287475586,0,19,19238,18,5,16481,1921,
446,8.901119232177734,0,19,19247,18,5,16490,1921,
447,9.813070297241211,0,19,19238,18,5,16481,1921,
448,8.6212158203125,0,19,19244,18,5,16487,1921,
449,10.526895523071289,0,19,19249,18,5,16492,1921,
450,7.313966751098633,0,19,19243,18,5,16486,1921,
451,8.975028991699219,0,19,19248,18,5,16491,1921,
452,9.690999984741211,0,19,19244,18,5,16487,1921,
453,9.12618637084961,0,19,19244,18,5,16487,1921,
454,9.994029998779297,0,19,19238,18,5,16481,1921,
455,9.109973907470703,0,19,19247,18,5,16490,1921,
456,8.761882781982422,0,19,19248,18,5,16491,1921,
457,9.550094604492188,0,21,19423,20,5,16578,1921,
458,7.902860641479492,0,19,19238,18,5,16481,1921,
459,7.688045501708984,0,19,19242,18,5,16485,1921,
460,8.9569091796875,0,19,19240,18,5,16483,1921,
461,8.63194465637207,0,19,19249,18,5,16492,1921,
462,10.20503044128418,0,19,19249,18,5,16492,1921,
463,7.903814315795898,0,19,19248,18,5,16491,1921,
464,8.844852447509766,0,19,19246,18,5,16489,1921,
465,7.858037948608398,0,19,19243,18,5,16486,1921,
466,8.195877075195312,0,19,19244,18,5,16487,1921,
467,8.720874786376953,0,19,19245,18,5,16488,1921,
468,7.112979888916016,0,19,19248,18,5,16491,1921,
469,8.29005241394043,0,19,19241,18,5,16484,1921,
470,7.411956787109375,0,19,19249,18,5,16492,1921,
471,8.254051208496094,0,19,19245,18,5,16488,1921,
472,8.171796798706055,0,19,19243,18,5,16486,1921,
473,9.401798248291016,0,19,19238,18,5,16481,1921,
474,9.593963623046875,0,19,19244,18,5,16487,1921,
475,8.148908615112305,0,19,19240,18,5,16483,1921,
476,9.034872055053711,0,19,19241,18,5,16484,1921,
477,7.540225982666016,0,19,19245,18,5,16488,1921,
478,9.536027908325195,0,19,19250,18,5,16493,1921,
479,8.036136627197266,0,19,19243,18,5,16486,1921,
480,8.378982543945312,0,19,19249,18,5,16492,1921,
481,7.303953170776367,0,19,19244,18,5,16487,1921,
482,7.762908935546875,0,19,19248,18,5,16491,1921,
483,8.040189743041992,0,19,19249,18,5,16492,1921,
484,7.987022399902344,0,19,19247,18,5,16490,1921,
485,7.709980010986328,0,19,19238,18,5,16481,1921,
486,8.677959442138672,0,19,19243,18,5,16486,1921,
487,8.687019348144531,0,19,19238,18,5,16481,1921,
488,8.58616828918457,0,19,19242,18,5,16485,1921,
489,9.037971496582031,0,19,19246,18,5,16489,1921,
490,8.139848709106445,0,19,19241,18,5,16484,1921,
491,9.922027587890625,0,19,19247,18,5,16490,1921,
492,8.359909057617188,0,19,19242,18,5,16485,1921,
493,8.964061737060547,0,19,19239,18,5,16482,1921,
