Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,
33,6.167888641357422,0,14,13160,13,5,10623,1921,
34,6.98399543762207,0,14,13153,13,5,10616,1921,
35,8.051872253417969,0,14,13165,13,5,10628,1921,
36,7.906913757324219,0,14,13157,13,5,10620,1921,
37,8.337020874023438,0,14,13162,13,5,10625,1921,
38,7.345914840698242,0,14,13161,13,5,10624,1921,
39,6.437063217163086,0,14,13165,13,5,10628,1921,
40,6.182193756103516,0,14,13153,13,5,10616,1921,
41,6.165981292724609,0,14,13163,13,5,10626,1921,
42,7.283926010131836,0,14,13160,13,5,10623,1921,
43,6.988048553466797,0,14,13155,13,5,10618,1921,
44,7.607936859130859,0,14,13163,13,5,10626,1921,
45,6.623029708862305,0,14,13154,13,5,10617,1921,
46,6.829977035522461,0,14,13164,13,5,10627,1921,
47,6.975889205932617,0,14,13164,13,5,10627,1921,
48,6.312131881713867,0,14,13159,13,5,10622,1921,
49,6.287097930908203,0,14,13164,13,5,10627,1921,
50,6.947994232177734,0,14,13156,13,5,10619,1921,
51,8.138895034790039,0,14,13161,13,5,10624,1921,
52,6.645917892456055,0,14,13164,13,5,10627,1921,
53,7.956981658935547,0,14,13157,13,5,10620,1921,
54,6.39796257019043,0,14,13160,13,5,10623,1921,
55,7.789134979248047,0,14,13156,13,5,10619,1921,
56,8.848190307617188,0,14,13163,13,5,10626,1921,
57,6.9980621337890625,0,14,13163,13,5,10626,1921,
58,6.186008453369141,0,14,13156,13,5,10619,1921,
59,7.302999496459961,0,14,13158,13,5,10621,1921,
60,6.9580078125,0,14,13161,13,5,10624,1921,
61,7.213830947875977,0,14,13163,13,5,10626,1921,
62,7.838964462280273,0,14,13163,13,5,10626,1921,
63,7.389068603515625,0,14,13158,13,5,10621,1921,
64,6.582021713256836,0,14,13160,13,5,10623,1921,
65,7.646083831787109,0,14,13154,13,5,10617,1921,
66,6.255149841308594,0,14,13163,13,5,10626,1921,
67,5.482912063598633,0,14,13158,13,5,10621,1921,
68,7.564783096313477,0,14,13161,13,5,10624,1921,
69,7.076025009155273,0,14,13161,13,5,10624,1921,
70,8.131027221679688,0,14,13163,13,5,10626,1921,
71,6.4868927001953125,0,14,13165,13,5,10628,1921,
72,7.584095001220703,0,14,13160,13,5,10623,1921,
73,6.597995758056641,0,14,13164,13,5,10627,1921,
74,6.5898895263671875,0,14,13157,13,5,10620,1921,
75,7.704973220825195,0,14,13156,13,5,10619,1921,
76,7.066011428833008,0,16,13340,15,5,10715,1921,
77,6.659984588623047,0,14,13161,13,5,10624,1921,
78,7.293939590454102,0,14,13162,13,5,10625,1921,
79,7.390022277832031,0,14,13164,13,5,10627,1921,
80,6.762027740478516,0,14,13162,13,5,10625,1921,
81,7.467985153198242,0,14,13165,13,5,10628,1921,
82,6.419897079467773,0,16,13341,15,5,10716,1921,
83,7.0629119873046875,0,14,13161,13,5,10624,1921,
84,6.346940994262695,0,14,13160,13,5,10623,1921,
85,6.635189056396484,0,14,13157,13,5,10620,1921,
86,7.435083389282227,0,14,13162,13,5,10625,1921,
87,6.788015365600586,0,14,13163,13,5,10626,1921,
88,7.260799407958984,0,14,13155,13,5,10618,1921,
89,6.497859954833984,0,14,13154,13,5,10617,1921,
90,7.627964019775391,0,14,13158,13,5,10621,1921,
91,8.553028106689453,0,14,13161,13,5,10624,1921,
92,7.910966873168945,0,14,13155,13,5,10618,1921,
93,8.10098648071289,0,14,13160,13,5,10623,1921,
94,6.803035736083984,0,14,13165,13,5,10628,1921,
95,5.995988845825195,0,14,13160,13,5,10623,1921,
96,7.910013198852539,0,14,13154,13,5,10617,1921,
97,6.7119598388671875,0,14,13158,13,5,10621,1921,
98,6.8359375,0,14,13153,13,5,10616,1921,
99,7.110834121704102,0,14,13154,13,5,10617,1921,
100,6.240129470825195,0,14,13160,13,5,10623,1921,
101,6.313085556030273,0,14,13159,13,5,10622,1921,
102,7.174968719482422,0,14,13154,13,5,10617,1921,
103,7.992029190063477,0,14,13155,13,5,10618,1921,
104,6.650209426879883,0,14,13160,13,5,10623,1921,
105,6.559133529663086,0,14,13160,13,5,10623,1921,
106,7.402896881103516,0,14,13155,13,5,10618,1921,
107,6.458044052124023,0,14,13158,13,5,10621,1921,
108,7.2269439697265625,0,14,13165,13,5,10628,1921,
109,7.107019424438477,0,14,13157,13,5,10620,1921,
110,7.3699951171875,0,14,13163,13,5,10626,1921,
111,6.539106369018555,0,14,13154,13,5,10617,1921,
112,7.2460174560546875,0,14,13157,13,5,10620,1921,
113,6.672859191894531,0,14,13153,13,5,10616,1921,
114,7.971048355102539,0,14,13159,13,5,10622,1921,
115,7.57598876953125,0,14,13158,13,5,10621,1921,
116,7.449865341186523,0,14,13163,13,5,10626,1921,
117,6.2999725341796875,0,14,13155,13,5,10618,1921,
118,6.808042526245117,0,14,13162,13,5,10625,1921,
119,7.468938827514648,0,14,13164,13,5,10627,1921,
120,5.704164505004883,0,14,13163,13,5,10626,1921,
121,7.380962371826172,0,14,13155,13,5,10618,1921,
122,7.69805908203125,0,14,13157,13,5,10620,1921,
123,7.439851760864258,0,14,13165,13,5,10628,1921,
124,9.329080581665039,0,14,13158,13,5,10621,1921,
125,6.870031356811523,0,14,13158,13,5,10621,1921,
126,8.241891860961914,0,14,13153,13,5,10616,1921,
127,7.405996322631836,0,14,13158,13,5,10621,1921,
128,7.526874542236328,0,14,13162,13,5,10625,1921,
129,7.82012939453125,0,14,13157,13,5,10620,1921,
130,7.503986358642578,0,14,13159,13,5,10622,1921,
131,7.986783981323242,0,14,13158,13,5,10621,1921,
132,6.356954574584961,0,14,13154,13,5,10617,1921,
133,7.444143295288086,0,14,13162,13,5,10625,1921,
134,7.498979568481445,0,14,13156,13,5,10619,1921,
135,6.916999816894531,0,14,13165,13,5,10628,1921,
136,6.523847579956055,0,14,13159,13,5,10622,1921,
137,7.258892059326172,0,14,13156,13,5,10619,1921,
138,6.289005279541016,0,14,13154,13,5,10617,1921,
139,7.019996643066406,0,14,13155,13,5,10618,1921,
140,6.302118301391602,0,14,13159,13,5,10622,1921,
141,6.7501068115234375,0,14,13156,13,5,10619,1921,
142,7.529973983764648,0,14,13161,13,5,10624,1921,
143,6.451129913330078,0,14,13153,13,5,10616,1921,
144,6.736993789672852,0,14,13162,13,5,10625,1921,
145,6.886005401611328,0,14,13165,13,5,10628,1921,
146,7.513999938964844,0,14,13157,13,5,10620,1921,
147,6.283998489379883,0,14,13156,13,5,10619,1921,
148,9.864091873168945,0,16,13315,13,7,10628,1983,
149,6.852865219116211,0,14,13165,13,5,10628,1921,
150,6.83903694152832,0,14,13160,13,5,10623,1921,
151,7.41887092590332,0,14,13163,13,5,10626,1921,
152,6.409168243408203,0,14,13153,13,5,10616,1921,
153,5.986928939819336,0,14,13160,13,5,10623,1921,
154,8.378982543945312,0,14,13162,13,5,10625,1921,
155,7.34400749206543,0,14,13154,13,5,10617,1921,
156,6.89387321472168,0,14,13154,13,5,10617,1921,
157,6.906986236572266,0,14,13160,13,5,10623,1921,
158,6.776094436645508,0,14,13164,13,5,10627,1921,
159,6.793022155761719,0,14,13159,13,5,10622,1921,
160,6.725072860717773,0,14,13162,13,5,10625,1921,
161,6.551980972290039,0,14,13162,13,5,10625,1921,
162,7.826805114746094,0,14,13157,13,5,10620,1921,
163,5.861997604370117,0,14,13165,13,5,10628,1921,
164,7.387876510620117,0,14,13162,13,5,10625,1921,
165,6.670951843261719,0,14,13158,13,5,10621,1921,
166,7.367849349975586,0,14,13156,13,5,10619,1921,
167,6.939172744750977,0,14,13162,13,5,10625,1921,
168,6.303071975708008,0,14,13164,13,5,10627,1921,
169,6.916999816894531,0,14,13157,13,5,10620,1921,
170,7.417201995849609,0,14,13162,13,5,10625,1921,
171,7.355213165283203,0,14,13158,13,5,10621,1921,
172,6.264925003051758,0,14,13157,13,5,10620,1921,
173,7.428884506225586,0,14,13153,13,5,10616,1921,
174,6.407976150512695,0,14,13165,13,5,10628,1921,
175,6.30497932434082,0,14,13155,13,5,10618,1921,
176,6.566047668457031,0,14,13159,13,5,10622,1921,
177,7.96198844909668,0,14,13163,13,5,10626,1921,
178,7.234096527099609,0,14,13153,13,5,10616,1921,
179,7.046222686767578,0,14,13157,13,5,10620,1921,
180,6.979942321777344,0,14,13154,13,5,10617,1921,
181,5.892038345336914,0,14,13163,13,5,10626,1921,
182,7.529973983764648,0,14,13160,13,5,10623,1921,
183,7.322072982788086,0,14,13158,13,5,10621,1921,
184,6.531000137329102,0,14,13153,13,5,10616,1921,
185,7.484912872314453,0,14,13154,13,5,10617,1921,
186,8.306026458740234,0,14,13162,13,5,10625,1921,
187,5.474090576171875,0,14,13156,13,5,10619,1921,
188,7.200956344604492,0,14,13158,13,5,10621,1921,
189,6.313800811767578,0,14,13165,13,5,10628,1921,
190,8.100032806396484,0,14,13158,13,5,10621,1921,
191,5.666017532348633,0,14,13161,13,5,10624,1921,
192,7.822990417480469,0,14,13158,13,5,10621,1921,
193,7.567882537841797,0,14,13161,13,5,10624,1921,
194,7.127046585083008,0,14,13164,13,5,10627,1921,
195,8.320093154907227,0,14,13163,13,5,10626,1921,
196,6.345987319946289,0,14,13155,13,5,10618,1921,
197,6.865024566650391,0,14,13165,13,5,10628,1921,
198,7.100105285644531,0,16,13347,15,5,10722,1921,
199,7.470130920410156,0,14,13162,13,5,10625,1921,
200,6.245851516723633,0,14,13161,13,5,10624,1921,
201,6.860017776489258,0,14,13165,13,5,10628,1921,
202,7.821083068847656,0,14,13157,13,5,10620,1921,
203,6.717920303344727,0,14,13162,13,5,10625,1921,
204,7.873058319091797,0,14,13161,13,5,10624,1921,
205,6.652116775512695,0,14,13153,13,5,10616,1921,
206,6.203174591064453,0,14,13158,13,5,10621,1921,
207,5.776882171630859,0,14,13164,13,5,10627,1921,
208,6.717920303344727,0,14,13165,13,5,10628,1921,
209,8.07499885559082,0,14,13153,13,5,10616,1921,
210,6.150960922241211,0,14,13163,13,5,10626,1921,
211,5.722999572753906,0,14,13160,13,5,10623,1921,
212,6.8569183349609375,0,14,13164,13,5,10627,1921,
213,7.030963897705078,0,14,13163,13,5,10626,1921,
214,6.776094436645508,0,14,13155,13,5,10618,1921,
215,7.109880447387695,0,14,13162,13,5,10625,1921,
216,6.140947341918945,0,14,13162,13,5,10625,1921,
217,7.407188415527344,0,14,13160,13,5,10623,1921,
218,6.625175476074219,0,14,13160,13,5,10623,1921,
219,6.726980209350586,0,14,13155,13,5,10618,1921,
220,6.75201416015625,0,14,13162,13,5,10625,1921,
221,7.651805877685547,0,14,13156,13,5,10619,1921,
222,6.12187385559082,0,14,13164,13,5,10627,1921,
223,7.019996643066406,0,14,13165,13,5,10628,1921,
224,6.138086318969727,0,14,13155,13,5,10618,1921,
225,7.107973098754883,0,14,13161,13,5,10624,1921,
226,7.290124893188477,0,14,13160,13,5,10623,1921,
227,7.019996643066406,0,14,13163,13,5,10626,1921,
228,6.579875946044922,0,14,13160,13,5,10623,1921,
229,6.862878799438477,0,14,13157,13,5,10620,1921,
230,6.648778915405273,0,14,13159,13,5,10622,1921,
231,6.776094436645508,0,14,13155,13,5,10618,1921,
232,6.126880645751953,0,14,13155,13,5,10618,1921,
233,7.04503059387207,0,14,13160,13,5,10623,1921,
234,7.213115692138672,0,16,13338,15,5,10713,1921,
235,5.522966384887695,0,14,13153,13,5,10616,1921,
236,7.439136505126953,0,14,13165,13,5,10628,1921,
237,6.700992584228516,0,14,13156,13,5,10619,1921,
238,7.910013198852539,0,14,13163,13,5,10626,1921,
239,7.729053497314453,0,14,13154,13,5,10617,1921,
240,6.766080856323242,0,14,13163,13,5,10626,1921,
241,7.930994033813477,0,14,13155,13,5,10618,1921,
242,7.2040557861328125,0,14,13154,13,5,10617,1921,
243,7.050991058349609,0,14,13162,13,5,10625,1921,
244,7.9479217529296875,0,14,13153,13,5,10616,1921,
245,7.596015930175781,0,14,13163,13,5,10626,1921,
246,6.535053253173828,0,14,13157,13,5,10620,1921,
247,6.679058074951172,0,14,13157,13,5,10620,1921,
248,8.299112319946289,0,14,13153,13,5,10616,1921,
249,6.412982940673828,0,14,13159,13,5,10622,1921,
250,6.497859954833984,0,14,13161,13,5,10624,1921,
251,7.671117782592773,0,14,13164,13,5,10627,1921,
252,6.7119598388671875,0,14,13159,13,5,10622,1921,
253,7.483959197998047,0,14,13161,13,5,10624,1921,
254,7.043123245239258,0,14,13155,13,5,10618,1921,
255,6.397008895874023,0,14,13165,13,5,10628,1921,
256,5.669832229614258,0,14,13153,13,5,10616,1921,
257,5.4798126220703125,0,14,13160,13,5,10623,1921,
258,7.674932479858398,0,14,13162,13,5,10625,1921,
259,6.662130355834961,0,14,13158,13,5,10621,1921,
260,6.742954254150391,0,14,13155,13,5,10618,1921,
261,7.771015167236328,0,14,13161,13,5,10624,1921,
262,7.5531005859375,0,14,13156,13,5,10619,1921,
263,6.371021270751953,0,14,13157,13,5,10620,1921,
264,6.443023681640625,0,14,13163,13,5,10626,1921,
265,7.5550079345703125,0,14,13160,13,5,10623,1921,
266,8.162975311279297,0,14,13155,13,5,10618,1921,
267,7.807016372680664,0,14,13154,13,5,10617,1921,
268,6.562948226928711,0,14,13159,13,5,10622,1921,
269,7.874965667724609,0,14,13163,13,5,10626,1921,
270,5.679130554199219,0,14,13160,13,5,10623,1921,
271,6.463050842285156,0,14,13159,13,5,10622,1921,
272,7.66301155090332,0,16,13309,13,7,10622,1983,
273,7.547140121459961,0,14,13153,13,5,10616,1921,
274,6.342887878417969,0,14,13156,13,5,10619,1921,
275,8.511781692504883,0,14,13160,13,5,10623,1921,
276,6.093025207519531,0,14,13153,13,5,10616,1921,
277,7.336854934692383,0,14,13165,13,5,10628,1921,
278,6.462812423706055,0,14,13163,13,5,10626,1921,
279,5.981922149658203,0,14,13163,13,5,10626,1921,
280,6.489038467407227,0,14,13157,13,5,10620,1921,
281,8.213043212890625,0,14,13160,13,5,10623,1921,
282,6.497859954833984,0,14,13157,13,5,10620,1921,
283,7.354974746704102,0,14,13159,13,5,10622,1921,
284,6.572961807250977,0,14,13160,13,5,10623,1921,
285,7.278919219970703,0,16,13343,15,5,10718,1921,
286,7.712125778198242,0,14,13162,13,5,10625,1921,
287,7.066011428833008,0,14,13164,13,5,10627,1921,
288,6.93202018737793,0,14,13165,13,5,10628,1921,
289,8.133888244628906,0,14,13160,13,5,10623,1921,
290,6.978034973144531,0,16,13341,15,5,10716,1921,
291,6.705999374389648,0,14,13154,13,5,10617,1921,
292,6.87098503112793,0,14,13162,13,5,10625,1921,
293,7.5740814208984375,0,14,13160,13,5,10623,1921,
294,6.633996963500977,0,14,13155,13,5,10618,1921,
295,7.043123245239258,0,14,13161,13,5,10624,1921,
296,7.0648193359375,0,14,13162,13,5,10625,1921,
297,6.597995758056641,0,14,13159,13,5,10622,1921,
298,6.808996200561523,0,14,13158,13,5,10621,1921,
299,7.412910461425781,0,14,13153,13,5,10616,1921,
300,6.231069564819336,0,14,13161,13,5,10624,1921,
301,8.708000183105469,0,14,13159,13,5,10622,1921,
302,9.28807258605957,0,14,13163,13,5,10626,1921,
303,7.185935974121094,0,14,13163,13,5,10626,1921,
304,7.783174514770508,0,14,13157,13,5,10620,1921,
305,7.586956024169922,0,14,13157,13,5,10620,1921,
306,5.628108978271484,0,14,13165,13,5,10628,1921,
307,6.210088729858398,0,14,13165,13,5,10628,1921,
308,6.752967834472656,0,14,13164,13,5,10627,1921,
309,6.569862365722656,0,14,13163,13,5,10626,1921,
310,8.015155792236328,0,14,13159,13,5,10622,1921,
311,8.74185562133789,0,14,13156,13,5,10619,1921,
312,7.18998908996582,0,14,13156,13,5,10619,1921,
313,6.463050842285156,0,14,13154,13,5,10617,1921,
314,7.335901260375977,0,14,13165,13,5,10628,1921,
315,7.001161575317383,0,14,13157,13,5,10620,1921,
316,7.285118103027344,0,14,13165,13,5,10628,1921,
317,7.786035537719727,0,14,13161,13,5,10624,1921,
318,7.383823394775391,0,14,13162,13,5,10625,1921,
319,7.754087448120117,0,14,13157,13,5,10620,1921,
320,5.901098251342773,0,14,13161,13,5,10624,1921,
321,7.319211959838867,0,14,13161,13,5,10624,1921,
322,7.568120956420898,0,14,13165,13,5,10628,1921,
323,7.33494758605957,0,14,13165,13,5,10628,1921,
324,7.124900817871094,0,14,13164,13,5,10627,1921,
325,7.874011993408203,0,14,13162,13,5,10625,1921,
326,6.705045700073242,0,14,13162,13,5,10625,1921,
327,7.811069488525391,0,14,13156,13,5,10619,1921,
328,7.302999496459961,0,14,13163,13,5,10626,1921,
329,8.962869644165039,0,14,13154,13,5,10617,1921,
330,6.897926330566406,0,14,13153,13,5,10616,1921,
331,6.930828094482422,0,14,13160,13,5,10623,1921,
332,7.238149642944336,0,14,13162,13,5,10625,1921,
333,7.2650909423828125,0,14,13162,13,5,10625,1921,
334,9.186983108520508,0,14,13162,13,5,10625,1921,
335,6.092071533203125,0,14,13154,13,5,10617,1921,
336,6.272077560424805,0,14,13158,13,5,10621,1921,
337,8.578062057495117,0,14,13163,13,5,10626,1921,
338,6.330013275146484,0,14,13157,13,5,10620,1921,
339,7.714986801147461,0,16,13338,15,5,10713,1921,
340,6.51097297668457,0,16,13394,15,5,10769,1921,
341,7.143974304199219,0,14,13161,13,5,10624,1921,
342,6.964921951293945,0,14,13156,13,5,10619,1921,
343,7.372140884399414,0,16,13340,15,5,10715,1921,
344,6.233930587768555,0,14,13162,13,5,10625,1921,
345,7.095098495483398,0,14,13153,13,5,10616,1921,
346,7.980108261108398,0,14,13163,13,5,10626,1921,
347,6.750822067260742,0,14,13165,13,5,10628,1921,
348,6.869077682495117,0,14,13159,13,5,10622,1921,
349,7.769107818603516,0,14,13155,13,5,10618,1921,
350,7.210016250610352,0,14,13159,13,5,10622,1921,
351,6.953001022338867,0,14,13165,13,5,10628,1921,
352,7.169961929321289,0,14,13155,13,5,10618,1921,
353,5.8498382568359375,0,14,13154,13,5,10617,1921,
354,7.264852523803711,0,14,13158,13,5,10621,1921,
355,7.567882537841797,0,14,13155,13,5,10618,1921,
356,7.406949996948242,0,14,13160,13,5,10623,1921,
357,7.599830627441406,0,14,13160,13,5,10623,1921,
358,7.930994033813477,0,14,13164,13,5,10627,1921,
359,6.314992904663086,0,14,13158,13,5,10621,1921,
360,6.143093109130859,0,14,13157,13,5,10620,1921,
361,8.846044540405273,0,14,13156,13,5,10619,1921,
362,7.323026657104492,0,14,13157,13,5,10620,1921,
363,7.987022399902344,0,14,13165,13,5,10628,1921,
364,6.447792053222656,0,14,13162,13,5,10625,1921,
365,6.941795349121094,0,14,13159,13,5,10622,1921,
366,5.707979202270508,0,14,13163,13,5,10626,1921,
367,6.899833679199219,0,14,13156,13,5,10619,1921,
368,7.446050643920898,0,14,13165,13,5,10628,1921,
369,7.857084274291992,0,14,13161,13,5,10624,1921,
370,8.695840835571289,0,14,13162,13,5,10625,1921,
371,6.719112396240234,0,14,13153,13,5,10616,1921,
372,6.432056427001953,0,14,13164,13,5,10627,1921,
373,6.989002227783203,0,14,13160,13,5,10623,1921,
374,7.70115852355957,0,14,13164,13,5,10627,1921,
375,6.132841110229492,0,14,13156,13,5,10619,1921,
376,7.2078704833984375,0,16,13336,15,5,10711,1921,
377,6.57200813293457,0,14,13158,13,5,10621,1921,
378,6.927967071533203,0,14,13161,13,5,10624,1921,
379,7.995843887329102,0,14,13156,13,5,10619,1921,
380,5.811929702758789,0,14,13165,13,5,10628,1921,
381,7.857084274291992,0,14,13165,13,5,10628,1921,
382,7.298946380615234,0,14,13164,13,5,10627,1921,
383,6.8988800048828125,0,14,13161,13,5,10624,1921,
384,8.040189743041992,0,14,13161,13,5,10624,1921,
385,7.091999053955078,0,14,13165,13,5,10628,1921,
386,6.319999694824219,0,14,13155,13,5,10618,1921,
387,7.035017013549805,0,14,13164,13,5,10627,1921,
388,7.905006408691406,0,14,13164,13,5,10627,1921,
389,6.340980529785156,0,14,13160,13,5,10623,1921,
390,7.4310302734375,0,14,13162,13,5,10625,1921,
391,8.280038833618164,0,14,13155,13,5,10618,1921,
392,6.9751739501953125,0,14,13153,13,5,10616,1921,
393,6.865024566650391,0,14,13160,13,5,10623,1921,
394,7.787942886352539,0,14,13155,13,5,10618,1921,
395,6.326198577880859,0,14,13160,13,5,10623,1921,
396,6.965875625610352,0,14,13163,13,5,10626,1921,
397,8.111000061035156,0,14,13164,13,5,10627,1921,
398,7.769107818603516,0,14,13163,13,5,10626,1921,
399,8.013010025024414,0,14,13160,13,5,10623,1921,
400,7.336139678955078,0,14,13154,13,5,10617,1921,
401,7.258892059326172,0,14,13158,13,5,10621,1921,
402,7.872819900512695,0,14,13157,13,5,10620,1921,
403,6.414890289306641,0,14,13158,13,5,10621,1921,
404,6.69407844543457,0,14,13161,13,5,10624,1921,
405,7.683038711547852,0,14,13158,13,5,10621,1921,
406,7.508993148803711,0,14,13157,13,5,10620,1921,
407,7.086992263793945,0,14,13154,13,5,10617,1921,
408,7.999897003173828,0,14,13158,13,5,10621,1921,
409,7.107973098754883,0,14,13163,13,5,10626,1921,
410,7.657051086425781,0,14,13154,13,5,10617,1921,
411,7.333993911743164,0,14,13153,13,5,10616,1921,
412,7.647991180419922,0,14,13157,13,5,10620,1921,
413,6.472110748291016,0,14,13165,13,5,10628,1921,
414,7.232189178466797,0,14,13162,13,5,10625,1921,
415,7.728099822998047,0,14,13158,13,5,10621,1921,
416,6.842136383056641,0,14,13156,13,5,10619,1921,
417,8.12387466430664,0,14,13165,13,5,10628,1921,
418,7.179975509643555,0,14,13161,13,5,10624,1921,
419,7.107973098754883,0,14,13155,13,5,10618,1921,
420,8.036136627197266,0,14,13162,13,5,10625,1921,
421,7.351875305175781,0,14,13160,13,5,10623,1921,
422,7.362842559814453,0,14,13162,13,5,10625,1921,
423,7.0400238037109375,0,14,13165,13,5,10628,1921,
424,7.1849822998046875,0,14,13160,13,5,10623,1921,
425,6.973028182983398,0,14,13156,13,5,10619,1921,
426,7.777929306030273,0,14,13158,13,5,10621,1921,
427,8.02302360534668,0,14,13164,13,5,10627,1921,
428,6.073951721191406,0,14,13157,13,5,10620,1921,
429,7.023096084594727,0,14,13161,13,5,10624,1921,
430,7.205009460449219,0,14,13153,13,5,10616,1921,
431,7.491827011108398,0,14,13155,13,5,10618,1921,
432,7.946968078613281,0,14,13157,13,5,10620,1921,
433,6.39796257019043,0,14,13163,13,5,10626,1921,
434,7.631063461303711,0,14,13161,13,5,10624,1921,
435,6.120920181274414,0,14,13155,13,5,10618,1921,
436,6.048917770385742,0,14,13157,13,5,10620,1921,
437,6.756782531738281,0,14,13163,13,5,10626,1921,
438,7.338047027587891,0,14,13160,13,5,10623,1921,
439,6.685018539428711,0,14,13156,13,5,10619,1921,
440,7.913112640380859,0,14,13155,13,5,10618,1921,
441,7.451057434082031,0,14,13153,13,5,10616,1921,
442,6.618022918701172,0,14,13165,13,5,10628,1921,
443,7.462978363037109,0,14,13158,13,5,10621,1921,
444,7.025003433227539,0,16,13314,13,7,10627,1983,
445,7.151126861572266,0,14,13160,13,5,10623,1921,
446,7.16400146484375,0,14,13160,13,5,10623,1921,
447,6.781101226806641,0,14,13154,13,5,10617,1921,
448,6.217002868652344,0,14,13155,13,5,10618,1921,
449,6.738185882568359,0,14,13159,13,5,10622,1921,
450,5.872964859008789,0,14,13158,13,5,10621,1921,
451,6.1740875244140625,0,14,13161,13,5,10624,1921,
452,6.633996963500977,0,14,13159,13,5,10622,1921,
453,8.198976516723633,0,14,13163,13,5,10626,1921,
454,7.520914077758789,0,14,13163,13,5,10626,1921,
455,6.796121597290039,0,14,13158,13,5,10621,1921,
456,6.042003631591797,0,14,13165,13,5,10628,1921,
457,6.746053695678711,0,14,13157,13,5,10620,1921,
458,6.317853927612305,0,14,13154,13,5,10617,1921,
459,6.44993782043457,0,14,13159,13,5,10622,1921,
460,6.826877593994141,0,14,13159,13,5,10622,1921,
461,7.214069366455078,0,14,13163,13,5,10626,1921,
462,6.874799728393555,0,14,13160,13,5,10623,1921,
463,7.31205940246582,0,14,13161,13,5,10624,1921,
464,7.206916809082031,0,14,13162,13,5,10625,1921,
465,7.460117340087891,0,14,13153,13,5,10616,1921,
466,7.623910903930664,0,14,13158,13,5,10621,1921,
467,7.508039474487305,0,14,13160,13,5,10623,1921,
468,8.054971694946289,0,14,13159,13,5,10622,1921,
469,6.284952163696289,0,14,13161,13,5,10624,1921,
470,6.587982177734375,0,14,13157,13,5,10620,1921,
471,7.403135299682617,0,16,13336,15,5,10711,1921,
472,7.725000381469727,0,14,13163,13,5,10626,1921,
473,6.44993782043457,0,14,13163,13,5,10626,1921,
474,6.543874740600586,0,14,13163,13,5,10626,1921,
475,7.22193717956543,0,14,13154,13,5,10617,1921,
476,8.291006088256836,0,14,13160,13,5,10623,1921,
477,8.02302360534668,0,14,13156,13,5,10619,1921,
478,7.048130035400391,0,14,13155,13,5,10618,1921,
479,7.495880126953125,0,14,13162,13,5,10625,1921,
480,6.931066513061523,0,14,13165,13,5,10628,1921,
481,9.525775909423828,0,14,13154,13,5,10617,1921,
482,8.585929870605469,0,14,13154,13,5,10617,1921,
483,6.332159042358398,0,14,13155,13,5,10618,1921,
484,6.344079971313477,0,14,13163,13,5,10626,1921,
485,6.84809684753418,0,14,13155,13,5,10618,1921,
486,6.797075271606445,0,14,13163,13,5,10626,1921,
487,6.623983383178711,0,14,13160,13,5,10623,1921,
488,7.867097854614258,0,14,13162,13,5,10625,1921,
489,6.651878356933594,0,14,13153,13,5,10616,1921,
490,6.733894348144531,0,14,13153,13,5,10616,1921,
491,7.2841644287109375,0,14,13155,13,5,10618,1921,
492,7.5321197509765625,0,14,13157,13,5,10620,1921,
493,7.071018218994141,0,14,13153,13,5,10616,1921,
