Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,
2021-03-24 17:22:00.002094,1616606520.002094,3.8,,34.7,1161580544,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.012992,1616606520.012992,50.0,,34.7,1162866688,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.023980,1616606520.02398,33.3,,34.8,1165479936,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.035341,1616606520.035341,25.0,,34.8,1165987840,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.046745,1616606520.046745,25.0,,34.8,1165987840,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.058113,1616606520.058113,0.0,,34.8,1165987840,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.069107,1616606520.069107,50.0,,34.8,1165869056,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.080351,1616606520.080351,0.0,,34.8,1165869056,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.091491,1616606520.091491,0.0,,34.8,1165869056,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.102736,1616606520.102736,20.0,,34.8,1165869056,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.113950,1616606520.11395,0.0,,34.8,1165869056,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.124791,1616606520.124791,0.0,,34.8,1165869056,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.136014,1616606520.136014,0.0,,34.8,1165869056,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.147192,1616606520.147192,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.158342,1616606520.158342,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.169496,1616606520.169496,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.180282,1616606520.180282,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.191402,1616606520.191402,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.202280,1616606520.20228,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.213970,1616606520.21397,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.225004,1616606520.225004,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.235932,1616606520.235932,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.247663,1616606520.247663,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.258753,1616606520.258753,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.269914,1616606520.269914,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.280709,1616606520.280709,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.291846,1616606520.291846,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.302927,1616606520.302927,16.7,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.314003,1616606520.314003,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.325053,1616606520.325053,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.336180,1616606520.33618,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.347223,1616606520.347223,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.358267,1616606520.358267,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.369314,1616606520.369314,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.380454,1616606520.380454,16.7,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.391514,1616606520.391514,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.402676,1616606520.402676,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.413709,1616606520.413709,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.424484,1616606520.424484,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.435603,1616606520.435603,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.446665,1616606520.446665,20.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.457704,1616606520.457704,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.468488,1616606520.468488,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.479497,1616606520.479497,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.490609,1616606520.490609,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.501717,1616606520.501717,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
2021-03-24 17:22:00.512497,1616606520.512497,0.0,,34.8,1165860864,0.0,0,55.5,11056238592,
