Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,
2021-03-24 17:20:00.002055,1616606400.002055,4.1,,34.7,1161850880,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.013028,1616606400.013028,25.0,,34.7,1162739712,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.024249,1616606400.024249,33.3,,34.8,1165369344,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.035347,1616606400.035347,33.3,,34.8,1165877248,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.046116,1616606400.046116,40.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.057202,1616606400.057202,0.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.068233,1616606400.068233,40.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.079378,1616606400.079378,0.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.090471,1616606400.090471,0.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.101793,1616606400.101793,0.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.112764,1616606400.112764,0.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.123914,1616606400.123914,0.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.134966,1616606400.134966,0.0,,34.8,1165910016,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.146005,1616606400.146005,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.156816,1616606400.156816,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.167992,1616606400.167992,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.179053,1616606400.179053,20.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.190093,1616606400.190093,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.200893,1616606400.200893,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.212026,1616606400.212026,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.223061,1616606400.223061,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.234093,1616606400.234093,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.245173,1616606400.245173,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.257632,1616606400.257632,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.268849,1616606400.268849,16.7,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.280055,1616606400.280055,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.291113,1616606400.291113,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.302143,1616606400.302143,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.313180,1616606400.31318,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.324277,1616606400.324277,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.335356,1616606400.335356,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.346654,1616606400.346654,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.357604,1616606400.357604,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.368799,1616606400.368799,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.380073,1616606400.380073,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.391247,1616606400.391247,20.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.402383,1616606400.402383,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.413373,1616606400.413373,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.424496,1616606400.424496,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.435609,1616606400.435609,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.446646,1616606400.446646,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.457712,1616606400.457712,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.468492,1616606400.468492,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.480144,1616606400.480144,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.491216,1616606400.491216,16.7,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.502274,1616606400.502274,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.513315,1616606400.513315,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.524425,1616606400.524425,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.535598,1616606400.535598,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.546646,1616606400.546646,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.557732,1616606400.557732,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.568773,1616606400.568773,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.579945,1616606400.579945,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.591047,1616606400.591047,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.602100,1616606400.6021,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.612900,1616606400.6129,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.624057,1616606400.624057,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.635116,1616606400.635116,16.7,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.646156,1616606400.646156,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.656965,1616606400.656965,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.668103,1616606400.668103,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.679155,1616606400.679155,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.690194,1616606400.690194,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.701276,1616606400.701276,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.712453,1616606400.712453,28.6,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.723648,1616606400.723648,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.734709,1616606400.734709,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.745764,1616606400.745764,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.756819,1616606400.756819,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.767968,1616606400.767968,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.778806,1616606400.778806,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.789830,1616606400.78983,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
2021-03-24 17:20:00.801020,1616606400.80102,0.0,,34.8,1165901824,0.0,0,55.5,11049508864,
