Timestamp,Timestamp (Seconds),Packet Num,Num Connections,Num Successful Connections,Total Bytes,QUIC Bytes,Layers,Long Packet Type,Frame,Frame Type,Long/Short,
2021-03-29 00:23:02.474863,1616977382.474863,1,0,0,1244,1200,SLL IP UDP QUIC,Initial,TLS Client Hello,NEW_TOKEN,long
2021-03-29 00:23:02.479569,1616977382.479569,2,0,0,1296,1252,SLL IP UDP QUIC,Initial,TLS Server Hello,NEW_TOKEN,long
2021-03-29 00:23:02.479589,1616977382.479589,3,0,0,1296,1252,SLL IP UDP QUIC,Handshake,,,long
2021-03-29 00:23:02.480612,1616977382.480612,4,0,0,1244,1153 47,SLL IP UDP QUIC QUIC,Initial Handshake,ACK,ACK,long long
2021-03-29 00:23:02.481065,1616977382.481065,5,0,0,1296,1252,SLL IP UDP QUIC,Handshake,,,long
2021-03-29 00:23:02.481076,1616977382.481076,6,0,0,1296,1252,SLL IP UDP QUIC,Handshake,,,long
2021-03-29 00:23:02.481083,1616977382.481083,7,0,0,1189,1098 47,SLL IP UDP QUIC QUIC,Handshake Handshake,,,long long
2021-03-29 00:23:02.483025,1616977382.483025,8,0,0,381,89 248,SLL IP UDP QUIC QUIC,Handshake,,,long short
2021-03-29 00:23:02.484071,1616977382.484071,9,0,0,583,539,SLL IP UDP QUIC,,,,short
2021-03-29 00:23:02.484089,1616977382.484089,10,0,0,1154,47 1063,SLL IP UDP QUIC QUIC,Handshake,,,long short
2021-03-29 00:23:02.484385,1616977382.484385,11,0,0,85,41,SLL IP UDP QUIC,,,,short
2021-03-29 00:23:02.484409,1616977382.484409,12,0,0,74,30,SLL IP UDP QUIC,,,,short
2021-03-29 00:23:02.487441,1616977382.487441,13,0,1,1244,1200,SLL IP UDP QUIC,Initial,TLS Client Hello,NEW_TOKEN,long
2021-03-29 00:23:02.491548,1616977382.491548,14,0,1,1296,1252,SLL IP UDP QUIC,Initial,TLS Server Hello,NEW_TOKEN,long
2021-03-29 00:23:02.491568,1616977382.491568,15,0,1,1296,1252,SLL IP UDP QUIC,Handshake,,,long
