Timestamp,Timestamp (Seconds),CPU %,CPU Frequency,Virtual Memory %,Virtual Memory,Swap Memory %,Swap Memory,Disk Usage %,Disk Usage,
2021-05-18 13:15:59.354498,1621343759.354498,0.0,,13.0,738799616,0.0,0,82.8,41314254848,
2021-05-18 13:16:00.359015,1621343760.359015,12.1,,13.2,749187072,0.0,0,82.8,41314254848,
2021-05-18 13:16:01.377042,1621343761.377042,9.9,,13.2,749993984,0.0,0,82.8,41314254848,
2021-05-18 13:16:02.380376,1621343762.380376,3.0,,13.2,749993984,0.0,0,82.8,41314254848,
2021-05-18 13:16:03.395309,1621343763.395309,1.0,,13.2,749993984,0.0,0,82.8,41314254848,
2021-05-18 13:16:04.408592,1621343764.408592,0.5,,13.2,749993984,0.0,0,82.8,41314254848,
2021-05-18 13:16:05.411318,1621343765.411318,1.5,,13.2,749985792,0.0,0,82.8,41314254848,
2021-05-18 13:16:06.413039,1621343766.413039,36.7,,13.2,751362048,0.0,0,82.8,41314578432,
2021-05-18 13:16:07.414841,1621343767.414841,51.3,,13.2,751505408,0.0,0,82.8,41315074048,
2021-05-18 13:16:08.418310,1621343768.41831,43.9,,13.2,751538176,0.0,0,82.9,41323970560,
2021-05-18 13:16:09.420919,1621343769.420919,6.0,,13.2,751443968,0.0,0,82.9,41324064768,
2021-05-18 13:16:10.430323,1621343770.430323,0.0,,13.2,751443968,0.0,0,82.9,41324064768,
2021-05-18 13:16:11.433200,1621343771.4332,30.8,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:12.436331,1621343772.436331,27.7,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:13.441682,1621343773.441682,3.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:14.448188,1621343774.448188,0.5,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:15.489160,1621343775.48916,0.5,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:16.493237,1621343776.493237,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:17.495747,1621343777.495747,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:18.500875,1621343778.500875,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:19.505836,1621343779.505836,0.5,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:20.511284,1621343780.511284,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:21.514435,1621343781.514435,11.1,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:22.516600,1621343782.5166,4.5,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:23.520158,1621343783.520158,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:24.522506,1621343784.522506,6.6,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:25.528041,1621343785.528041,1.5,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:26.532108,1621343786.532108,7.1,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:27.536088,1621343787.536088,19.8,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:28.541919,1621343788.541919,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:29.546016,1621343789.546016,3.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:30.548509,1621343790.548509,1.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:31.554757,1621343791.554757,0.5,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:32.557221,1621343792.557221,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:33.560567,1621343793.560567,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
2021-05-18 13:16:34.564135,1621343794.564135,0.0,,13.2,751435776,0.0,0,82.9,41324064768,
