Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,,CPU utilization,Memory bytes,Disk bytes,
1616976063.455383,1616976063.46388,104,8.496999740600586,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976063.467012,1616976063.474658,105,7.646083831787109,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976063.477813,1616976063.485294,106,7.481098175048828,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.488343,1616976063.496966,107,8.622884750366211,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976063.500078,1616976063.50867,108,8.59212875366211,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976063.512533,1616976063.521153,109,8.620023727416992,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976063.524701,1616976063.532828,110,8.126974105834961,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976063.536456,1616976063.543179,111,6.722927093505859,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976063.545958,1616976063.55381,112,7.851839065551758,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976063.557143,1616976063.564884,113,7.740974426269531,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976063.568027,1616976063.575843,114,7.816076278686523,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976063.579055,1616976063.587468,115,8.412837982177734,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.591024,1616976063.598728,116,7.704019546508789,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976063.601663,1616976063.61,117,8.336782455444336,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976063.613379,1616976063.621564,118,8.18490982055664,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976063.624464,1616976063.633537,119,9.073019027709961,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.637362,1616976063.64451,120,7.148027420043945,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.648232,1616976063.656839,121,8.606910705566406,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976063.659892,1616976063.66747,122,7.5778961181640625,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.670222,1616976063.676614,123,6.392002105712891,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976063.679954,1616976063.687722,124,7.767915725708008,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976063.690372,1616976063.697225,125,6.8531036376953125,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976063.70075,1616976063.70854,126,7.789850234985352,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976063.711095,1616976063.719264,127,8.168935775756836,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976063.722914,1616976063.73154,128,8.625984191894531,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976063.735161,1616976063.74657,129,11.40904426574707,0,16,15733,15,5,13107,1922,,0.0,0,0,
1616976063.749902,1616976063.75824,130,8.337974548339844,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.762302,1616976063.770358,131,8.056163787841797,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.77386,1616976063.782616,132,8.755922317504883,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976063.785908,1616976063.793508,133,7.600069046020508,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976063.797146,1616976063.803921,134,6.77490234375,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976063.807124,1616976063.814517,135,7.393121719360352,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976063.817611,1616976063.825679,136,8.068084716796875,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.829685,1616976063.837912,137,8.227109909057617,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976063.840436,1616976063.848355,138,7.919073104858398,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976063.851755,1616976063.859506,139,7.750988006591797,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976063.862978,1616976063.871931,140,8.953094482421875,0,18,15903,17,5,13190,1921,,0.0,0,0,
1616976063.874685,1616976063.882603,141,7.917881011962891,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976063.886551,1616976063.894068,142,7.517099380493164,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976063.897268,1616976063.905663,143,8.394956588745117,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976063.908987,1616976063.916466,144,7.478952407836914,0,16,15725,15,5,13100,1921,,0.0,0,0,
1616976063.920257,1616976063.927922,145,7.664918899536133,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976063.931005,1616976063.938071,146,7.066011428833008,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976063.941904,1616976063.94979,147,7.885932922363281,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976063.953345,1616976063.961341,148,7.995843887329102,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976063.964656,1616976063.971078,149,6.421804428100586,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976063.97389,1616976063.981372,150,7.482051849365234,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976063.984815,1616976063.992172,151,7.357120513916016,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976063.995268,1616976064.002511,152,7.242918014526367,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976064.006239,1616976064.013042,153,6.803035736083984,0,16,15725,15,5,13100,1921,,0.0,0,0,
1616976064.015764,1616976064.025357,154,9.593009948730469,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976064.028513,1616976064.03757,155,9.057044982910156,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976064.04061,1616976064.048763,156,8.152961730957031,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976064.052306,1616976064.060381,157,8.07499885559082,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976064.063193,1616976064.070528,158,7.33494758605957,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976064.074361,1616976064.082367,159,8.005857467651367,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976064.086068,1616976064.093968,160,7.899999618530273,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976064.097139,1616976064.104507,161,7.3680877685546875,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976064.107394,1616976064.114215,162,6.820917129516602,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.11797,1616976064.126084,163,8.114099502563477,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.129159,1616976064.136944,164,7.78508186340332,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976064.140685,1616976064.149363,165,8.677959442138672,0,16,15733,15,5,13108,1921,,0.0,0,0,
1616976064.152606,1616976064.160468,166,7.862091064453125,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976064.163923,1616976064.171017,167,7.093906402587891,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976064.174493,1616976064.181823,168,7.3299407958984375,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976064.185185,1616976064.193933,169,8.748054504394531,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.197817,1616976064.205653,170,7.835865020751953,0,16,15725,15,5,13100,1921,,0.0,0,0,
1616976064.210074,1616976064.217543,171,7.468938827514648,0,18,15906,17,5,13193,1921,,0.0,0,0,
1616976064.220902,1616976064.229072,172,8.170127868652344,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.23298,1616976064.242141,173,9.160995483398438,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976064.245774,1616976064.254234,174,8.460044860839844,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.257214,1616976064.265639,175,8.424997329711914,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.269204,1616976064.276986,176,7.781982421875,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976064.281113,1616976064.289581,177,8.468151092529297,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.292689,1616976064.299701,178,7.011890411376953,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.303011,1616976064.310834,179,7.822990417480469,0,16,15725,15,5,13100,1921,,0.0,0,0,
1616976064.313997,1616976064.320952,180,6.95490837097168,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976064.324701,1616976064.33267,181,7.968902587890625,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976064.336527,1616976064.345849,182,9.321928024291992,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976064.350003,1616976064.357662,183,7.658958435058594,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976064.360909,1616976064.369792,184,8.882999420166016,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976064.373078,1616976064.380989,185,7.910966873168945,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.384126,1616976064.391044,186,6.9179534912109375,0,16,15725,15,5,13100,1921,,0.0,0,0,
1616976064.394779,1616976064.403079,187,8.300065994262695,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976064.405759,1616976064.414262,188,8.502960205078125,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.417964,1616976064.425838,189,7.874011993408203,0,16,15733,15,5,13108,1921,,0.0,0,0,
1616976064.42894,1616976064.437162,190,8.221864700317383,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976064.440915,1616976064.448751,191,7.835865020751953,0,16,15733,15,5,13108,1921,,0.0,0,0,
1616976064.451771,1616976064.459221,192,7.449865341186523,0,16,15733,15,5,13108,1921,,0.0,0,0,
1616976064.462672,1616976064.469956,193,7.283926010131836,0,16,15733,15,5,13108,1921,,0.0,0,0,
1616976064.473692,1616976064.481751,194,8.059024810791016,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976064.485251,1616976064.492787,195,7.5359344482421875,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976064.496268,1616976064.503862,196,7.593870162963867,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976064.507308,1616976064.515674,197,8.366107940673828,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976064.518803,1616976064.527753,198,8.950233459472656,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.530778,1616976064.538598,199,7.82012939453125,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.542654,1616976064.54951,200,6.855964660644531,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976064.553685,1616976064.562825,201,9.1400146484375,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976064.565654,1616976064.573764,202,8.11004638671875,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976064.576496,1616976064.584962,203,8.466005325317383,0,16,15722,15,5,13097,1921,,0.0,0,0,
1616976064.588259,1616976064.595071,204,6.812095642089844,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976064.597997,1616976064.606852,205,8.855104446411133,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976064.610834,1616976064.619171,206,8.337020874023438,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976064.623159,1616976064.630868,207,7.709026336669922,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976064.633779,1616976064.640729,208,6.949901580810547,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976064.644653,1616976064.654049,209,9.395837783813477,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.657364,1616976064.665796,210,8.432149887084961,0,16,15725,15,5,13100,1921,,0.0,0,0,
1616976064.669174,1616976064.677219,211,8.044958114624023,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976064.680801,1616976064.689614,212,8.813142776489258,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.692633,1616976064.700297,213,7.664203643798828,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976064.704045,1616976064.711837,214,7.791996002197266,0,16,15725,15,5,13100,1921,,0.0,0,0,
1616976064.71632,1616976064.724399,215,8.079051971435547,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976064.727913,1616976064.735482,216,7.569074630737305,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976064.739119,1616976064.746754,217,7.634878158569336,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.749609,1616976064.757216,218,7.606983184814453,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976064.760495,1616976064.768539,219,8.044004440307617,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.77126,1616976064.779434,220,8.173942565917969,0,18,15914,17,5,13201,1921,,0.0,0,0,
1616976064.782378,1616976064.790859,221,8.481025695800781,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976064.794093,1616976064.800916,222,6.823062896728516,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976064.805345,1616976064.813308,223,7.962942123413086,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976064.816431,1616976064.823743,224,7.31205940246582,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976064.827155,1616976064.836162,225,9.006977081298828,0,18,15876,15,7,13101,1983,,0.0,0,0,
1616976064.840923,1616976064.848781,226,7.858037948608398,0,16,15731,15,5,13106,1921,,0.0,0,0,
1616976064.852035,1616976064.859487,227,7.4520111083984375,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976064.862248,1616976064.870876,228,8.628129959106445,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.87438,1616976064.88288,229,8.499860763549805,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.885709,1616976064.892092,230,6.382942199707031,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976064.895002,1616976064.905416,231,10.41412353515625,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976064.908843,1616976064.916977,232,8.133888244628906,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976064.921157,1616976064.930684,233,9.527206420898438,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976064.93343,1616976064.941249,234,7.818937301635742,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976064.944715,1616976064.952564,235,7.848978042602539,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976064.955681,1616976064.96323,236,7.548809051513672,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976064.966311,1616976064.973949,237,7.637977600097656,0,16,15730,15,5,13105,1921,,0.0,0,0,
1616976064.977635,1616976064.985949,238,8.314132690429688,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976064.989545,1616976064.996744,239,7.198810577392578,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976065.001017,1616976065.008736,240,7.718801498413086,0,16,15727,15,5,13102,1921,,0.0,0,0,
1616976065.011619,1616976065.019527,241,7.907867431640625,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976065.023038,1616976065.029978,242,6.940126419067383,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976065.032751,1616976065.039909,243,7.157802581787109,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976065.042789,1616976065.050862,244,8.073091506958008,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976065.054377,1616976065.062168,245,7.790803909301758,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976065.066077,1616976065.074351,246,8.274078369140625,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976065.07834,1616976065.087472,247,9.131908416748047,0,16,15729,15,5,13104,1921,,0.0,0,0,
1616976065.090384,1616976065.098693,248,8.308887481689453,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976065.102384,1616976065.110583,249,8.198976516723633,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976065.113555,1616976065.120516,250,6.96110725402832,0,16,15733,15,5,13108,1921,,0.0,0,0,
1616976065.123722,1616976065.132839,251,9.116888046264648,0,16,15723,15,5,13098,1921,,0.0,0,0,
1616976065.136515,1616976065.143591,252,7.076025009155273,0,16,15732,15,5,13107,1921,,0.0,0,0,
1616976065.147098,1616976065.156364,253,9.265899658203125,0,16,15733,15,5,13108,1921,,0.0,0,0,
1616976065.16034,1616976065.16849,254,8.149862289428711,0,16,15724,15,5,13099,1921,,0.0,0,0,
1616976065.172315,1616976065.182053,255,9.73820686340332,0,16,15721,15,5,13096,1921,,0.0,0,0,
1616976065.184903,1616976065.191634,256,6.7310333251953125,0,16,15726,15,5,13101,1921,,0.0,0,0,
1616976065.196093,1616976065.203505,257,7.411956787109375,0,16,15728,15,5,13103,1921,,0.0,0,0,
1616976065.206904,1616976065.215118,258,8.213996887207031,0,16,15726,15,5,13101,1921,,0.0,0,0,
