Start timestamp (s),End timestamp (s),Handshake number,Handshake duration (MS),Droprate (%),Number of packets,Number of bytes,Number of long headers,Number of short headers,Bytes for long headers,Bytes for short headers,,CPU utilization,Memory bytes,Disk bytes,
1617101406.803048,1617101406.811161,43,8.11314582824707,0,16,15725,15,5,13100,1921,,0.0,0,0,
1617101406.825275,1617101406.833512,44,8.237123489379883,0,18,15905,17,5,13192,1921,,0.0,0,0,
1617101406.845859,1617101406.854098,45,8.239030838012695,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101406.867363,1617101406.874005,46,6.64210319519043,0,18,15912,17,5,13199,1921,,0.0,0,0,
1617101406.888964,1617101406.898134,47,9.170055389404297,0,18,15903,17,5,13190,1921,,0.0,0,0,
1617101406.910921,1617101406.918061,48,7.139921188354492,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101406.930201,1617101406.937355,49,7.153987884521484,0,18,15912,17,5,13199,1921,,0.0,0,0,
1617101406.950904,1617101406.959437,50,8.533000946044922,0,16,15723,15,5,13098,1921,,0.0,0,0,
1617101406.973276,1617101406.98068,51,7.404088973999023,0,18,15910,17,5,13197,1921,,0.0,0,0,
1617101406.994839,1617101407.002797,52,7.957935333251953,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101407.014516,1617101407.023565,53,9.048938751220703,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101407.037446,1617101407.043946,54,6.500005722045898,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101407.0585,1617101407.067304,55,8.803844451904297,0,16,15723,15,5,13098,1921,,0.0,0,0,
1617101407.080234,1617101407.087867,56,7.632970809936523,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101407.102186,1617101407.109609,57,7.422924041748047,0,16,15721,15,5,13096,1921,,0.0,0,0,
1617101407.124703,1617101407.133563,58,8.860111236572266,0,20,16065,17,7,13202,1983,,0.0,0,0,
1617101407.145274,1617101407.152562,59,7.2879791259765625,0,16,15723,15,5,13098,1921,,0.0,0,0,
1617101407.167417,1617101407.175669,60,8.25190544128418,0,16,15731,15,5,13106,1921,,0.0,0,0,
1617101407.189385,1617101407.198215,61,8.830070495605469,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101407.210116,1617101407.218864,62,8.748054504394531,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101407.232059,1617101407.240586,63,8.527040481567383,0,18,15915,17,5,13202,1921,,0.0,0,0,
1617101407.254517,1617101407.263399,64,8.881807327270508,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101407.276584,1617101407.284734,65,8.150100708007812,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101407.296134,1617101407.304256,66,8.121967315673828,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101407.317619,1617101407.32578,67,8.160829544067383,0,18,15907,17,5,13194,1921,,0.0,0,0,
1617101407.339661,1617101407.349831,68,10.170221328735352,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101407.362435,1617101407.370475,69,8.03995132446289,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101407.384065,1617101407.391858,70,7.793188095092773,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101407.40488,1617101407.41361,71,8.729934692382812,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101407.426238,1617101407.434151,72,7.912874221801758,0,16,15727,15,5,13102,1921,,0.0,0,0,
1617101407.44759,1617101407.455771,73,8.180856704711914,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101407.469125,1617101407.478787,74,9.66191291809082,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101407.492717,1617101407.500198,75,7.480859756469727,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101407.513238,1617101407.520458,76,7.220029830932617,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101407.533497,1617101407.541453,77,7.955789566040039,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101407.554736,1617101407.562535,78,7.7991485595703125,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101407.576278,1617101407.583459,79,7.180929183959961,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101407.597397,1617101407.605472,80,8.07499885559082,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101407.618939,1617101407.630365,81,11.425971984863281,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101407.646262,1617101407.653507,82,7.245063781738281,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101407.668436,1617101407.675785,83,7.3490142822265625,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101407.689327,1617101407.697226,84,7.899045944213867,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101407.711127,1617101407.718965,85,7.838010787963867,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101407.731384,1617101407.739089,86,7.704973220825195,0,18,15908,17,5,13195,1921,,0.0,0,0,
1617101407.75271,1617101407.760307,87,7.5969696044921875,0,18,15908,17,5,13195,1921,,0.0,0,0,
1617101407.775386,1617101407.782591,88,7.205009460449219,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101407.794926,1617101407.802593,89,7.667064666748047,0,18,15907,17,5,13194,1921,,0.0,0,0,
1617101407.815572,1617101407.822785,90,7.21287727355957,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101407.835872,1617101407.844028,91,8.156061172485352,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101407.85642,1617101407.864642,92,8.221864700317383,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101407.877283,1617101407.885203,93,7.919788360595703,0,18,15910,17,5,13197,1921,,0.0,0,0,
1617101407.898398,1617101407.906201,94,7.8029632568359375,0,18,15903,17,5,13190,1921,,0.0,0,0,
1617101407.917734,1617101407.925433,95,7.699012756347656,0,18,15915,17,5,13202,1921,,0.0,0,0,
1617101407.938935,1617101407.946306,96,7.370948791503906,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101407.959133,1617101407.966348,97,7.215023040771484,0,18,15912,17,5,13199,1921,,0.0,0,0,
1617101407.977771,1617101407.98605,98,8.278846740722656,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101407.999508,1617101408.007145,99,7.63702392578125,0,16,15721,15,5,13096,1921,,0.0,0,0,
1617101408.019994,1617101408.028181,100,8.187055587768555,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101408.042126,1617101408.048768,101,6.64210319519043,0,18,15907,17,5,13194,1921,,0.0,0,0,
1617101408.061694,1617101408.069989,102,8.295059204101562,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101408.083377,1617101408.08978,103,6.403207778930664,0,18,15914,17,5,13201,1921,,0.0,0,0,
1617101408.104214,1617101408.111165,104,6.951093673706055,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101408.124393,1617101408.132381,105,7.98797607421875,0,16,15725,15,5,13100,1921,,0.0,0,0,
1617101408.145634,1617101408.153737,106,8.103132247924805,0,16,15727,15,5,13102,1921,,0.0,0,0,
1617101408.166033,1617101408.174096,107,8.063077926635742,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101408.18692,1617101408.194895,108,7.975101470947266,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101408.206386,1617101408.214122,109,7.735967636108398,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101408.228002,1617101408.235882,110,7.879972457885742,0,16,15725,15,5,13100,1921,,0.0,0,0,
1617101408.250193,1617101408.257853,111,7.659912109375,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101408.269998,1617101408.277531,112,7.532835006713867,0,16,15725,15,5,13100,1921,,0.0,0,0,
1617101408.292006,1617101408.299333,113,7.327079772949219,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101408.314972,1617101408.323238,114,8.265972137451172,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101408.336335,1617101408.344713,115,8.378028869628906,0,18,15904,17,5,13191,1921,,0.0,0,0,
1617101408.359316,1617101408.366682,116,7.365942001342773,0,16,15723,15,5,13098,1921,,0.0,0,0,
1617101408.380065,1617101408.38821,117,8.14509391784668,0,16,15723,15,5,13098,1921,,0.0,0,0,
1617101408.400421,1617101408.409357,118,8.936166763305664,0,16,15727,15,5,13102,1921,,0.0,0,0,
1617101408.422892,1617101408.430567,119,7.674932479858398,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101408.444944,1617101408.45256,120,7.6160430908203125,0,16,15727,15,5,13102,1921,,0.0,0,0,
1617101408.465168,1617101408.473147,121,7.978916168212891,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101408.486804,1617101408.495004,122,8.199930191040039,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101408.508103,1617101408.515647,123,7.544040679931641,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101408.529496,1617101408.537351,124,7.854938507080078,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101408.55059,1617101408.55878,125,8.189916610717773,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101408.571542,1617101408.57891,126,7.3680877685546875,0,16,15723,15,5,13098,1921,,0.0,0,0,
1617101408.591568,1617101408.598589,127,7.0209503173828125,0,16,15723,15,5,13098,1921,,0.0,0,0,
1617101408.611665,1617101408.618739,128,7.073879241943359,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101408.631912,1617101408.639476,129,7.564067840576172,0,18,15909,17,5,13196,1921,,0.0,0,0,
1617101408.652775,1617101408.660582,130,7.807016372680664,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101408.673954,1617101408.682705,131,8.75091552734375,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101408.695382,1617101408.702933,132,7.550954818725586,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101408.717482,1617101408.725583,133,8.10098648071289,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101408.739377,1617101408.747391,134,8.01396369934082,0,18,15908,17,5,13195,1921,,0.0,0,0,
1617101408.760853,1617101408.768873,135,8.01992416381836,0,16,15721,15,5,13096,1921,,0.0,0,0,
1617101408.781331,1617101408.788812,136,7.480859756469727,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101408.801917,1617101408.810058,137,8.141040802001953,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101408.822612,1617101408.830785,138,8.172988891601562,0,18,15912,17,5,13199,1921,,0.0,0,0,
1617101408.844491,1617101408.852127,139,7.636070251464844,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101408.865521,1617101408.874167,140,8.646011352539062,0,18,15909,17,5,13196,1921,,0.0,0,0,
1617101408.88769,1617101408.895673,141,7.982969284057617,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101408.910828,1617101408.919019,142,8.19087028503418,0,18,15908,17,5,13195,1921,,0.0,0,0,
1617101408.931516,1617101408.940384,143,8.867979049682617,0,18,15912,17,5,13199,1921,,0.0,0,0,
1617101408.952561,1617101408.960354,144,7.793188095092773,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101408.975412,1617101408.983309,145,7.897138595581055,0,18,15904,17,5,13191,1921,,0.0,0,0,
1617101408.995669,1617101409.005027,146,9.35816764831543,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101409.018857,1617101409.026998,147,8.141040802001953,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101409.039534,1617101409.047053,148,7.519006729125977,0,18,15912,17,5,13199,1921,,0.0,0,0,
1617101409.060035,1617101409.066726,149,6.69097900390625,0,16,15721,15,5,13096,1921,,0.0,0,0,
1617101409.07977,1617101409.087934,150,8.163928985595703,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101409.099343,1617101409.108768,151,9.424924850463867,0,16,15721,15,5,13096,1921,,0.0,0,0,
1617101409.121185,1617101409.128672,152,7.486820220947266,0,16,15727,15,5,13102,1921,,0.0,0,0,
1617101409.143369,1617101409.152057,153,8.687973022460938,0,18,15908,17,5,13195,1921,,0.0,0,0,
1617101409.165299,1617101409.174873,154,9.574174880981445,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101409.189527,1617101409.196927,155,7.400035858154297,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101409.210269,1617101409.217208,156,6.938934326171875,0,18,15912,17,5,13199,1921,,0.0,0,0,
1617101409.229667,1617101409.237572,157,7.905006408691406,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101409.251669,1617101409.259766,158,8.097171783447266,0,18,15904,17,5,13191,1921,,0.0,0,0,
1617101409.275561,1617101409.284122,159,8.560895919799805,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101409.296741,1617101409.305771,160,9.03010368347168,0,18,15904,17,5,13191,1921,,0.0,0,0,
1617101409.317738,1617101409.325771,161,8.033037185668945,0,18,15908,17,5,13195,1921,,0.0,0,0,
1617101409.338448,1617101409.345583,162,7.134914398193359,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101409.35747,1617101409.365886,163,8.415937423706055,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101409.379388,1617101409.386413,164,7.025003433227539,0,18,15903,17,5,13190,1921,,0.0,0,0,
1617101409.398725,1617101409.407252,165,8.527040481567383,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101409.419923,1617101409.427588,166,7.664918899536133,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101409.440906,1617101409.449094,167,8.188009262084961,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101409.4628,1617101409.469848,168,7.047891616821289,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101409.483744,1617101409.490328,169,6.58416748046875,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101409.503125,1617101409.511115,170,7.990121841430664,0,18,15904,17,5,13191,1921,,0.0,0,0,
1617101409.524922,1617101409.53377,171,8.848190307617188,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101409.548283,1617101409.554845,172,6.561994552612305,0,18,15904,17,5,13191,1921,,0.0,0,0,
1617101409.567003,1617101409.574738,173,7.735013961791992,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101409.591443,1617101409.5984,174,6.957054138183594,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101409.61162,1617101409.619717,175,8.096933364868164,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101409.631747,1617101409.639929,176,8.182048797607422,0,18,15903,17,5,13190,1921,,0.0,0,0,
1617101409.656532,1617101409.66641,177,9.877920150756836,0,18,15914,17,5,13201,1921,,0.0,0,0,
1617101409.679668,1617101409.687079,178,7.411003112792969,0,16,15731,15,5,13106,1921,,0.0,0,0,
1617101409.701388,1617101409.708995,179,7.607221603393555,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101409.722247,1617101409.729367,180,7.1201324462890625,0,18,15903,17,5,13190,1921,,0.0,0,0,
1617101409.742557,1617101409.75147,181,8.913040161132812,0,16,15727,15,5,13102,1921,,0.0,0,0,
1617101409.764807,1617101409.772368,182,7.560968399047852,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101409.784183,1617101409.791382,183,7.19904899597168,0,18,15909,17,5,13196,1921,,0.0,0,0,
1617101409.805016,1617101409.812818,184,7.802009582519531,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101409.825954,1617101409.83331,185,7.355928421020508,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101409.845823,1617101409.853949,186,8.126020431518555,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101409.867732,1617101409.875374,187,7.642030715942383,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101409.888932,1617101409.89694,188,8.008003234863281,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101409.909567,1617101409.917892,189,8.324861526489258,0,18,15903,17,5,13190,1921,,0.0,0,0,
1617101409.933495,1617101409.940864,190,7.369041442871094,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101409.954583,1617101409.963446,191,8.862972259521484,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101409.975504,1617101409.984155,192,8.651018142700195,0,16,15731,15,5,13106,1921,,0.0,0,0,
1617101409.997388,1617101410.005608,193,8.220195770263672,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101410.01834,1617101410.026093,194,7.752895355224609,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101410.03886,1617101410.046604,195,7.74383544921875,0,18,15915,17,5,13202,1921,,0.0,0,0,
1617101410.061067,1617101410.06811,196,7.042884826660156,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101410.08027,1617101410.088319,197,8.04901123046875,0,18,15913,17,5,13200,1921,,0.0,0,0,
1617101410.101383,1617101410.109797,198,8.414030075073242,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101410.12346,1617101410.130758,199,7.297992706298828,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101410.144608,1617101410.153098,200,8.49008560180664,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101410.16535,1617101410.172902,201,7.552146911621094,0,16,15729,15,5,13104,1921,,0.0,0,0,
1617101410.1858,1617101410.194136,202,8.33582878112793,0,16,15727,15,5,13102,1921,,0.0,0,0,
1617101410.207495,1617101410.215074,203,7.57908821105957,0,18,15904,17,5,13191,1921,,0.0,0,0,
1617101410.228135,1617101410.235407,204,7.272005081176758,0,18,15910,17,5,13197,1921,,0.0,0,0,
1617101410.249424,1617101410.257101,205,7.6770782470703125,0,18,15912,17,5,13199,1921,,0.0,0,0,
1617101410.270729,1617101410.280128,206,9.398937225341797,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101410.293757,1617101410.300936,207,7.179021835327148,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101410.314605,1617101410.322835,208,8.229970932006836,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101410.334937,1617101410.343829,209,8.891820907592773,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101410.357447,1617101410.365033,210,7.586002349853516,0,18,15905,17,5,13192,1921,,0.0,0,0,
1617101410.377095,1617101410.385385,211,8.29005241394043,0,18,15910,17,5,13197,1921,,0.0,0,0,
1617101410.399066,1617101410.406493,212,7.426977157592773,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101410.419675,1617101410.427858,213,8.183002471923828,0,16,15731,15,5,13106,1921,,0.0,0,0,
1617101410.441583,1617101410.449942,214,8.359193801879883,0,18,15914,17,5,13201,1921,,0.0,0,0,
1617101410.463895,1617101410.472391,215,8.495807647705078,0,20,16062,17,7,13199,1983,,0.0,0,0,
1617101410.484225,1617101410.492196,216,7.971048355102539,0,18,15910,17,5,13197,1921,,0.0,0,0,
1617101410.506468,1617101410.514592,217,8.12387466430664,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101410.527115,1617101410.535025,218,7.9097747802734375,0,16,15725,15,5,13100,1921,,0.0,0,0,
1617101410.549348,1617101410.558116,219,8.767843246459961,0,16,15724,15,5,13099,1921,,0.0,0,0,
1617101410.571493,1617101410.578547,220,7.05409049987793,0,18,15910,17,5,13197,1921,,0.0,0,0,
1617101410.591989,1617101410.599979,221,7.9898834228515625,0,18,15910,17,5,13197,1921,,0.0,0,0,
1617101410.614178,1617101410.622869,222,8.691072463989258,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101410.635735,1617101410.64514,223,9.404897689819336,0,18,15909,17,5,13196,1921,,0.0,0,0,
1617101410.657819,1617101410.66502,224,7.200956344604492,0,18,15910,17,5,13197,1921,,0.0,0,0,
1617101410.678437,1617101410.686237,225,7.800102233886719,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101410.698518,1617101410.705959,226,7.441043853759766,0,18,15914,17,5,13201,1921,,0.0,0,0,
1617101410.720296,1617101410.728694,227,8.398056030273438,0,16,15727,15,5,13102,1921,,0.0,0,0,
1617101410.741638,1617101410.749139,228,7.501125335693359,0,16,15731,15,5,13106,1921,,0.0,0,0,
1617101410.762933,1617101410.770239,229,7.306098937988281,0,16,15721,15,5,13096,1921,,0.0,0,0,
1617101410.782654,1617101410.79014,230,7.485866546630859,0,18,15914,17,5,13201,1921,,0.0,0,0,
1617101410.803104,1617101410.809655,231,6.551027297973633,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101410.822146,1617101410.82987,232,7.72404670715332,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101410.843544,1617101410.851093,233,7.549047470092773,0,18,15915,17,5,13202,1921,,0.0,0,0,
1617101410.863664,1617101410.871467,234,7.803201675415039,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101410.885739,1617101410.894781,235,9.042024612426758,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101410.906331,1617101410.914714,236,8.383035659790039,0,16,15731,15,5,13106,1921,,0.0,0,0,
1617101410.927866,1617101410.935651,237,7.78508186340332,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101410.948641,1617101410.956144,238,7.503032684326172,0,18,15908,17,5,13195,1921,,0.0,0,0,
1617101410.970235,1617101410.977494,239,7.258892059326172,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101410.990788,1617101410.998225,240,7.436990737915039,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101411.011341,1617101411.020088,241,8.746862411499023,0,18,15909,17,5,13196,1921,,0.0,0,0,
1617101411.032512,1617101411.03993,242,7.418155670166016,0,18,15904,17,5,13191,1921,,0.0,0,0,
1617101411.052546,1617101411.059995,243,7.448911666870117,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101411.073661,1617101411.081167,244,7.505893707275391,0,16,15722,15,5,13097,1921,,0.0,0,0,
1617101411.093638,1617101411.102228,245,8.589982986450195,0,18,15915,17,5,13202,1921,,0.0,0,0,
1617101411.118866,1617101411.127077,246,8.211135864257812,0,16,15730,15,5,13105,1921,,0.0,0,0,
1617101411.14076,1617101411.147943,247,7.183074951171875,0,18,15915,17,5,13202,1921,,0.0,0,0,
1617101411.160995,1617101411.169002,248,8.007049560546875,0,18,15906,17,5,13193,1921,,0.0,0,0,
1617101411.182392,1617101411.190843,249,8.451223373413086,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101411.202944,1617101411.21173,250,8.78596305847168,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101411.224094,1617101411.232607,251,8.51297378540039,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101411.246298,1617101411.255243,252,8.944988250732422,0,16,15726,15,5,13101,1921,,0.0,0,0,
1617101411.267545,1617101411.276153,253,8.608102798461914,0,18,15911,17,5,13198,1921,,0.0,0,0,
1617101411.289664,1617101411.297412,254,7.747888565063477,0,16,15733,15,5,13108,1921,,0.0,0,0,
1617101411.310675,1617101411.318377,255,7.702112197875977,0,18,15907,17,5,13194,1921,,0.0,0,0,
1617101411.330888,1617101411.338284,256,7.39598274230957,0,16,15728,15,5,13103,1921,,0.0,0,0,
1617101411.351446,1617101411.358606,257,7.160186767578125,0,16,15732,15,5,13107,1921,,0.0,0,0,
1617101411.371972,1617101411.379906,258,7.933855056762695,0,18,15913,17,5,13200,1921,,0.0,0,0,
